"2021-12-17_longtermsulfite_120957 - RawData"
"Wavelength nm.","Abs."
190.00,2.73485
191.00,3.09836
192.00,3.25363
193.00,3.23007
194.00,3.36534
195.00,3.44254
196.00,3.45477
197.00,3.49475
198.00,3.53287
199.00,3.63901
200.00,3.58516
201.00,3.66652
202.00,3.74376
203.00,3.73352
204.00,3.69579
205.00,3.81598
206.00,3.73228
207.00,3.74579
208.00,3.71800
209.00,3.74481
210.00,3.77107
211.00,3.77452
212.00,3.79895
213.00,3.74428
214.00,3.72440
215.00,3.71916
216.00,3.73349
217.00,3.65588
218.00,3.70538
219.00,3.72580
220.00,3.78259
221.00,3.74969
222.00,3.66023
223.00,3.61470
224.00,3.57660
225.00,3.56154
226.00,3.56621
227.00,3.55580
228.00,3.56027
229.00,3.57895
230.00,3.56322
231.00,3.54111
232.00,3.55646
233.00,3.54054
234.00,3.57768
235.00,3.55536
236.00,3.51741
237.00,3.53761
238.00,3.48828
239.00,3.45038
240.00,3.43590
241.00,3.39629
242.00,3.27637
243.00,3.06500
244.00,2.75124
245.00,2.37964
246.00,2.02715
247.00,1.71803
248.00,1.44872
249.00,1.22200
250.00,1.03183
251.00,0.86540
252.00,0.73109
253.00,0.61896
254.00,0.52217
255.00,0.44484
256.00,0.37970
257.00,0.32552
258.00,0.27956
259.00,0.24260
260.00,0.21284
261.00,0.18655
262.00,0.16544
263.00,0.14922
264.00,0.13409
265.00,0.12181
266.00,0.11218
267.00,0.10455
268.00,0.09769
269.00,0.09218
270.00,0.08783
271.00,0.08405
272.00,0.08099
273.00,0.07861
274.00,0.07654
275.00,0.07465
276.00,0.07321
277.00,0.07198
278.00,0.07083
279.00,0.06978
280.00,0.06897
281.00,0.06824
282.00,0.06749
283.00,0.06693
284.00,0.06633
285.00,0.06578
286.00,0.06526
287.00,0.06483
288.00,0.06442
289.00,0.06396
290.00,0.06354
291.00,0.06314
292.00,0.06273
293.00,0.06236
294.00,0.06203
295.00,0.06158
296.00,0.06119
297.00,0.06081
298.00,0.06044
299.00,0.06004
300.00,0.05968
301.00,0.05928
302.00,0.05884
303.00,0.05849
304.00,0.05806
305.00,0.05765
306.00,0.05682
307.00,0.05638
308.00,0.05595
309.00,0.05545
310.00,0.05501
311.00,0.05453
312.00,0.05396
313.00,0.05360
314.00,0.05313
315.00,0.05260
316.00,0.05214
317.00,0.05171
318.00,0.05125
319.00,0.05074
320.00,0.05026
321.00,0.04985
322.00,0.04936
323.00,0.04904
324.00,0.04863
325.00,0.04817
326.00,0.04785
327.00,0.04750
328.00,0.04716
329.00,0.04683
330.00,0.04662
331.00,0.04628
332.00,0.04599
333.00,0.04585
334.00,0.04558
335.00,0.04544
336.00,0.04515
337.00,0.04495
338.00,0.04469
339.00,0.04457
340.00,0.04434
341.00,0.04411
342.00,0.04405
343.00,0.04379
344.00,0.04366
345.00,0.04352
346.00,0.04332
347.00,0.04324
348.00,0.04318
349.00,0.04288
350.00,0.04277
351.00,0.04245
352.00,0.04248
353.00,0.04234
354.00,0.04227
355.00,0.04213
356.00,0.04190
357.00,0.04195
358.00,0.04184
359.00,0.04167
360.00,0.04166
