"2022-07-26_raman__163849 - RawData"
"Wavelength nm.","Abs."
190.00,3.72794
191.00,3.71043
192.00,3.56268
193.00,3.68874
194.00,3.77982
195.00,3.90007
196.00,3.76137
197.00,3.78278
198.00,3.88000
199.00,3.91298
200.00,3.91121
201.00,3.84184
202.00,3.88693
203.00,3.93063
204.00,3.95705
205.00,3.94168
206.00,3.92307
207.00,3.94331
208.00,3.98929
209.00,3.97836
210.00,3.96436
211.00,3.94212
212.00,3.99619
213.00,3.97171
214.00,3.98428
215.00,3.96799
216.00,3.98412
217.00,3.97336
218.00,3.99069
219.00,3.97823
220.00,3.99580
221.00,3.99127
222.00,3.98807
223.00,3.97925
224.00,3.98792
225.00,3.97862
226.00,3.98779
227.00,3.96843
228.00,3.98035
229.00,3.96996
230.00,3.98026
231.00,3.98659
232.00,3.98706
233.00,3.98894
234.00,3.99368
235.00,3.98878
236.00,3.99135
237.00,3.97717
238.00,3.99893
239.00,3.97972
240.00,3.99162
241.00,3.98482
242.00,3.99597
243.00,3.96646
244.00,3.98643
245.00,3.96953
246.00,3.96759
247.00,3.97006
248.00,3.93408
249.00,3.98067
250.00,3.93361
251.00,3.96619
252.00,3.96405
253.00,3.86372
254.00,3.89491
255.00,3.87737
256.00,3.80270
257.00,3.84645
258.00,3.74954
259.00,3.77348
260.00,3.81300
261.00,3.70306
262.00,3.71573
263.00,3.61786
264.00,3.41322
265.00,3.04535
266.00,2.57558
267.00,2.12688
268.00,1.70192
269.00,1.36360
270.00,1.10158
271.00,0.87732
272.00,0.70259
273.00,0.57210
274.00,0.46165
275.00,0.37375
276.00,0.30807
277.00,0.25793
278.00,0.21736
279.00,0.18515
280.00,0.16127
281.00,0.14308
282.00,0.12845
283.00,0.11790
284.00,0.10977
285.00,0.10321
286.00,0.09853
287.00,0.09491
288.00,0.09222
289.00,0.08997
290.00,0.08847
291.00,0.08708
292.00,0.08598
293.00,0.08507
294.00,0.08423
295.00,0.08339
296.00,0.08275
297.00,0.08205
298.00,0.08142
299.00,0.08072
300.00,0.08005
301.00,0.07925
302.00,0.07829
303.00,0.07748
304.00,0.07655
305.00,0.07558
306.00,0.07431
307.00,0.07317
308.00,0.07205
309.00,0.07094
310.00,0.06987
311.00,0.06865
312.00,0.06738
313.00,0.06624
314.00,0.06520
315.00,0.06398
316.00,0.06274
317.00,0.06166
318.00,0.06055
319.00,0.05946
320.00,0.05827
321.00,0.05722
322.00,0.05618
323.00,0.05528
324.00,0.05429
325.00,0.05344
326.00,0.05254
327.00,0.05176
328.00,0.05110
329.00,0.05032
330.00,0.04965
331.00,0.04893
332.00,0.04848
333.00,0.04799
334.00,0.04744
335.00,0.04694
336.00,0.04648
337.00,0.04601
338.00,0.04575
339.00,0.04539
340.00,0.04515
341.00,0.04482
342.00,0.04453
343.00,0.04430
344.00,0.04411
345.00,0.04382
346.00,0.04369
347.00,0.04355
348.00,0.04333
349.00,0.04320
350.00,0.04301
351.00,0.04295
352.00,0.04285
353.00,0.04268
354.00,0.04256
355.00,0.04245
356.00,0.04250
357.00,0.04237
358.00,0.04234
359.00,0.04205
360.00,0.04202
