"2022-07-26_raman__162920 - RawData"
"Wavelength nm.","Abs."
190.00,0.33614
191.00,0.26898
192.00,0.22614
193.00,0.18794
194.00,0.16306
195.00,0.14415
196.00,0.13000
197.00,0.11913
198.00,0.11061
199.00,0.10391
200.00,0.09837
201.00,0.09363
202.00,0.08961
203.00,0.08609
204.00,0.08276
205.00,0.07985
206.00,0.07719
207.00,0.07487
208.00,0.07274
209.00,0.07094
210.00,0.06920
211.00,0.06766
212.00,0.06650
213.00,0.06546
214.00,0.06453
215.00,0.06361
216.00,0.06279
217.00,0.06194
218.00,0.06114
219.00,0.06047
220.00,0.05957
221.00,0.05844
222.00,0.05725
223.00,0.05612
224.00,0.05511
225.00,0.05434
226.00,0.05368
227.00,0.05309
228.00,0.05255
229.00,0.05214
230.00,0.05174
231.00,0.05144
232.00,0.05109
233.00,0.05080
234.00,0.05048
235.00,0.05022
236.00,0.04997
237.00,0.04974
238.00,0.04955
239.00,0.04938
240.00,0.04916
241.00,0.04897
242.00,0.04878
243.00,0.04858
244.00,0.04837
245.00,0.04820
246.00,0.04802
247.00,0.04784
248.00,0.04767
249.00,0.04747
250.00,0.04724
251.00,0.04703
252.00,0.04681
253.00,0.04657
254.00,0.04637
255.00,0.04614
256.00,0.04594
257.00,0.04575
258.00,0.04553
259.00,0.04529
260.00,0.04506
261.00,0.04475
262.00,0.04453
263.00,0.04430
264.00,0.04402
265.00,0.04379
266.00,0.04355
267.00,0.04338
268.00,0.04314
269.00,0.04297
270.00,0.04276
271.00,0.04259
272.00,0.04245
273.00,0.04225
274.00,0.04208
275.00,0.04187
276.00,0.04175
277.00,0.04158
278.00,0.04134
279.00,0.04118
280.00,0.04105
281.00,0.04083
282.00,0.04068
283.00,0.04051
284.00,0.04034
285.00,0.04022
286.00,0.04002
287.00,0.03981
288.00,0.03972
289.00,0.03947
290.00,0.03935
291.00,0.03920
292.00,0.03906
293.00,0.03888
294.00,0.03874
295.00,0.03862
296.00,0.03853
297.00,0.03839
298.00,0.03833
299.00,0.03825
300.00,0.03815
301.00,0.03806
302.00,0.03793
303.00,0.03796
304.00,0.03786
305.00,0.03778
306.00,0.03763
307.00,0.03767
308.00,0.03767
309.00,0.03755
310.00,0.03748
311.00,0.03743
312.00,0.03732
313.00,0.03731
314.00,0.03729
315.00,0.03723
316.00,0.03714
317.00,0.03705
318.00,0.03712
319.00,0.03703
320.00,0.03697
321.00,0.03693
322.00,0.03690
323.00,0.03687
324.00,0.03679
325.00,0.03679
326.00,0.03671
327.00,0.03661
328.00,0.03668
329.00,0.03653
330.00,0.03653
331.00,0.03647
332.00,0.03644
333.00,0.03647
334.00,0.03638
335.00,0.03630
336.00,0.03629
337.00,0.03625
338.00,0.03630
339.00,0.03610
340.00,0.03619
341.00,0.03615
342.00,0.03618
343.00,0.03595
344.00,0.03601
345.00,0.03598
346.00,0.03589
347.00,0.03593
348.00,0.03584
349.00,0.03574
350.00,0.03587
351.00,0.03574
352.00,0.03587
353.00,0.03574
354.00,0.03564
355.00,0.03571
356.00,0.03574
357.00,0.03555
358.00,0.03580
359.00,0.03555
360.00,0.03546
