"2022-07-26_raman__163728 - RawData"
"Wavelength nm.","Abs."
190.00,3.17201
191.00,3.47485
192.00,3.74818
193.00,3.65340
194.00,3.82521
195.00,3.83685
196.00,3.78792
197.00,3.81630
198.00,3.82954
199.00,3.87201
200.00,3.86127
201.00,3.95003
202.00,3.93558
203.00,3.95477
204.00,3.91394
205.00,3.96008
206.00,3.96587
207.00,3.94740
208.00,3.95465
209.00,3.95586
210.00,3.95857
211.00,3.94618
212.00,3.99031
213.00,3.98515
214.00,3.97552
215.00,3.96265
216.00,3.97357
217.00,3.99063
218.00,3.99959
219.00,3.99315
220.00,3.99188
221.00,4.00000
222.00,3.98564
223.00,3.99048
224.00,4.00000
225.00,3.98207
226.00,3.99547
227.00,3.99176
228.00,3.98831
229.00,3.99184
230.00,4.00000
231.00,3.98828
232.00,3.99568
233.00,3.99754
234.00,3.99098
235.00,3.99956
236.00,3.99356
237.00,3.99237
238.00,3.99602
239.00,3.97427
240.00,3.99254
241.00,3.97917
242.00,3.99602
243.00,3.99872
244.00,3.98094
245.00,3.99599
246.00,3.94972
247.00,3.94806
248.00,3.97624
249.00,3.92876
250.00,3.95850
251.00,3.97157
252.00,3.97951
253.00,3.92593
254.00,3.92131
255.00,3.93454
256.00,3.89944
257.00,3.92856
258.00,3.90526
259.00,3.87617
260.00,3.82376
261.00,3.89325
262.00,3.76387
263.00,3.72581
264.00,3.79256
265.00,3.75671
266.00,3.75304
267.00,3.70293
268.00,3.63597
269.00,3.49356
270.00,3.13370
271.00,2.59154
272.00,2.09158
273.00,1.69254
274.00,1.34653
275.00,1.06943
276.00,0.86003
277.00,0.69954
278.00,0.56989
279.00,0.46677
280.00,0.39034
281.00,0.33197
282.00,0.28537
283.00,0.25166
284.00,0.22578
285.00,0.20486
286.00,0.19008
287.00,0.17871
288.00,0.17014
289.00,0.16344
290.00,0.15872
291.00,0.15468
292.00,0.15164
293.00,0.14912
294.00,0.14706
295.00,0.14511
296.00,0.14343
297.00,0.14183
298.00,0.14018
299.00,0.13855
300.00,0.13686
301.00,0.13493
302.00,0.13281
303.00,0.13075
304.00,0.12849
305.00,0.12602
306.00,0.12328
307.00,0.12064
308.00,0.11795
309.00,0.11528
310.00,0.11256
311.00,0.10980
312.00,0.10683
313.00,0.10405
314.00,0.10149
315.00,0.09851
316.00,0.09569
317.00,0.09306
318.00,0.09044
319.00,0.08769
320.00,0.08501
321.00,0.08257
322.00,0.08005
323.00,0.07780
324.00,0.07559
325.00,0.07353
326.00,0.07149
327.00,0.06956
328.00,0.06787
329.00,0.06606
330.00,0.06450
331.00,0.06296
332.00,0.06165
333.00,0.06038
334.00,0.05922
335.00,0.05811
336.00,0.05701
337.00,0.05615
338.00,0.05528
339.00,0.05449
340.00,0.05368
341.00,0.05301
342.00,0.05243
343.00,0.05180
344.00,0.05122
345.00,0.05067
346.00,0.05023
347.00,0.04988
348.00,0.04938
349.00,0.04893
350.00,0.04858
351.00,0.04826
352.00,0.04800
353.00,0.04776
354.00,0.04753
355.00,0.04720
356.00,0.04704
357.00,0.04660
358.00,0.04651
359.00,0.04631
360.00,0.04637
