"2022-07-26_raman__164302 - RawData"
"Wavelength nm.","Abs."
190.00,3.69267
191.00,3.58635
192.00,3.81638
193.00,3.73503
194.00,3.84300
195.00,3.75201
196.00,3.81525
197.00,3.84904
198.00,3.90807
199.00,3.87744
200.00,3.94136
201.00,3.96671
202.00,3.96556
203.00,3.97682
204.00,3.97684
205.00,3.99606
206.00,3.98795
207.00,3.98277
208.00,4.00000
209.00,3.95523
210.00,3.99998
211.00,3.98357
212.00,3.96236
213.00,3.97551
214.00,3.99286
215.00,3.98964
216.00,3.99132
217.00,3.98444
218.00,3.98027
219.00,3.99376
220.00,4.00000
221.00,3.99144
222.00,3.99167
223.00,3.99425
224.00,4.00000
225.00,3.99860
226.00,3.99557
227.00,3.98398
228.00,3.99654
229.00,3.98767
230.00,3.99377
231.00,3.99899
232.00,4.00000
233.00,3.99707
234.00,4.00000
235.00,4.00000
236.00,4.00000
237.00,3.98640
238.00,3.99899
239.00,3.98306
240.00,3.99284
241.00,3.98491
242.00,3.95575
243.00,3.99734
244.00,3.97644
245.00,3.97467
246.00,3.95953
247.00,3.94154
248.00,3.97720
249.00,3.93748
250.00,3.72202
251.00,3.46600
252.00,3.09816
253.00,2.76990
254.00,2.44916
255.00,2.17659
256.00,1.93217
257.00,1.71909
258.00,1.52821
259.00,1.36649
260.00,1.22794
261.00,1.09937
262.00,0.99319
263.00,0.90759
264.00,0.82451
265.00,0.75394
266.00,0.69733
267.00,0.65027
268.00,0.60591
269.00,0.56973
270.00,0.54094
271.00,0.51561
272.00,0.49474
273.00,0.47836
274.00,0.46379
275.00,0.45189
276.00,0.44269
277.00,0.43520
278.00,0.42880
279.00,0.42325
280.00,0.41885
281.00,0.41504
282.00,0.41165
283.00,0.40868
284.00,0.40588
285.00,0.40303
286.00,0.40022
287.00,0.39740
288.00,0.39447
289.00,0.39128
290.00,0.38809
291.00,0.38449
292.00,0.38075
293.00,0.37669
294.00,0.37253
295.00,0.36790
296.00,0.36324
297.00,0.35857
298.00,0.35356
299.00,0.34874
300.00,0.34386
301.00,0.33896
302.00,0.33392
303.00,0.32932
304.00,0.32463
305.00,0.31998
306.00,0.31548
307.00,0.31114
308.00,0.30713
309.00,0.30339
310.00,0.29970
311.00,0.29617
312.00,0.29277
313.00,0.28964
314.00,0.28668
315.00,0.28369
316.00,0.28082
317.00,0.27826
318.00,0.27577
319.00,0.27330
320.00,0.27084
321.00,0.26855
322.00,0.26636
323.00,0.26413
324.00,0.26224
325.00,0.26012
326.00,0.25827
327.00,0.25655
328.00,0.25482
329.00,0.25302
330.00,0.25146
331.00,0.24982
332.00,0.24821
333.00,0.24677
334.00,0.24536
335.00,0.24391
336.00,0.24248
337.00,0.24117
338.00,0.24008
339.00,0.23888
340.00,0.23766
341.00,0.23639
342.00,0.23552
343.00,0.23428
344.00,0.23332
345.00,0.23233
346.00,0.23132
347.00,0.23045
348.00,0.22948
349.00,0.22871
350.00,0.22786
351.00,0.22704
352.00,0.22661
353.00,0.22556
354.00,0.22493
355.00,0.22452
356.00,0.22408
357.00,0.22334
358.00,0.22292
359.00,0.22252
360.00,0.22229
