"2022-07-26_raman__163608 - RawData"
"Wavelength nm.","Abs."
190.00,2.76778
191.00,2.90700
192.00,2.85641
193.00,2.80504
194.00,2.78030
195.00,2.72316
196.00,2.66354
197.00,2.61508
198.00,2.59505
199.00,2.57402
200.00,2.56268
201.00,2.57452
202.00,2.59712
203.00,2.63577
204.00,2.68893
205.00,2.74187
206.00,2.81607
207.00,2.89745
208.00,2.96976
209.00,3.03418
210.00,3.09140
211.00,3.15208
212.00,3.18381
213.00,3.21025
214.00,3.23279
215.00,3.24828
216.00,3.21826
217.00,3.20432
218.00,3.19278
219.00,3.14487
220.00,3.08694
221.00,3.00687
222.00,2.90717
223.00,2.80556
224.00,2.69003
225.00,2.58600
226.00,2.47688
227.00,2.35426
228.00,2.23659
229.00,2.12180
230.00,2.00391
231.00,1.88884
232.00,1.77417
233.00,1.66737
234.00,1.55423
235.00,1.45131
236.00,1.35120
237.00,1.25552
238.00,1.16116
239.00,1.07169
240.00,0.98639
241.00,0.90184
242.00,0.82140
243.00,0.74677
244.00,0.67395
245.00,0.60515
246.00,0.54251
247.00,0.48544
248.00,0.43292
249.00,0.38622
250.00,0.34438
251.00,0.30547
252.00,0.27242
253.00,0.24327
254.00,0.21625
255.00,0.19357
256.00,0.17342
257.00,0.15591
258.00,0.14035
259.00,0.12714
260.00,0.11568
261.00,0.10507
262.00,0.09615
263.00,0.08897
264.00,0.08192
265.00,0.07585
266.00,0.07089
267.00,0.06671
268.00,0.06271
269.00,0.05942
270.00,0.05664
271.00,0.05421
272.00,0.05214
273.00,0.05035
274.00,0.04880
275.00,0.04733
276.00,0.04623
277.00,0.04526
278.00,0.04431
279.00,0.04350
280.00,0.04282
281.00,0.04221
282.00,0.04167
283.00,0.04120
284.00,0.04077
285.00,0.04042
286.00,0.04004
287.00,0.03972
288.00,0.03952
289.00,0.03915
290.00,0.03896
291.00,0.03868
292.00,0.03850
293.00,0.03827
294.00,0.03804
295.00,0.03786
296.00,0.03769
297.00,0.03755
298.00,0.03745
299.00,0.03731
300.00,0.03723
301.00,0.03716
302.00,0.03702
303.00,0.03693
304.00,0.03691
305.00,0.03679
306.00,0.03658
307.00,0.03648
308.00,0.03650
309.00,0.03645
310.00,0.03638
311.00,0.03635
312.00,0.03619
313.00,0.03613
314.00,0.03616
315.00,0.03604
316.00,0.03600
317.00,0.03593
318.00,0.03593
319.00,0.03598
320.00,0.03584
321.00,0.03575
322.00,0.03577
323.00,0.03569
324.00,0.03572
325.00,0.03568
326.00,0.03554
327.00,0.03551
328.00,0.03555
329.00,0.03546
330.00,0.03546
331.00,0.03546
332.00,0.03546
333.00,0.03540
334.00,0.03542
335.00,0.03534
336.00,0.03526
337.00,0.03526
338.00,0.03535
339.00,0.03523
340.00,0.03514
341.00,0.03516
342.00,0.03525
343.00,0.03503
344.00,0.03510
345.00,0.03500
346.00,0.03500
347.00,0.03500
348.00,0.03494
349.00,0.03485
350.00,0.03484
351.00,0.03493
352.00,0.03482
353.00,0.03474
354.00,0.03471
355.00,0.03471
356.00,0.03477
357.00,0.03468
358.00,0.03477
359.00,0.03476
360.00,0.03505
