"2022-07-26_raman__161100 - RawData"
"Wavelength nm.","Abs."
190.00,3.23940
191.00,3.05316
192.00,3.12286
193.00,3.26157
194.00,3.32561
195.00,3.42929
196.00,3.55620
197.00,3.46635
198.00,3.50430
199.00,3.56003
200.00,3.59349
201.00,3.59296
202.00,3.57513
203.00,3.56914
204.00,3.58978
205.00,3.61661
206.00,3.58835
207.00,3.65034
208.00,3.63260
209.00,3.58528
210.00,3.68124
211.00,3.61748
212.00,3.58914
213.00,3.59700
214.00,3.55231
215.00,3.53906
216.00,3.37411
217.00,3.14064
218.00,2.79015
219.00,2.42488
220.00,2.07539
221.00,1.77179
222.00,1.50403
223.00,1.26945
224.00,1.06429
225.00,0.90540
226.00,0.76814
227.00,0.65054
228.00,0.55714
229.00,0.48297
230.00,0.42361
231.00,0.37776
232.00,0.34279
233.00,0.31894
234.00,0.30170
235.00,0.29279
236.00,0.28961
237.00,0.29118
238.00,0.29706
239.00,0.30664
240.00,0.31953
241.00,0.33614
242.00,0.35594
243.00,0.37849
244.00,0.40477
245.00,0.43431
246.00,0.46654
247.00,0.50105
248.00,0.53882
249.00,0.57841
250.00,0.61996
251.00,0.66544
252.00,0.71135
253.00,0.75833
254.00,0.80936
255.00,0.85916
256.00,0.91083
257.00,0.96318
258.00,1.01712
259.00,1.07030
260.00,1.12253
261.00,1.17795
262.00,1.23096
263.00,1.27930
264.00,1.33270
265.00,1.38429
266.00,1.43050
267.00,1.47322
268.00,1.51709
269.00,1.55635
270.00,1.58948
271.00,1.62067
272.00,1.64513
273.00,1.66422
274.00,1.67905
275.00,1.68857
276.00,1.69138
277.00,1.68961
278.00,1.68028
279.00,1.66551
280.00,1.64360
281.00,1.61913
282.00,1.58493
283.00,1.54868
284.00,1.50890
285.00,1.46028
286.00,1.41209
287.00,1.35977
288.00,1.30373
289.00,1.24538
290.00,1.18843
291.00,1.12511
292.00,1.06194
293.00,0.99826
294.00,0.93378
295.00,0.86703
296.00,0.80142
297.00,0.73918
298.00,0.67484
299.00,0.61633
300.00,0.56058
301.00,0.50745
302.00,0.45416
303.00,0.40916
304.00,0.36465
305.00,0.32414
306.00,0.28862
307.00,0.25565
308.00,0.22589
309.00,0.19952
310.00,0.17577
311.00,0.15453
312.00,0.13548
313.00,0.11977
314.00,0.10651
315.00,0.09410
316.00,0.08365
317.00,0.07512
318.00,0.06786
319.00,0.06155
320.00,0.05637
321.00,0.05235
322.00,0.04904
323.00,0.04657
324.00,0.04453
325.00,0.04301
326.00,0.04179
327.00,0.04080
328.00,0.04015
329.00,0.03952
330.00,0.03906
331.00,0.03867
332.00,0.03838
333.00,0.03810
334.00,0.03799
335.00,0.03773
336.00,0.03760
337.00,0.03751
338.00,0.03741
339.00,0.03729
340.00,0.03719
341.00,0.03705
342.00,0.03702
343.00,0.03691
344.00,0.03679
345.00,0.03676
346.00,0.03668
347.00,0.03661
348.00,0.03653
349.00,0.03642
350.00,0.03645
351.00,0.03638
352.00,0.03630
353.00,0.03629
354.00,0.03621
355.00,0.03621
356.00,0.03619
357.00,0.03603
358.00,0.03622
359.00,0.03607
360.00,0.03590
