"2022-07-28_longtermsulfite_134616 - RawData"
"Wavelength nm.","Abs."
190.00,0.22287
191.00,0.17256
192.00,0.14192
193.00,0.11797
194.00,0.10390
195.00,0.09418
196.00,0.08766
197.00,0.08304
198.00,0.07971
199.00,0.07681
200.00,0.07419
201.00,0.07210
202.00,0.07007
203.00,0.06830
204.00,0.06670
205.00,0.06535
206.00,0.06392
207.00,0.06262
208.00,0.06139
209.00,0.06029
210.00,0.05933
211.00,0.05833
212.00,0.05748
213.00,0.05672
214.00,0.05594
215.00,0.05531
216.00,0.05475
217.00,0.05418
218.00,0.05368
219.00,0.05322
220.00,0.05280
221.00,0.05237
222.00,0.05197
223.00,0.05159
224.00,0.05122
225.00,0.05083
226.00,0.05046
227.00,0.05006
228.00,0.04968
229.00,0.04932
230.00,0.04893
231.00,0.04854
232.00,0.04813
233.00,0.04773
234.00,0.04732
235.00,0.04694
236.00,0.04657
237.00,0.04628
238.00,0.04596
239.00,0.04572
240.00,0.04546
241.00,0.04521
242.00,0.04503
243.00,0.04482
244.00,0.04456
245.00,0.04439
246.00,0.04422
247.00,0.04401
248.00,0.04384
249.00,0.04369
250.00,0.04353
251.00,0.04343
252.00,0.04327
253.00,0.04311
254.00,0.04294
255.00,0.04283
256.00,0.04271
257.00,0.04260
258.00,0.04245
259.00,0.04234
260.00,0.04222
261.00,0.04210
262.00,0.04198
263.00,0.04187
264.00,0.04175
265.00,0.04161
266.00,0.04155
267.00,0.04143
268.00,0.04131
269.00,0.04115
270.00,0.04112
271.00,0.04100
272.00,0.04085
273.00,0.04082
274.00,0.04070
275.00,0.04062
276.00,0.04047
277.00,0.04036
278.00,0.04025
279.00,0.04015
280.00,0.04001
281.00,0.03995
282.00,0.03983
283.00,0.03964
284.00,0.03958
285.00,0.03951
286.00,0.03935
287.00,0.03926
288.00,0.03920
289.00,0.03899
290.00,0.03891
291.00,0.03877
292.00,0.03871
293.00,0.03851
294.00,0.03850
295.00,0.03835
296.00,0.03825
297.00,0.03813
298.00,0.03802
299.00,0.03799
300.00,0.03787
301.00,0.03777
302.00,0.03773
303.00,0.03770
304.00,0.03763
305.00,0.03758
306.00,0.03755
307.00,0.03749
308.00,0.03745
309.00,0.03741
310.00,0.03738
311.00,0.03734
312.00,0.03720
313.00,0.03714
314.00,0.03711
315.00,0.03700
316.00,0.03699
317.00,0.03696
318.00,0.03691
319.00,0.03685
320.00,0.03682
321.00,0.03676
322.00,0.03674
323.00,0.03671
324.00,0.03667
325.00,0.03659
326.00,0.03661
327.00,0.03651
328.00,0.03647
329.00,0.03639
330.00,0.03635
331.00,0.03639
332.00,0.03633
333.00,0.03633
334.00,0.03629
335.00,0.03621
336.00,0.03613
337.00,0.03615
338.00,0.03604
339.00,0.03613
340.00,0.03603
341.00,0.03600
342.00,0.03596
343.00,0.03586
344.00,0.03586
345.00,0.03587
346.00,0.03586
347.00,0.03580
348.00,0.03575
349.00,0.03571
350.00,0.03572
351.00,0.03571
352.00,0.03568
353.00,0.03571
354.00,0.03548
355.00,0.03555
356.00,0.03539
357.00,0.03551
358.00,0.03557
359.00,0.03552
360.00,0.03539
