# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R119	1.975648e-14
R120	4.823975e-76
R121	7.701625e-60
R122	7.585085e-36
R123	2.478318e+05
R124	1.033088e-19
R125	1.790675e-19
R126	1.600228e-24
R127	5.885329e-05
R128	1.454700e-30
R129	9.327052e-16
R130	3.819938e+02
R131	7.080606e+00
R132	7.136880e-01
R133	2.013573e+04
R134	1.098312e+04
R135	3.202319e-05
R136	6.582413e+02
R137	1.684854e+05
R138	2.740424e+05
R140	1.419359e+07
R141	7.096793e+05
R142	3.636024e+05
R143	1.376383e+05
R145	4.090933e-01
R146	2.396552e+00
R147	7.159673e+08
R148	1.131699e+09
R149	7.456146e-05
R150	2.155044e+05
R152	3.788055e+08
R153	2.102036e+08
R154	1.313772e+07
R155	2.906465e+00
R156	1.136725e-14
R157	9.988527e+05
R159	7.769221e+06
R160	1.150259e-02
R161	1.387916e-02
R162	7.328155e+10
R163	1.883058e-04
R164	7.385184e-10
R165	2.528011e+01
R166	2.515422e+04
R167	7.483638e+08
R168	9.004353e+07
R169	6.493853e-10
R171	3.670309e-01
R172	1.677254e+10
R173	1.008603e-01
R174	7.846648e-11
R175	9.396600e+05
R176	2.197519e+04
R177	3.289107e+05
R178	9.669300e+01
R179	5.696725e-04
R180	1.124073e+11
R181	2.497940e+09
R182	1.077237e+10
R183	6.516983e-14
R186	2.409755e-08
R187	3.275784e-42
R188	1.175839e-26
R189	5.326268e+10
R190	1.483807e+07
R192	3.276177e+11
R193	4.840175e-18
R195	5.712168e-01
R196	2.176935e-25
R197	1.164993e-03
R198	7.056300e+01
R199	1.186534e+00
R200	1.423841e+00
R201	5.436309e-02
R202	3.169923e-03
R203	3.205817e+02
R204	1.328917e+00
R205	1.485552e-15
R206	4.432829e-01
R207	1.290751e-05
R209	1.188677e-04
R212	7.274325e-04
R213	1.564893e-07
R214	1.566041e-38
R215	9.330095e-01
R216	1.707684e+03
R217	1.817048e-03
R218	3.448409e-02
R219	1.097886e-04
R220	6.438024e-03
R221	3.265834e+00
R222	4.405352e-02
R223	5.993198e+04
R224	7.995289e+05
R225	8.447263e+02
R226	7.462818e-07
R227	4.355785e+03
R228	4.508697e-12
R229	1.195527e-05
R230	1.524751e+08
R231	1.448438e+05
R232	3.801201e+07
R233	3.843341e-16
R235	7.168283e+06
R236	1.230770e+08
R237	2.616704e+07
R238	1.236175e-07
R239	5.209144e-05
R242	2.676955e-08
R243	3.110376e-05
R244	4.068577e-11
R245	1.696852e-06
R246	7.173626e+01
R247	3.077656e+06
R248	5.217112e-03
R250	4.121358e+05
R251	4.121358e+05
R252	6.421311e+01
R254	7.888111e+00
R255	3.273867e-01
R257	3.784737e+10
R258	1.097538e+00
R259	2.539171e+11
R260	4.446606e+07
R261	2.365687e+08
R263	3.516093e+07
R264	1.712667e+05
R265	6.467357e+07
R266	2.133394e+07
R267	6.213322e+07
R268	5.375920e+01
R269	6.899794e+04
R270	4.229548e+06
R271	3.984597e+03
R272	7.031538e+07
R273	1.846171e+08
R274	5.661163e+06
R275	1.897038e+08
R276	8.480817e-44
R277	2.392099e-09
R278	4.629870e-10
R279	4.371029e-05
R281	1.232213e-05
R282	7.031904e-03
R283	9.116477e-07
R284	9.568942e-12
R287	1.916852e-24
R288	9.804921e-47
R289	3.151701e-06
R291	1.053237e+05
R292	7.884460e+02
R293	7.957512e+02
R294	1.248993e+03
R295	4.066427e+04
R296	1.330157e-02
R297	1.774717e-06
R298	6.263921e-08
R300	5.013650e-31
R301	2.264806e-01
R302	3.383996e-02
R303	2.255997e-02
R304	1.272465e+02
R305	1.272465e+01
R306	9.334520e+00
R307	1.910717e-06
R308	2.826088e-03
R309	1.687691e-04
R310	6.472480e-39
R311	2.158484e-15
R312	7.514105e-11
R313	4.500837e-08
R314	7.611650e-14
R315	7.769809e-09
R316	1.200103e-11
R317	3.931733e-09
R319	1.145582e-03
R320	5.908449e+00
R321	3.938212e-01
R322	1.837821e+02
R323	2.853913e+01
R324	2.042024e+01
R325	1.220174e+00
R326	5.968344e-05
R327	2.131500e-17
R328	1.113792e-12
R329	8.767226e-17
R330	1.674187e-16
R331	3.489129e-03
R332	6.477835e-03
R333	1.359911e-03
R334	1.479571e+01
R335	3.837917e+06
R336	3.380849e-01
R337	1.071097e-01
R338	4.224101e-07
R339	1.270406e-06
R340	7.940040e-06
R341	4.351142e-06
R342	4.446422e-06
R346	2.766899e+07
R347	8.709350e+00
R348	2.961849e+10
R350	2.010333e-03
R351	2.521612e-03
R352	1.073084e-03
R353	1.041032e+09
R354	2.056156e+09
R355	4.093677e-10
R356	9.838353e-04
R357	3.470953e+01
R358	3.458803e+06
R359	2.351887e+06
R360	2.434593e-02
R361	3.656899e-02
R362	2.908214e-09
R363	2.117519e-02
R364	4.457025e+06
R365	1.064952e+06
R366	4.176194e+04
R367	1.506881e-15
R368	2.698063e+09
R369	3.982382e+09
R370	6.408114e+08
R371	7.230283e-07
R372	6.274584e-08
R373	4.589006e-08
R374	1.148565e-03
R375	9.104478e-05
R376	1.917378e+03
R377	7.166626e+04
R378	1.972506e+03
R379	3.894430e+01
R380	1.410688e+04
R381	4.234427e+03
R382	6.446381e+01
R383	5.371984e+01
R384	7.743595e-04
R385	3.995296e+02
R387	3.930969e-01
R389	1.105786e-02
R390	3.642432e-01
R391	3.505926e+01
R392	2.392100e-09
R393	2.433788e+01
R394	2.433788e+01
R395	3.068387e+01
R396	8.754173e+04
R397	2.132937e+02
R398	2.185487e+05
R399	1.250596e+04
R400	1.783920e+05
R401	2.888566e+06
R402	1.113454e+07
R403	1.076765e+07
R404	1.113454e+06
R405	2.161625e+06
R406	2.934360e+05
R407	3.644259e-03
R408	5.273402e+03
R409	1.924146e+02
R411	3.206911e+03
R412	1.950870e+03
R413	1.335463e+08
R414	1.053337e+03
R415	4.932941e+06
R416	2.015459e+06
R417	2.082708e+03
R418	2.836850e+03
R419	2.682113e+06
R420	9.578973e+05
R421	6.673980e-07
R422	1.754125e+01
R423	1.138781e+06
R424	6.111584e+06
R425	2.555053e-02
R426	7.197029e+08
R427	7.197029e+08
R428	2.762421e+09
R429	3.757173e-30
R430	6.622069e-03
R431	2.393107e-03
R432	9.011639e-09
R433	2.949652e+08
R434	4.472116e+07
R435	1.508127e-02
R436	6.463403e-03
R437	2.265941e-09
R438	1.692589e-06
R439	5.777647e+09
R440	7.499965e+04
R441	2.234274e+12
R442	8.197152e+10
R443	4.982766e+08
R444	3.575465e+09
R445	2.497391e+11
R446	1.448357e+03
R447	4.685355e-03
R448	1.310315e+04
R449	5.290782e+05
R450	1.992861e+06
R451	1.322696e+05
R452	1.347593e+02
R453	6.288767e+02
R454	2.995086e+13
R455	2.933508e+08
R456	1.812588e+08
R457	1.055645e-03
R458	7.521911e+13
R459	4.063606e+03
R460	6.363097e+03
R461	4.973753e-06
R462	3.082221e+03
R463	3.905419e+02
R464	2.601443e+09
R465	2.835553e+06
R466	2.835553e+06
R467	1.276631e-11
R468	6.230523e-01
R469	1.214533e+04
R470	2.260626e+05
R471	1.533847e+02
R472	5.082951e-06
R473	1.310273e-08
R474	2.910256e-21
R475	9.645391e-07
R477	4.389156e-06
R478	4.389156e-06
R479	8.775690e-12
R480	3.379440e-11
R481	1.750053e+00
R482	1.652984e-03
R483	3.497944e+04
R485	5.624385e-01
R486	5.624385e-01
R487	1.176199e+04
R488	7.115994e-01
R489	1.360839e+07
R490	4.972389e+05
R491	6.879320e+07
R492	1.749390e-04
R493	8.258978e+09
R494	2.443181e+04
R495	4.365716e-06
R496	1.198872e+04
R498	2.592680e+04
R499	1.310833e+06
R500	8.044217e-01
R501	7.608822e+08
R502	4.487900e+08
R503	5.104719e+00
R504	2.742542e+09
R505	2.084655e+10
R506	1.333440e-08
R507	4.538926e-11
R509	5.598349e-09
R511	2.430140e+12
R512	1.084647e+11
R513	8.696852e+09
R515	7.065807e-08
R516	1.416668e-04
R517	1.334556e-03
R519	1.487380e+09
R520	1.056084e+08
R521	2.733709e+08
R522	2.433354e+10
R523	1.106244e-02
R524	2.533757e+06
R525	5.874475e+07
R526	5.979674e+06
R527	7.920076e+05
R528	2.031875e+08
R533	3.666826e+04
R534	2.031882e-23
R535	4.993049e+06
R536	3.888069e+07
R537	7.359731e+04
R538	2.828369e-10
R540	1.063899e-24
R541	6.687462e+08
R542	5.491668e-27
R543	7.001301e+07
R544	4.129733e+06
R545	4.293092e+06
R546	6.839194e-05
R547	5.890502e-07
R548	2.728854e-03
R549	9.975410e-08
R551	6.940756e+04
R552	2.148896e-11
R553	2.019802e-06
R554	4.509685e+00
R555	1.120746e-23
R556	2.143064e-22
R557	1.284201e-01
R558	4.373506e+05
R559	4.840387e+03
R560	9.697141e+07
R561	4.057506e+09
R562	1.414888e-02
R563	2.661758e-01
R564	3.163853e-02
R565	4.149019e+08
R566	6.411204e+06
R567	1.926732e+08
R568	4.323939e-06
R569	4.988592e+06
R570	4.218099e+06
R571	4.218099e+06
R572	8.419752e+07
R573	7.715514e+07
R574	6.634653e+06
R575	1.216571e+08
R576	1.081396e+07
R577	4.240042e+03
R578	3.994972e+06
R579	3.403929e+03
R596	6.233348e+04
R597	4.571123e+05
R598	4.171075e+02
R599	2.050779e+03
R608	1.454700e-30
R611	3.704815e-39
R617	2.068146e-09
R618	9.384268e+01
R639	4.955101e-13
R640	7.205750e+06
R641	1.637155e-09
R642	7.668335e-22
R643	2.017983e-22
R644	3.448808e-05
R645	5.398545e+11
M2	1.803633e+01
M3	3.943473e+07
M4	2.555035e+08
M5	1.001205e+00
M6	1.152920e+05
M7	3.951688e+01
M9	2.063253e+06
M10	1.949888e+10
M11	8.819722e-08
M12	1.730606e+11
M13	2.610692e+08
M14	1.280258e-01
M15	7.470668e+09
M16	1.998676e+09
M17	2.201678e+12
M18	1.064472e+09
M19	3.038253e+10
M20	1.404836e+10
M21	2.996115e+06
M22	3.450820e-06
M23	1.209981e+02
M24	2.400200e+02
M25	6.948186e-03
M26	1.319854e+04
M27	2.005786e+08
M28	5.129135e+06
M29	1.031593e+07
M31	5.474961e+10
M32	7.028977e+10
M33	1.530785e+10
M34	2.615671e+11
M35	1.231443e+14
M36	2.133097e+07
M37	4.736907e+00
M38	1.730163e+05
M39	5.616191e+11
M40	1.179418e-08
M41	4.038440e+07
M42	3.778890e+09
M43	1.019442e+09
M44	1.884659e+07
M45	2.077344e+03
M46	2.528362e+08
M47	6.245465e+08
M48	4.757914e+08
M49	2.034532e+07
M50	3.966776e+08
M51	5.575782e+07
M52	1.799561e+01
M53	3.140277e-05
M54	1.197413e+00
M55	3.253628e-13
M56	5.605269e-04
M57	6.421868e+08
M58	1.662691e+07
M73	2.903891e-03
M85	1.637154e-09
M86	2.248270e-02
P1	9.227994e+10
P2	6.534374e+10
P3	1.778950e+13
P4	1.050212e+14
P5	1.167335e+10
P6	1.892226e+11
P7	5.345314e+10
P8	1.815524e+11
P9	1.722284e+09
P10	1.263357e+10
P11	2.132021e+07
P12	1.335001e+06
P13	2.325199e+06
P14	4.195612e+09
P15	7.234788e+08
P16	6.218503e+05
P17	4.464552e+05
P18	2.440047e+09
P19	6.152164e+08
P20	5.188802e+09
P21	4.793759e+09
P22	5.484828e+06
P23	5.240543e+05
P24	3.347768e+00
P25	2.075406e+08
P26	5.081707e+06
P27	4.826729e+04
P28	1.034299e+04
P29	1.034299e+04
P30	1.009946e+04
P31	6.736872e-05
P32	3.471362e+04
P33	4.487370e+04
P34	5.080042e+03
P35	4.181657e+08
P36	2.967661e+12
P37	8.650148e+10
P38	0.000000e+00
P39	0.000000e+00
P40	3.742302e+06
P41	1.240120e-04
P42	1.116145e+00
P43	3.286692e-16
P44	1.592858e+05
P45	3.179511e+07
P46	1.675605e+09
P47	5.214746e+10
P48	9.494039e+07
P49	7.388850e+05
P50	1.173477e+05
P51	4.518233e+07
P52	3.729726e+04
P53	1.799558e+01
P54	1.197444e+00
P56	1.535374e+00
P57	4.036445e+01
P58	9.944343e-01
P59	1.243043e+00
P60	2.486086e-01
P61	4.770289e+05
P62	6.991951e+00
P63	1.548218e+01
P64	1.348448e+01
P65	1.098735e+01
P66	2.996551e+00
P67	7.668334e-22
P68	1.636659e-09
P69	2.192520e-02
P70	1.148242e-08
P71	1.300442e+10
T1	6.304148e+04
T2	1.662654e-13
T3	5.726477e-09
T4	3.651359e-21
T5	1.446972e-30
T6	6.466785e+06
T7	6.654821e+06
T8	3.779854e-13
T9	3.284358e-10
T10	3.578825e-10
T11	8.223021e-10
T12	5.476324e+08
T13	1.016620e+10
T14	4.323925e-26
T15	1.024670e-23
T16	1.459839e-12
T17	2.553345e+08
T18	1.693056e+05
T19	8.966989e-27
T20	2.524592e-25
T21	1.378382e-40
T22	5.784212e-42
T23	1.801043e-14
T24	7.231295e-18
T25	8.344972e-15
T26	1.053256e-35
T27	9.237166e-04
T28	3.145618e-48
T29	4.386223e-37
T30	1.196999e-27
T31	4.285424e-05
T32	1.028587e+07
T33	3.002352e-36
T34	8.688347e-41
T35	3.419325e-41
T36	4.045104e+03
T37	3.528424e+01
T38	8.806331e+04
T40	2.268625e-28
T41	3.367404e-43
T42	1.743689e-24
T43	9.230170e+08
T44	5.906322e+02
T46	8.192656e+09
T47	8.614193e+03
T48	4.120689e+00
T49	1.682321e+01
T50	2.771794e-02
T51	1.649646e-05
T52	3.301110e-02
T53	1.934607e+06
T54	4.740517e+09
T55	4.740695e+10
T56	4.835458e+09
T57	1.288840e-73
T58	2.280781e-29
T59	5.844576e-28
T60	1.453415e-38
T91	9.546677e-29
T92	1.335962e-25
T93	9.851059e-32
