0.900000		-1.483153e+212		5.247547e+211		-5.744773e+211		-1.080215e+212		-3.152193e+211		-1.012854e+212		-4.472224e+211		-6.447193e+211		inf		-1.000774e+212		inf		9.099968e+211		7.036014e+211		9.877299e+211		1.143613e+209		1.140260e+209		-3.564643e+211		-2.232217e+211		-1.128076e+212		6.271555e+212		1.210854e+212		4.291441e+211		5.241590e+211		-1.314090e+212		-2.463878e+211		9.702068e+211		-3.168639e+211		-4.306409e+211		-4.313683e+211		-3.401269e+211		-3.185327e+211		-3.813763e+211		-1.583549e+212		-1.621987e+211		-8.874815e+211		-3.604896e+211		-1.283692e+212		-2.020156e+211		7.923679e+211		3.706778e+211		2.526339e+211		1.853887e+211		4.231012e+211		1.587354e+212		1.546971e+212		1.547689e+212		-6.192116e+211		4.198847e+211		7.223559e+211		5.200427e+211		9.585197e+212		-5.956682e+212		-2.456394e+212		-4.327694e+211		-7.564610e+203		-nan		-7.078845e+211		-4.179350e+211		-5.919061e+211		1.434838e+212		-1.298968e+212		7.586755e+211		7.675860e+212		-5.520807e+211		-7.025703e+211		3.772083e+211		-1.192903e+212		-3.436044e+212		-7.359933e+211		-7.075986e+213		-4.169245e+211		-4.699556e+211		-1.456855e+212		4.775102e+211		1.035399e+212		-3.955828e+211		-5.851207e+211		-3.513329e+211		1.712941e+211		7.747538e+211		-3.249439e+211		-4.736369e+211		1.751324e+208		-nan		-nan		
2.700000		4.609804e+211		5.248840e+211		9.096417e+211		-1.955871e+212		-6.601526e+211		-1.771363e+212		3.837239e+212		-6.530330e+212		-6.575743e+216		-2.605287e+212		3.990997e+215		1.537510e+212		8.262050e+211		2.430633e+211		1.395786e+208		1.396045e+208		-7.160739e+211		-3.016218e+211		6.254571e+211		6.288883e+212		2.472552e+211		4.470875e+211		4.121162e+211		-1.926458e+214		1.190814e+213		-4.150691e+212		-9.931333e+211		-3.314339e+211		-3.407259e+211		-5.297280e+211		-3.956681e+211		-6.870011e+211		-1.577823e+212		-2.258249e+211		-2.323866e+212		-2.523664e+212		-1.511443e+212		-1.048003e+212		9.948170e+211		3.900014e+211		2.611015e+211		1.856287e+211		-2.349444e+212		1.842432e+212		1.779779e+212		1.780520e+212		1.146911e+212		4.532895e+211		4.745101e+211		5.770704e+211		6.690905e+211		4.340566e+211		3.614955e+212		-6.894923e+211		-7.564610e+203		-nan		-2.477233e+212		-5.374628e+211		-6.742051e+211		-3.548308e+212		-1.299126e+212		5.759502e+211		7.799154e+211		4.490634e+211		2.850035e+211		4.027975e+211		6.496602e+211		6.797162e+211		8.867257e+211		-8.779654e+213		-2.127926e+212		7.543816e+212		-1.102159e+212		3.500070e+211		7.074859e+211		-4.158146e+211		-2.953892e+211		-3.752421e+211		1.709035e+211		5.739699e+211		-3.584301e+211		-4.739273e+211		-1.174645e+208		-nan		-nan		
4.500000		6.930187e+211		5.248770e+211		1.144713e+212		1.883112e+213		-1.236925e+212		-1.104319e+214		3.884802e+212		-5.397405e+212		7.874667e+216		-2.359058e+212		1.277941e+215		2.702182e+212		1.003264e+212		3.896125e+211		-3.633439e+208		-3.631728e+208		-1.256045e+212		-3.248718e+211		9.064220e+211		6.307759e+212		3.076589e+211		4.596923e+211		6.966368e+211		1.168147e+214		3.388978e+212		-8.413701e+212		-1.131646e+212		-4.612349e+211		-5.417139e+211		-8.214684e+211		-6.235734e+211		-8.177511e+211		-1.545952e+212		-2.956422e+211		-1.912546e+212		-1.489895e+212		-1.576077e+212		-1.814026e+212		4.211565e+212		4.373619e+211		3.853188e+211		1.856525e+211		-1.799723e+212		2.288417e+212		2.173830e+212		2.176144e+212		1.290671e+212		4.669566e+211		4.742929e+211		8.156269e+211		1.854898e+212		6.663122e+211		3.036739e+212		-8.515703e+211		-7.564610e+203		-nan		9.452020e+212		-1.306502e+212		-3.007300e+213		2.194702e+213		-1.299545e+212		6.088476e+211		7.388334e+211		5.058333e+211		3.015543e+211		4.216553e+211		5.851403e+211		6.549377e+211		8.744596e+211		-1.648805e+214		-1.755081e+212		-1.801574e+212		-1.028500e+212		3.849976e+211		6.047058e+211		-4.340053e+211		-5.038639e+211		-4.836344e+211		1.514438e+211		3.274876e+211		3.410129e+213		-5.089948e+211		8.436246e+207		-nan		-nan		
6.300000		1.050627e+212		5.248855e+211		2.052294e+212		-4.375878e+213		-1.959005e+212		-1.022711e+213		5.108000e+212		-4.066825e+212		6.659755e+216		-1.947378e+212		8.056255e+214		4.674972e+212		1.059294e+212		6.008432e+211		-5.822355e+208		-5.818902e+208		-1.611324e+212		-3.601717e+211		1.325948e+212		6.309269e+212		3.507027e+211		4.651899e+211		1.087495e+212		-1.510164e+214		4.106002e+212		-6.698177e+212		-5.816753e+211		-3.980065e+211		-6.661587e+211		-9.828732e+211		-9.201311e+211		-1.075678e+212		-1.536815e+212		-3.087800e+211		-1.494518e+212		-1.146839e+212		-1.557821e+212		-1.704792e+212		5.693997e+212		1.203614e+212		9.920192e+211		1.866858e+211		-3.000856e+212		2.569278e+212		2.398521e+212		2.401486e+212		1.534222e+212		4.742324e+211		5.183003e+211		2.635846e+212		2.636984e+212		9.140952e+211		3.353508e+212		-9.449204e+211		-7.564610e+203		-nan		1.692129e+214		5.534179e+212		1.281340e+212		1.798127e+212		-1.300201e+212		6.756198e+211		8.409939e+211		6.751639e+211		3.783750e+211		5.049234e+211		6.009350e+211		7.143701e+211		1.116595e+212		-2.519414e+214		4.276137e+211		-1.378915e+212		-1.020116e+212		4.558144e+211		5.067745e+211		-4.604628e+211		-6.669706e+211		-6.323955e+211		1.351261e+211		2.756126e+211		6.220267e+211		-4.606973e+211		-1.885232e+208		-nan		-nan		
8.100000		1.944751e+212		5.248487e+211		6.756330e+212		-4.956596e+212		-2.830095e+212		-3.437656e+212		6.998497e+213		-4.498451e+212		3.506824e+216		-1.952831e+212		6.521390e+214		7.833059e+212		1.056725e+212		9.978686e+211		-3.078313e+210		-3.018562e+210		-1.465157e+212		-3.824781e+211		2.490881e+212		6.306260e+212		3.970017e+211		4.638784e+211		2.019724e+212		-5.148283e+213		2.076617e+213		-4.623550e+212		-3.807893e+211		-3.353477e+211		-7.576859e+211		-1.129469e+212		-1.208390e+212		-1.281941e+212		-1.537943e+212		-3.419591e+211		-1.148702e+212		-8.063444e+211		-1.455089e+212		-1.197149e+212		2.316471e+212		1.146158e+212		7.666306e+211		3.472220e+211		1.357319e+213		2.519550e+212		2.329512e+212		2.334883e+212		2.154541e+212		4.775508e+211		5.930181e+211		2.928621e+212		2.258332e+212		1.310523e+212		4.067261e+212		-9.963598e+211		-7.564610e+203		-nan		-5.142908e+212		1.533146e+212		9.577560e+211		1.331657e+212		-1.299655e+212		7.417189e+211		8.528230e+211		8.348110e+211		4.288776e+211		5.886686e+211		7.361838e+211		8.095908e+211		1.121913e+212		-3.110988e+214		-3.005234e+211		-1.508014e+212		-1.059009e+212		4.646249e+211		4.036867e+211		-4.963973e+211		-8.140341e+211		-7.315160e+211		1.257809e+211		2.534355e+211		4.672469e+211		-4.086195e+211		-7.725982e+209		-nan		-nan		
9.900000		1.055012e+213		5.248779e+211		-3.704703e+212		-2.002416e+212		-4.242753e+212		-1.657985e+212		-4.745138e+212		1.379080e+214		-1.502487e+216		-3.305298e+212		5.775469e+214		1.828544e+213		9.762710e+211		2.487272e+212		1.989558e+210		1.946858e+210		-1.156956e+212		-4.144667e+211		2.227028e+213		6.309602e+212		4.531653e+211		4.585811e+211		1.251187e+213		-2.878831e+213		-5.242660e+212		-4.095783e+212		-3.518870e+211		-3.599560e+211		-1.025592e+212		-1.565802e+212		-1.676819e+212		-1.691720e+212		-1.542201e+212		-5.970141e+211		-8.371336e+211		-5.523788e+211		-1.426001e+212		-9.754673e+211		1.040921e+212		4.817570e+211		3.295567e+211		2.454440e+211		1.404681e+212		1.997984e+212		1.865352e+212		1.868762e+212		4.013927e+212		4.789260e+211		5.234668e+211		1.029593e+212		1.356375e+212		1.902169e+212		5.498774e+212		-1.033715e+212		-7.564610e+203		-nan		-2.573636e+212		7.851682e+211		6.772046e+211		7.838866e+211		-1.293726e+212		8.275161e+211		8.422054e+211		1.196903e+212		5.052197e+211		6.454381e+211		1.004946e+212		9.615521e+211		9.038010e+211		-3.364831e+214		1.962579e+210		-2.677967e+212		-1.170800e+212		4.283511e+211		3.369288e+211		-5.544333e+211		-1.320596e+212		-7.863507e+211		1.195832e+211		2.395884e+211		3.419195e+211		-4.160589e+211		1.465212e+210		-nan		-nan		
11.700000		3.979242e+212		5.248735e+211		-1.291144e+212		-1.097400e+212		-7.003018e+212		-9.816848e+211		8.806310e+212		1.274597e+212		8.293769e+216		7.376496e+211		7.964575e+214		-2.057060e+213		9.271860e+211		2.832566e+212		-1.159515e+202		-5.576000e+211		-1.644984e+212		-6.074027e+211		2.913350e+214		6.294408e+212		4.787850e+211		4.547004e+211		4.802902e+212		-1.374172e+213		-7.183815e+212		5.102661e+212		-6.099943e+211		-5.778711e+211		1.777003e+213		7.795604e+212		6.198587e+212		5.897589e+212		-1.540166e+212		-4.697503e+211		-6.754694e+211		-4.701076e+211		-4.108678e+212		-1.573408e+212		5.227344e+211		2.301535e+211		1.608702e+211		1.793590e+211		5.733066e+211		9.916424e+211		9.582798e+211		9.592078e+211		2.913500e+212		4.831185e+211		3.752708e+211		3.830759e+211		5.000532e+211		7.889037e+211		6.482882e+212		-1.080444e+212		-7.564610e+203		-nan		-1.332362e+212		4.115614e+211		5.982130e+211		6.788817e+211		-1.237105e+212		6.960479e+211		7.014120e+211		1.627162e+212		5.038690e+211		4.090666e+211		6.477159e+211		6.877736e+211		4.702594e+211		-2.756456e+214		3.602464e+210		-4.039131e+212		-1.530845e+212		3.862877e+211		2.939660e+211		-9.070216e+211		6.568724e+212		-9.816985e+211		1.161470e+211		2.317807e+211		2.997911e+211		-4.684473e+211		-1.079274e+210		-nan		-nan		
13.500000		6.844365e+212		5.249911e+211		-1.468378e+212		-1.263750e+212		-8.678248e+212		-1.127097e+212		1.230285e+213		1.613146e+212		-7.529597e+216		8.442327e+211		9.431363e+214		-1.193630e+213		2.877182e+212		5.595065e+212		-8.648650e+210		-6.543181e+211		-1.515084e+212		-5.547157e+211		-4.106573e+212		6.254904e+212		6.423173e+211		4.503290e+211		8.848634e+212		-8.985373e+212		-2.789162e+212		1.067361e+213		-6.373455e+211		-6.430600e+211		4.403840e+212		-6.188538e+213		6.918743e+213		5.366941e+213		-1.539894e+212		-3.883267e+211		-6.890202e+211		-4.342255e+211		-2.616747e+212		-1.616435e+212		4.575750e+211		2.077484e+211		1.428672e+211		1.116869e+211		4.877008e+211		7.103691e+211		6.953885e+211		6.957159e+211		1.269546e+212		4.877161e+211		3.772934e+211		3.776531e+211		4.450745e+211		6.229761e+211		6.172941e+212		-1.102800e+212		-7.564610e+203		-nan		-4.886711e+212		3.638986e+211		4.706758e+211		5.325473e+211		-1.261634e+212		5.335595e+211		4.999923e+211		7.826431e+211		3.104576e+211		3.723017e+211		5.128147e+211		4.914251e+211		3.915612e+211		-1.839957e+214		5.895517e+212		-4.404463e+212		-1.857812e+212		4.191325e+211		2.833543e+211		6.479535e+211		2.171966e+212		8.365225e+211		1.121859e+211		2.237370e+211		2.365129e+211		-7.469460e+211		-3.666836e+211		-nan		-nan		
15.300000		3.829268e+212		5.252626e+211		-1.396586e+212		-1.219537e+212		-9.290978e+212		-1.112853e+212		4.499457e+212		1.236334e+212		2.592824e+213		6.378057e+211		8.466548e+214		-1.024675e+213		-6.242187e+212		3.693389e+212		-9.288057e+211		-6.939164e+211		-1.705778e+212		-5.858466e+211		-3.017230e+212		6.211304e+212		1.389861e+212		4.489645e+211		4.300499e+212		-6.165456e+212		-2.276614e+212		4.108784e+212		-7.929529e+211		-7.346895e+211		2.451670e+212		1.009839e+213		8.241281e+212		7.955668e+212		-1.538811e+212		-4.645345e+211		-7.189137e+211		-4.908667e+211		-3.077099e+212		-1.973985e+212		3.966008e+211		1.823831e+211		1.249164e+211		9.140746e+210		4.168764e+211		5.834346e+211		5.753855e+211		5.756083e+211		1.171225e+212		4.919617e+211		3.127349e+211		3.246743e+211		3.664762e+211		4.890714e+211		6.966491e+212		-1.110257e+212		-7.564610e+203		-nan		-2.976074e+213		3.095404e+211		4.117384e+211		4.663039e+211		-1.288135e+212		7.069028e+211		5.658715e+211		9.493400e+211		3.595230e+211		4.210887e+211		6.124550e+211		5.087312e+211		3.966281e+211		-1.226867e+214		4.881943e+213		-1.117911e+213		-1.984871e+212		6.252586e+211		4.030121e+211		4.851344e+211		1.280003e+212		4.029487e+211		1.082394e+211		2.158934e+211		2.069490e+211		3.888205e+213		-1.422929e+212		-nan		-nan		
17.100000		4.042911e+212		5.257382e+211		-1.442008e+212		-1.264170e+212		-9.937079e+212		-1.169619e+212		4.615962e+212		1.279782e+212		1.292992e+213		6.590874e+211		8.697970e+214		-1.035814e+213		-2.656373e+212		3.980184e+212		-8.967582e+211		-6.844831e+211		-1.597067e+212		-5.621373e+211		-2.707683e+212		6.169750e+212		4.177092e+213		4.473951e+211		4.527658e+212		-2.304994e+212		-2.128046e+212		4.547202e+212		-7.717044e+211		-7.240626e+211		2.665200e+212		2.347783e+213		1.703828e+213		1.602532e+213		-1.541484e+212		-2.770814e+211		-7.031059e+211		-4.431831e+211		-2.718241e+212		-1.806562e+212		3.552384e+211		1.650681e+211		1.126898e+211		8.255398e+210		3.699987e+211		4.881016e+211		4.837201e+211		4.838107e+211		1.701374e+212		4.884222e+211		2.811517e+211		3.004581e+211		3.311748e+211		4.226028e+211		8.053924e+212		-1.113484e+212		-7.564610e+203		-nan		3.956464e+213		3.096170e+211		4.065244e+211		4.648688e+211		-1.418891e+212		3.472948e+211		3.004701e+211		3.807806e+211		1.692099e+211		2.629104e+211		3.233392e+211		2.851617e+211		2.461873e+211		-8.545949e+213		9.321053e+211		-1.353317e+213		-2.035073e+212		3.411280e+211		3.001020e+211		4.840106e+211		1.312995e+212		4.029677e+211		1.087311e+211		2.169753e+211		2.041714e+211		1.696337e+212		-5.558090e+212		-nan		-nan		
