"2022-06-01_longtermsulfite_101510 - RawData"
"Wavelength nm.","Abs."
190.00,2.98157
191.00,3.18521
192.00,3.30173
193.00,3.31346
194.00,3.55409
195.00,3.44341
196.00,3.54437
197.00,3.62689
198.00,3.72203
199.00,3.72820
200.00,3.71588
201.00,3.68747
202.00,3.71687
203.00,3.85109
204.00,3.89597
205.00,3.86267
206.00,3.88596
207.00,3.84871
208.00,3.85678
209.00,3.79495
210.00,3.86682
211.00,3.85921
212.00,3.87456
213.00,3.78683
214.00,3.86223
215.00,3.86729
216.00,3.85760
217.00,3.89058
218.00,3.82672
219.00,3.84396
220.00,3.91327
221.00,3.86069
222.00,3.79829
223.00,3.75050
224.00,3.77538
225.00,3.75536
226.00,3.70464
227.00,3.74713
228.00,3.76471
229.00,3.69273
230.00,3.72685
231.00,3.70558
232.00,3.69229
233.00,3.69493
234.00,3.68707
235.00,3.68378
236.00,3.67297
237.00,3.68007
238.00,3.63699
239.00,3.60541
240.00,3.59834
241.00,3.62091
242.00,3.59370
243.00,3.54803
244.00,3.51714
245.00,3.52052
246.00,3.44029
247.00,3.34825
248.00,3.15475
249.00,2.84613
250.00,2.47801
251.00,2.11285
252.00,1.80121
253.00,1.53232
254.00,1.29164
255.00,1.09497
256.00,0.92758
257.00,0.78549
258.00,0.66145
259.00,0.55981
260.00,0.47603
261.00,0.40068
262.00,0.33939
263.00,0.29149
264.00,0.24651
265.00,0.20915
266.00,0.18011
267.00,0.15665
268.00,0.13506
269.00,0.11786
270.00,0.10457
271.00,0.09291
272.00,0.08359
273.00,0.07640
274.00,0.07011
275.00,0.06494
276.00,0.06096
277.00,0.05788
278.00,0.05515
279.00,0.05296
280.00,0.05118
281.00,0.04973
282.00,0.04848
283.00,0.04752
284.00,0.04672
285.00,0.04605
286.00,0.04546
287.00,0.04495
288.00,0.04453
289.00,0.04413
290.00,0.04385
291.00,0.04350
292.00,0.04317
293.00,0.04292
294.00,0.04266
295.00,0.04240
296.00,0.04219
297.00,0.04204
298.00,0.04181
299.00,0.04163
300.00,0.04147
301.00,0.04135
302.00,0.04118
303.00,0.04108
304.00,0.04091
305.00,0.04079
306.00,0.04034
307.00,0.04018
308.00,0.03999
309.00,0.03995
310.00,0.03981
311.00,0.03981
312.00,0.03963
313.00,0.03951
314.00,0.03934
315.00,0.03929
316.00,0.03922
317.00,0.03915
318.00,0.03908
319.00,0.03893
320.00,0.03891
321.00,0.03880
322.00,0.03876
323.00,0.03873
324.00,0.03857
325.00,0.03850
326.00,0.03841
327.00,0.03838
328.00,0.03835
329.00,0.03824
330.00,0.03819
331.00,0.03813
332.00,0.03810
333.00,0.03810
334.00,0.03795
335.00,0.03795
336.00,0.03789
337.00,0.03781
338.00,0.03778
339.00,0.03770
340.00,0.03764
341.00,0.03763
342.00,0.03751
343.00,0.03749
344.00,0.03752
345.00,0.03734
346.00,0.03738
347.00,0.03734
348.00,0.03726
349.00,0.03729
350.00,0.03716
351.00,0.03716
352.00,0.03711
353.00,0.03712
354.00,0.03697
355.00,0.03712
356.00,0.03703
357.00,0.03688
358.00,0.03688
359.00,0.03668
360.00,0.03676
