"2022-06-13_longtermsulfite_103743 - RawData"
"Wavelength nm.","Abs."
190.00,3.18143
191.00,3.19691
192.00,3.39595
193.00,3.51932
194.00,3.61131
195.00,3.62732
196.00,3.68039
197.00,3.70743
198.00,3.75342
199.00,3.74333
200.00,3.83215
201.00,3.76175
202.00,3.73132
203.00,3.81094
204.00,3.84360
205.00,3.86154
206.00,3.89529
207.00,3.88254
208.00,3.87057
209.00,3.89996
210.00,3.88864
211.00,3.90054
212.00,3.88089
213.00,3.92659
214.00,3.87265
215.00,3.87154
216.00,3.88199
217.00,3.91817
218.00,3.92300
219.00,3.92845
220.00,3.87762
221.00,3.93472
222.00,3.90710
223.00,3.91405
224.00,3.89253
225.00,3.86317
226.00,3.84697
227.00,3.83107
228.00,3.84932
229.00,3.81409
230.00,3.86818
231.00,3.81454
232.00,3.84514
233.00,3.80257
234.00,3.77451
235.00,3.78307
236.00,3.77019
237.00,3.78246
238.00,3.68877
239.00,3.70593
240.00,3.67505
241.00,3.72881
242.00,3.65097
243.00,3.64325
244.00,3.62846
245.00,3.60646
246.00,3.55901
247.00,3.50853
248.00,3.41670
249.00,3.19762
250.00,2.86606
251.00,2.48470
252.00,2.14749
253.00,1.84752
254.00,1.57181
255.00,1.34592
256.00,1.15028
257.00,0.98309
258.00,0.83740
259.00,0.71732
260.00,0.61783
261.00,0.52664
262.00,0.45155
263.00,0.39162
264.00,0.33490
265.00,0.28722
266.00,0.24919
267.00,0.21812
268.00,0.18932
269.00,0.16592
270.00,0.14726
271.00,0.13077
272.00,0.11696
273.00,0.10620
274.00,0.09656
275.00,0.08830
276.00,0.08176
277.00,0.07632
278.00,0.07159
279.00,0.06737
280.00,0.06398
281.00,0.06113
282.00,0.05850
283.00,0.05646
284.00,0.05463
285.00,0.05298
286.00,0.05165
287.00,0.05046
288.00,0.04933
289.00,0.04823
290.00,0.04747
291.00,0.04663
292.00,0.04590
293.00,0.04518
294.00,0.04453
295.00,0.04391
296.00,0.04338
297.00,0.04300
298.00,0.04257
299.00,0.04222
300.00,0.04189
301.00,0.04156
302.00,0.04131
303.00,0.04105
304.00,0.04091
305.00,0.04059
306.00,0.04018
307.00,0.04005
308.00,0.03976
309.00,0.03973
310.00,0.03951
311.00,0.03935
312.00,0.03931
313.00,0.03914
314.00,0.03905
315.00,0.03893
316.00,0.03885
317.00,0.03879
318.00,0.03859
319.00,0.03848
320.00,0.03838
321.00,0.03847
322.00,0.03822
323.00,0.03813
324.00,0.03802
325.00,0.03795
326.00,0.03793
327.00,0.03787
328.00,0.03786
329.00,0.03780
330.00,0.03767
331.00,0.03758
332.00,0.03757
333.00,0.03738
334.00,0.03746
335.00,0.03738
336.00,0.03725
337.00,0.03719
338.00,0.03722
339.00,0.03700
340.00,0.03706
341.00,0.03699
342.00,0.03699
343.00,0.03687
344.00,0.03685
345.00,0.03671
346.00,0.03662
347.00,0.03656
348.00,0.03651
349.00,0.03659
350.00,0.03642
351.00,0.03647
352.00,0.03642
353.00,0.03630
354.00,0.03618
355.00,0.03613
356.00,0.03624
357.00,0.03609
358.00,0.03603
359.00,0.03593
360.00,0.03598
