"2021-10-05_longtermsulfite_144551 - RawData"
"Wavelength nm.","Abs."
190.00,3.22888
191.00,3.46274
192.00,3.50693
193.00,3.61198
194.00,3.64624
195.00,3.52885
196.00,3.70178
197.00,3.80363
198.00,3.87036
199.00,3.91147
200.00,3.86087
201.00,3.86813
202.00,3.86633
203.00,3.91414
204.00,3.95018
205.00,3.92732
206.00,3.92824
207.00,3.87866
208.00,3.90720
209.00,3.91924
210.00,3.97398
211.00,3.92229
212.00,3.93192
213.00,3.96503
214.00,3.96361
215.00,3.94327
216.00,3.93059
217.00,3.95296
218.00,3.90680
219.00,3.81816
220.00,3.50700
221.00,3.09526
222.00,2.65028
223.00,2.25026
224.00,1.90419
225.00,1.64067
226.00,1.41888
227.00,1.23393
228.00,1.09256
229.00,0.98671
230.00,0.90775
231.00,0.85448
232.00,0.82396
233.00,0.81483
234.00,0.82433
235.00,0.85036
236.00,0.89143
237.00,0.94487
238.00,1.01152
239.00,1.08925
240.00,1.17677
241.00,1.27615
242.00,1.38432
243.00,1.49840
244.00,1.62231
245.00,1.75189
246.00,1.88187
247.00,2.00977
248.00,2.14066
249.00,2.26180
250.00,2.37657
251.00,2.48911
252.00,2.58734
253.00,2.67844
254.00,2.75430
255.00,2.83183
256.00,2.88234
257.00,2.92514
258.00,2.96051
259.00,3.00468
260.00,3.00845
261.00,3.02672
262.00,3.02481
263.00,3.01582
264.00,3.00945
265.00,2.98209
266.00,2.97021
267.00,2.94264
268.00,2.90552
269.00,2.88081
270.00,2.85049
271.00,2.79388
272.00,2.75047
273.00,2.69688
274.00,2.65382
275.00,2.59157
276.00,2.52974
277.00,2.47430
278.00,2.41040
279.00,2.33675
280.00,2.27162
281.00,2.20291
282.00,2.12540
283.00,2.04843
284.00,1.97380
285.00,1.89212
286.00,1.81302
287.00,1.73105
288.00,1.64793
289.00,1.56558
290.00,1.48679
291.00,1.40100
292.00,1.31882
293.00,1.23611
294.00,1.15437
295.00,1.06902
296.00,0.98660
297.00,0.90955
298.00,0.83006
299.00,0.75839
300.00,0.69075
301.00,0.62724
302.00,0.56337
303.00,0.50920
304.00,0.45497
305.00,0.40575
306.00,0.36200
307.00,0.32127
308.00,0.28438
309.00,0.25272
310.00,0.22363
311.00,0.19716
312.00,0.17348
313.00,0.15343
314.00,0.13654
315.00,0.12086
316.00,0.10724
317.00,0.09612
318.00,0.08662
319.00,0.07826
320.00,0.07135
321.00,0.06566
322.00,0.06091
323.00,0.05727
324.00,0.05417
325.00,0.05156
326.00,0.04965
327.00,0.04797
328.00,0.04652
329.00,0.04517
330.00,0.04420
331.00,0.04330
332.00,0.04263
333.00,0.04181
334.00,0.04126
335.00,0.04079
336.00,0.04030
337.00,0.03979
338.00,0.03944
339.00,0.03912
340.00,0.03885
341.00,0.03857
342.00,0.03831
343.00,0.03806
344.00,0.03778
345.00,0.03751
346.00,0.03729
347.00,0.03720
348.00,0.03693
349.00,0.03682
350.00,0.03661
351.00,0.03647
352.00,0.03624
353.00,0.03624
354.00,0.03612
355.00,0.03593
356.00,0.03578
357.00,0.03571
358.00,0.03555
359.00,0.03555
360.00,0.03516
