"2021-10-05_longtermsulfite_150827 - RawData"
"Wavelength nm.","Abs."
190.00,2.78262
191.00,2.95883
192.00,3.03754
193.00,3.13716
194.00,3.28418
195.00,3.39827
196.00,3.40884
197.00,3.47102
198.00,3.53281
199.00,3.46019
200.00,3.56064
201.00,3.59021
202.00,3.58653
203.00,3.62881
204.00,3.69554
205.00,3.62796
206.00,3.64304
207.00,3.66608
208.00,3.62294
209.00,3.69408
210.00,3.67780
211.00,3.69420
212.00,3.69229
213.00,3.63455
214.00,3.65807
215.00,3.66220
216.00,3.65552
217.00,3.61137
218.00,3.64453
219.00,3.61066
220.00,3.67163
221.00,3.66469
222.00,3.56389
223.00,3.49098
224.00,3.48326
225.00,3.46451
226.00,3.46619
227.00,3.46843
228.00,3.48085
229.00,3.45824
230.00,3.45050
231.00,3.38431
232.00,3.35246
233.00,3.26929
234.00,3.10788
235.00,2.87323
236.00,2.61195
237.00,2.35651
238.00,2.10431
239.00,1.87263
240.00,1.66177
241.00,1.46431
242.00,1.28682
243.00,1.13107
244.00,0.98743
245.00,0.85985
246.00,0.74849
247.00,0.65109
248.00,0.56476
249.00,0.49014
250.00,0.42633
251.00,0.36893
252.00,0.32121
253.00,0.28030
254.00,0.24374
255.00,0.21397
256.00,0.18817
257.00,0.16624
258.00,0.14703
259.00,0.13092
260.00,0.11765
261.00,0.10556
262.00,0.09563
263.00,0.08778
264.00,0.08034
265.00,0.07401
266.00,0.06903
267.00,0.06488
268.00,0.06110
269.00,0.05803
270.00,0.05553
271.00,0.05333
272.00,0.05156
273.00,0.05019
274.00,0.04890
275.00,0.04779
276.00,0.04691
277.00,0.04626
278.00,0.04559
279.00,0.04500
280.00,0.04457
281.00,0.04417
282.00,0.04381
283.00,0.04347
284.00,0.04311
285.00,0.04289
286.00,0.04253
287.00,0.04231
288.00,0.04205
289.00,0.04175
290.00,0.04155
291.00,0.04126
292.00,0.04103
293.00,0.04073
294.00,0.04047
295.00,0.04022
296.00,0.03999
297.00,0.03981
298.00,0.03961
299.00,0.03949
300.00,0.03934
301.00,0.03925
302.00,0.03909
303.00,0.03905
304.00,0.03886
305.00,0.03877
306.00,0.03854
307.00,0.03844
308.00,0.03836
309.00,0.03836
310.00,0.03821
311.00,0.03810
312.00,0.03815
313.00,0.03801
314.00,0.03792
315.00,0.03795
316.00,0.03783
317.00,0.03777
318.00,0.03773
319.00,0.03755
320.00,0.03761
321.00,0.03751
322.00,0.03749
323.00,0.03734
324.00,0.03726
325.00,0.03717
326.00,0.03728
327.00,0.03729
328.00,0.03717
329.00,0.03711
330.00,0.03712
331.00,0.03702
332.00,0.03699
333.00,0.03693
334.00,0.03683
335.00,0.03682
336.00,0.03685
337.00,0.03674
338.00,0.03668
339.00,0.03667
340.00,0.03665
341.00,0.03659
342.00,0.03658
343.00,0.03644
344.00,0.03641
345.00,0.03644
346.00,0.03639
347.00,0.03647
348.00,0.03635
349.00,0.03639
350.00,0.03629
351.00,0.03621
352.00,0.03613
353.00,0.03615
354.00,0.03604
355.00,0.03618
356.00,0.03601
357.00,0.03592
358.00,0.03592
359.00,0.03601
360.00,0.03584
