"2021-10-05_longtermsulfite_145117 - RawData"
"Wavelength nm.","Abs."
190.00,3.58215
191.00,3.15593
192.00,3.50133
193.00,3.38702
194.00,3.53673
195.00,3.46590
196.00,3.57001
197.00,3.67590
198.00,3.76735
199.00,3.69470
200.00,3.83258
201.00,3.81665
202.00,3.82092
203.00,3.86618
204.00,3.79613
205.00,3.86899
206.00,3.79466
207.00,3.89270
208.00,3.86308
209.00,3.81541
210.00,3.83781
211.00,3.90234
212.00,3.87270
213.00,3.87283
214.00,3.85997
215.00,3.91136
216.00,3.89584
217.00,3.94823
218.00,3.90269
219.00,3.92047
220.00,3.91612
221.00,3.93723
222.00,3.91434
223.00,3.93292
224.00,3.90733
225.00,3.87415
226.00,3.87350
227.00,3.85411
228.00,3.85432
229.00,3.91408
230.00,3.94794
231.00,3.82552
232.00,3.78734
233.00,3.82953
234.00,3.83281
235.00,3.81006
236.00,3.86777
237.00,3.82825
238.00,3.81062
239.00,3.78848
240.00,3.81505
241.00,3.77760
242.00,3.77335
243.00,3.70598
244.00,3.69713
245.00,3.68642
246.00,3.61162
247.00,3.55992
248.00,3.51743
249.00,3.29558
250.00,2.97787
251.00,2.59232
252.00,2.24078
253.00,1.92484
254.00,1.64058
255.00,1.40651
256.00,1.20401
257.00,1.02992
258.00,0.87804
259.00,0.75166
260.00,0.64558
261.00,0.54959
262.00,0.47107
263.00,0.40944
264.00,0.35069
265.00,0.30098
266.00,0.26151
267.00,0.22908
268.00,0.19897
269.00,0.17442
270.00,0.15483
271.00,0.13744
272.00,0.12311
273.00,0.11179
274.00,0.10161
275.00,0.09303
276.00,0.08611
277.00,0.08049
278.00,0.07549
279.00,0.07112
280.00,0.06769
281.00,0.06467
282.00,0.06194
283.00,0.05977
284.00,0.05783
285.00,0.05609
286.00,0.05461
287.00,0.05334
288.00,0.05208
289.00,0.05096
290.00,0.04999
291.00,0.04895
292.00,0.04805
293.00,0.04713
294.00,0.04639
295.00,0.04556
296.00,0.04492
297.00,0.04442
298.00,0.04388
299.00,0.04352
300.00,0.04311
301.00,0.04279
302.00,0.04247
303.00,0.04224
304.00,0.04195
305.00,0.04167
306.00,0.04121
307.00,0.04099
308.00,0.04071
309.00,0.04063
310.00,0.04048
311.00,0.04025
312.00,0.04022
313.00,0.03999
314.00,0.03987
315.00,0.03978
316.00,0.03964
317.00,0.03958
318.00,0.03946
319.00,0.03934
320.00,0.03926
321.00,0.03917
322.00,0.03899
323.00,0.03889
324.00,0.03880
325.00,0.03873
326.00,0.03874
327.00,0.03871
328.00,0.03851
329.00,0.03836
330.00,0.03841
331.00,0.03833
332.00,0.03821
333.00,0.03806
334.00,0.03798
335.00,0.03796
336.00,0.03802
337.00,0.03778
338.00,0.03766
339.00,0.03775
340.00,0.03761
341.00,0.03763
342.00,0.03752
343.00,0.03745
344.00,0.03734
345.00,0.03728
346.00,0.03728
347.00,0.03728
348.00,0.03716
349.00,0.03714
350.00,0.03700
351.00,0.03694
352.00,0.03693
353.00,0.03685
354.00,0.03680
355.00,0.03668
356.00,0.03661
357.00,0.03651
358.00,0.03644
359.00,0.03638
360.00,0.03645
