"2021-10-05_longtermsulfite_143529 - RawData"
"Wavelength nm.","Abs."
190.00,0.21762
191.00,0.16449
192.00,0.13356
193.00,0.10751
194.00,0.09424
195.00,0.08336
196.00,0.07339
197.00,0.06828
198.00,0.06480
199.00,0.06221
200.00,0.06007
201.00,0.05836
202.00,0.05693
203.00,0.05573
204.00,0.05464
205.00,0.05380
206.00,0.05287
207.00,0.05206
208.00,0.05128
209.00,0.05058
210.00,0.04993
211.00,0.04922
212.00,0.04863
213.00,0.04810
214.00,0.04750
215.00,0.04698
216.00,0.04651
217.00,0.04605
218.00,0.04562
219.00,0.04524
220.00,0.04485
221.00,0.04457
222.00,0.04425
223.00,0.04398
224.00,0.04372
225.00,0.04350
226.00,0.04329
227.00,0.04306
228.00,0.04285
229.00,0.04265
230.00,0.04247
231.00,0.04227
232.00,0.04211
233.00,0.04195
234.00,0.04181
235.00,0.04163
236.00,0.04152
237.00,0.04138
238.00,0.04126
239.00,0.04117
240.00,0.04109
241.00,0.04100
242.00,0.04089
243.00,0.04082
244.00,0.04074
245.00,0.04063
246.00,0.04057
247.00,0.04047
248.00,0.04041
249.00,0.04030
250.00,0.04022
251.00,0.04018
252.00,0.04005
253.00,0.04002
254.00,0.03990
255.00,0.03981
256.00,0.03973
257.00,0.03964
258.00,0.03958
259.00,0.03944
260.00,0.03940
261.00,0.03926
262.00,0.03917
263.00,0.03909
264.00,0.03899
265.00,0.03888
266.00,0.03882
267.00,0.03871
268.00,0.03859
269.00,0.03850
270.00,0.03839
271.00,0.03833
272.00,0.03825
273.00,0.03812
274.00,0.03802
275.00,0.03792
276.00,0.03781
277.00,0.03770
278.00,0.03764
279.00,0.03752
280.00,0.03746
281.00,0.03735
282.00,0.03723
283.00,0.03722
284.00,0.03706
285.00,0.03700
286.00,0.03693
287.00,0.03683
288.00,0.03673
289.00,0.03673
290.00,0.03659
291.00,0.03654
292.00,0.03648
293.00,0.03636
294.00,0.03632
295.00,0.03625
296.00,0.03619
297.00,0.03619
298.00,0.03600
299.00,0.03596
300.00,0.03593
301.00,0.03586
302.00,0.03583
303.00,0.03578
304.00,0.03575
305.00,0.03566
306.00,0.03566
307.00,0.03566
308.00,0.03552
309.00,0.03557
310.00,0.03551
311.00,0.03545
312.00,0.03546
313.00,0.03534
314.00,0.03526
315.00,0.03531
316.00,0.03523
317.00,0.03517
318.00,0.03513
319.00,0.03508
320.00,0.03510
321.00,0.03503
322.00,0.03493
323.00,0.03496
324.00,0.03493
325.00,0.03482
326.00,0.03496
327.00,0.03497
328.00,0.03481
329.00,0.03479
330.00,0.03482
331.00,0.03476
332.00,0.03474
333.00,0.03468
334.00,0.03468
335.00,0.03467
336.00,0.03470
337.00,0.03445
338.00,0.03448
339.00,0.03452
340.00,0.03453
341.00,0.03447
342.00,0.03448
343.00,0.03444
344.00,0.03447
345.00,0.03435
346.00,0.03429
347.00,0.03430
348.00,0.03432
349.00,0.03430
350.00,0.03429
351.00,0.03426
352.00,0.03421
353.00,0.03421
354.00,0.03423
355.00,0.03415
356.00,0.03406
357.00,0.03409
358.00,0.03404
359.00,0.03394
360.00,0.03380
