# Wavelength | Molar Decadic Absorption Coefficient | Uncertainty 
#  (nm) |  (M$^{-1}$cm$^{-1}$) | (M$^{-1}$cm$^{-1}$)
200.00 4.257925e+01 4.434843e+00
201.00 3.358929e+01 3.500609e+00
202.00 2.672442e+01 2.881824e+00
203.00 2.168897e+01 2.446035e+00
204.00 1.767906e+01 2.103717e+00
205.00 1.426138e+01 1.787272e+00
206.00 1.159071e+01 1.445203e+00
207.00 9.708289e+00 1.227335e+00
208.00 8.043908e+00 1.030458e+00
209.00 6.615532e+00 8.637000e-01
210.00 5.530945e+00 7.203140e-01
211.00 4.463356e+00 5.220337e-01
212.00 3.640548e+00 4.184816e-01
213.00 3.073779e+00 3.284822e-01
214.00 2.494181e+00 2.522920e-01
215.00 1.965032e+00 1.938003e-01
216.00 9.542519e-01 1.463050e-01
217.00 7.312738e-01 1.089865e-01
218.00 5.589232e-01 8.038512e-02
219.00 4.329946e-01 6.005967e-02
220.00 3.289582e-01 4.475786e-02
221.00 2.586436e-01 3.366902e-02
222.00 2.047533e-01 2.579911e-02
223.00 1.591263e-01 2.196044e-02
224.00 1.276458e-01 1.810904e-02
225.00 1.037519e-01 1.567266e-02
226.00 6.373586e-02 1.245300e-02
227.00 4.904612e-02 1.052693e-02
228.00 3.748563e-02 3.972613e-03
229.00 3.278967e-02 3.521885e-03
230.00 2.906676e-02 3.201932e-03
231.00 2.600464e-02 2.945933e-03
232.00 2.344110e-02 2.724628e-03
233.00 2.079891e-02 2.268331e-03
234.00 1.885060e-02 2.091663e-03
235.00 1.720942e-02 1.932327e-03
236.00 1.567582e-02 1.779992e-03
237.00 1.429877e-02 1.637855e-03
238.00 1.299929e-02 1.503853e-03
239.00 1.188280e-02 1.381719e-03
240.00 1.055762e-02 1.264320e-03
241.00 9.582867e-03 1.157207e-03
242.00 8.641222e-03 1.062852e-03
243.00 7.832747e-03 9.768825e-04
244.00 7.079635e-03 8.963366e-04
245.00 6.390593e-03 8.225207e-04
246.00 5.793472e-03 7.569549e-04
247.00 5.267023e-03 6.987512e-04
248.00 4.781406e-03 6.464555e-04
249.00 4.360966e-03 5.998561e-04
250.00 3.919445e-03 5.504024e-04
251.00 3.543515e-03 5.114184e-04
252.00 3.271341e-03 4.773386e-04
253.00 3.021017e-03 4.458946e-04
254.00 2.766167e-03 4.145419e-04
255.00 2.535349e-03 3.872194e-04
256.00 2.342323e-03 3.626316e-04
257.00 2.168956e-03 3.396814e-04
258.00 2.169202e-03 4.571509e-04
259.00 2.030977e-03 4.183687e-04
260.00 1.867692e-03 3.835420e-04
261.00 1.740564e-03 3.492518e-04
262.00 1.562443e-03 3.186042e-04
263.00 1.460629e-03 2.925516e-04
264.00 1.338365e-03 2.668526e-04
265.00 1.214633e-03 2.425489e-04
266.00 1.139648e-03 2.227439e-04
267.00 1.007519e-03 2.306858e-04
268.00 9.213890e-04 2.061640e-04
269.00 8.539529e-04 1.850292e-04
270.00 7.877237e-04 1.663912e-04
271.00 7.251701e-04 1.487176e-04
272.00 6.554230e-04 1.246863e-04
273.00 6.260571e-04 1.117663e-04
274.00 5.915967e-04 1.013843e-04
275.00 5.416916e-04 9.027038e-05
276.00 4.889240e-04 8.275934e-05
277.00 4.760855e-04 7.541564e-05
278.00 4.414154e-04 7.038311e-05
279.00 4.172484e-04 6.251332e-05
280.00 4.089165e-04 5.750717e-05
281.00 3.935431e-04 3.673827e-05
282.00 3.415246e-04 3.519485e-05
283.00 3.228083e-04 3.075706e-05
284.00 3.168225e-04 3.139825e-05
285.00 2.967581e-04 3.676683e-05
286.00 2.832212e-04 3.025764e-05
287.00 2.626718e-04 3.339755e-05
288.00 2.582881e-04 3.025637e-05
289.00 2.418177e-04 1.888332e-05
290.00 2.333504e-04 2.301707e-05
291.00 2.242244e-04 1.581449e-05
292.00 2.158948e-04 1.683530e-05
293.00 2.144487e-04 2.452788e-05
294.00 2.013323e-04 3.390587e-05
295.00 1.914768e-04 3.082782e-05
296.00 1.871275e-04 3.069626e-05
297.00 1.633303e-04 2.571075e-05
298.00 1.516538e-04 2.560445e-05
299.00 1.594055e-04 1.680472e-05
300.00 1.574478e-04 2.939453e-05
301.00 1.776855e-04 2.638639e-05
302.00 1.380098e-04 2.141940e-05
303.00 1.665860e-04 2.235761e-05
304.00 1.542263e-04 1.257606e-05
305.00 1.379897e-04 1.251898e-05
306.00 1.461162e-04 1.535584e-05
307.00 1.389043e-04 2.024002e-05
308.00 1.258920e-04 2.616802e-05
309.00 1.460073e-04 1.624876e-05
310.00 1.319119e-04 9.401364e-06
311.00 1.490864e-04 2.016922e-05
312.00 1.372829e-04 1.225791e-05
313.00 1.179776e-04 1.360273e-06
314.00 1.057204e-04 2.101820e-05
315.00 1.094346e-04 1.901775e-05
