"2021-10-27_105411 - RawData"
"Wavelength nm.","Abs."
190.00,2.96611
191.00,3.21579
192.00,3.31096
193.00,3.33746
194.00,3.47409
195.00,3.51076
196.00,3.64998
197.00,3.65471
198.00,3.67665
199.00,3.77023
200.00,3.74945
201.00,3.79897
202.00,3.82198
203.00,3.82277
204.00,3.75398
205.00,3.89040
206.00,3.86011
207.00,3.90416
208.00,3.88155
209.00,3.86765
210.00,3.94298
211.00,3.90378
212.00,3.89876
213.00,3.85878
214.00,3.93959
215.00,3.90898
216.00,3.93111
217.00,3.87508
218.00,3.87032
219.00,3.87071
220.00,3.95459
221.00,3.92957
222.00,3.86087
223.00,3.84129
224.00,3.84297
225.00,3.86809
226.00,3.83833
227.00,3.84865
228.00,3.88713
229.00,3.86429
230.00,3.85596
231.00,3.87032
232.00,3.83885
233.00,3.80989
234.00,3.83151
235.00,3.83989
236.00,3.78520
237.00,3.80553
238.00,3.80008
239.00,3.78198
240.00,3.75389
241.00,3.72752
242.00,3.71478
243.00,3.73473
244.00,3.68898
245.00,3.68504
246.00,3.61543
247.00,3.62489
248.00,3.56546
249.00,3.48276
250.00,3.22824
251.00,2.85292
252.00,2.48135
253.00,2.13280
254.00,1.81113
255.00,1.54242
256.00,1.31068
257.00,1.11295
258.00,0.93961
259.00,0.79510
260.00,0.67563
261.00,0.56827
262.00,0.47966
263.00,0.41026
264.00,0.34470
265.00,0.28993
266.00,0.24648
267.00,0.21104
268.00,0.17885
269.00,0.15314
270.00,0.13278
271.00,0.11497
272.00,0.10071
273.00,0.08969
274.00,0.08000
275.00,0.07202
276.00,0.06590
277.00,0.06099
278.00,0.05684
279.00,0.05330
280.00,0.05057
281.00,0.04837
282.00,0.04651
283.00,0.04518
284.00,0.04396
285.00,0.04292
286.00,0.04214
287.00,0.04147
288.00,0.04092
289.00,0.04031
290.00,0.03995
291.00,0.03957
292.00,0.03918
293.00,0.03891
294.00,0.03862
295.00,0.03836
296.00,0.03807
297.00,0.03795
298.00,0.03783
299.00,0.03772
300.00,0.03761
301.00,0.03743
302.00,0.03737
303.00,0.03732
304.00,0.03719
305.00,0.03709
306.00,0.03671
307.00,0.03667
308.00,0.03654
309.00,0.03650
310.00,0.03648
311.00,0.03632
312.00,0.03635
313.00,0.03621
314.00,0.03615
315.00,0.03613
316.00,0.03615
317.00,0.03607
318.00,0.03600
319.00,0.03589
320.00,0.03580
321.00,0.03578
322.00,0.03568
323.00,0.03575
324.00,0.03563
325.00,0.03566
326.00,0.03555
327.00,0.03552
328.00,0.03549
329.00,0.03548
330.00,0.03542
331.00,0.03539
332.00,0.03526
333.00,0.03525
334.00,0.03529
335.00,0.03517
336.00,0.03513
337.00,0.03506
338.00,0.03513
339.00,0.03500
340.00,0.03510
341.00,0.03508
342.00,0.03500
343.00,0.03499
344.00,0.03491
345.00,0.03497
346.00,0.03487
347.00,0.03488
348.00,0.03482
349.00,0.03484
350.00,0.03468
351.00,0.03467
352.00,0.03474
353.00,0.03468
354.00,0.03452
355.00,0.03439
356.00,0.03442
357.00,0.03441
358.00,0.03445
359.00,0.03441
360.00,0.03456
