"2021-10-27_103720 - RawData"
"Wavelength nm.","Abs."
190.00,3.45053
191.00,3.46883
192.00,3.54965
193.00,3.79495
194.00,3.79062
195.00,3.85876
196.00,3.93724
197.00,3.90834
198.00,3.89168
199.00,3.90163
200.00,3.88210
201.00,3.95531
202.00,3.94496
203.00,3.92078
204.00,3.95473
205.00,3.92288
206.00,3.97330
207.00,3.93298
208.00,3.94887
209.00,3.96832
210.00,3.93576
211.00,3.92149
212.00,3.93654
213.00,3.97932
214.00,3.94920
215.00,3.94925
216.00,3.96228
217.00,3.97260
218.00,3.95956
219.00,3.89659
220.00,3.53052
221.00,3.08177
222.00,2.62608
223.00,2.23050
224.00,1.88849
225.00,1.62674
226.00,1.40906
227.00,1.22618
228.00,1.08434
229.00,0.97868
230.00,0.90161
231.00,0.85036
232.00,0.82133
233.00,0.81305
234.00,0.82333
235.00,0.85002
236.00,0.89174
237.00,0.94669
238.00,1.01477
239.00,1.09311
240.00,1.18053
241.00,1.28123
242.00,1.39078
243.00,1.50404
244.00,1.62788
245.00,1.75789
246.00,1.88948
247.00,2.01974
248.00,2.14983
249.00,2.27190
250.00,2.38507
251.00,2.49760
252.00,2.59821
253.00,2.68523
254.00,2.76469
255.00,2.82993
256.00,2.88748
257.00,2.93108
258.00,2.96846
259.00,2.98679
260.00,3.01848
261.00,3.03217
262.00,3.03754
263.00,3.02937
264.00,3.00945
265.00,2.99750
266.00,2.96625
267.00,2.94957
268.00,2.91565
269.00,2.87578
270.00,2.84100
271.00,2.79546
272.00,2.74034
273.00,2.69826
274.00,2.64102
275.00,2.58780
276.00,2.52417
277.00,2.46820
278.00,2.39766
279.00,2.33406
280.00,2.26555
281.00,2.19502
282.00,2.11981
283.00,2.04578
284.00,1.96907
285.00,1.88512
286.00,1.80751
287.00,1.72630
288.00,1.64401
289.00,1.56058
290.00,1.48111
291.00,1.39662
292.00,1.31245
293.00,1.23099
294.00,1.14958
295.00,1.06561
296.00,0.98436
297.00,0.90736
298.00,0.82811
299.00,0.75630
300.00,0.68787
301.00,0.62402
302.00,0.56075
303.00,0.50726
304.00,0.45375
305.00,0.40456
306.00,0.36063
307.00,0.32005
308.00,0.28328
309.00,0.25110
310.00,0.22224
311.00,0.19620
312.00,0.17259
313.00,0.15271
314.00,0.13556
315.00,0.11981
316.00,0.10620
317.00,0.09508
318.00,0.08545
319.00,0.07715
320.00,0.07043
321.00,0.06479
322.00,0.06003
323.00,0.05647
324.00,0.05338
325.00,0.05090
326.00,0.04880
327.00,0.04706
328.00,0.04576
329.00,0.04451
330.00,0.04349
331.00,0.04271
332.00,0.04181
333.00,0.04123
334.00,0.04065
335.00,0.04005
336.00,0.03961
337.00,0.03920
338.00,0.03880
339.00,0.03847
340.00,0.03825
341.00,0.03795
342.00,0.03769
343.00,0.03748
344.00,0.03723
345.00,0.03708
346.00,0.03680
347.00,0.03667
348.00,0.03645
349.00,0.03627
350.00,0.03609
351.00,0.03589
352.00,0.03584
353.00,0.03569
354.00,0.03552
355.00,0.03540
356.00,0.03539
357.00,0.03517
358.00,0.03526
359.00,0.03525
360.00,0.03494
