"2021-10-27_110807 - RawData"
"Wavelength nm.","Abs."
190.00,2.75844
191.00,2.99576
192.00,3.17839
193.00,3.17393
194.00,3.20601
195.00,3.35837
196.00,3.41293
197.00,3.40742
198.00,3.42091
199.00,3.54625
200.00,3.56259
201.00,3.57854
202.00,3.62199
203.00,3.61885
204.00,3.69377
205.00,3.66084
206.00,3.63127
207.00,3.69490
208.00,3.67610
209.00,3.59540
210.00,3.63596
211.00,3.68059
212.00,3.75226
213.00,3.63849
214.00,3.69023
215.00,3.68562
216.00,3.65134
217.00,3.57060
218.00,3.59462
219.00,3.62685
220.00,3.65312
221.00,3.64310
222.00,3.52751
223.00,3.48383
224.00,3.48169
225.00,3.49115
226.00,3.47992
227.00,3.46033
228.00,3.45039
229.00,3.47862
230.00,3.42044
231.00,3.38412
232.00,3.33549
233.00,3.23863
234.00,3.06261
235.00,2.81302
236.00,2.56229
237.00,2.30286
238.00,2.05264
239.00,1.82237
240.00,1.61517
241.00,1.42110
242.00,1.24774
243.00,1.09692
244.00,0.95747
245.00,0.83170
246.00,0.72173
247.00,0.62660
248.00,0.54218
249.00,0.46965
250.00,0.40741
251.00,0.35182
252.00,0.30597
253.00,0.26665
254.00,0.23137
255.00,0.20258
256.00,0.17775
257.00,0.15646
258.00,0.13789
259.00,0.12251
260.00,0.10973
261.00,0.09818
262.00,0.08864
263.00,0.08112
264.00,0.07402
265.00,0.06808
266.00,0.06322
267.00,0.05940
268.00,0.05585
269.00,0.05295
270.00,0.05070
271.00,0.04869
272.00,0.04701
273.00,0.04575
274.00,0.04454
275.00,0.04356
276.00,0.04285
277.00,0.04221
278.00,0.04163
279.00,0.04111
280.00,0.04068
281.00,0.04031
282.00,0.04002
283.00,0.03978
284.00,0.03952
285.00,0.03928
286.00,0.03909
287.00,0.03893
288.00,0.03876
289.00,0.03853
290.00,0.03830
291.00,0.03818
292.00,0.03804
293.00,0.03786
294.00,0.03773
295.00,0.03764
296.00,0.03743
297.00,0.03738
298.00,0.03728
299.00,0.03722
300.00,0.03717
301.00,0.03705
302.00,0.03699
303.00,0.03693
304.00,0.03690
305.00,0.03677
306.00,0.03656
307.00,0.03654
308.00,0.03647
309.00,0.03648
310.00,0.03642
311.00,0.03629
312.00,0.03627
313.00,0.03629
314.00,0.03607
315.00,0.03612
316.00,0.03616
317.00,0.03606
318.00,0.03598
319.00,0.03600
320.00,0.03600
321.00,0.03589
322.00,0.03584
323.00,0.03592
324.00,0.03574
325.00,0.03583
326.00,0.03568
327.00,0.03563
328.00,0.03575
329.00,0.03568
330.00,0.03563
331.00,0.03566
332.00,0.03555
333.00,0.03549
334.00,0.03555
335.00,0.03545
336.00,0.03535
337.00,0.03543
338.00,0.03543
339.00,0.03543
340.00,0.03543
341.00,0.03545
342.00,0.03537
343.00,0.03532
344.00,0.03531
345.00,0.03537
346.00,0.03517
347.00,0.03520
348.00,0.03514
349.00,0.03514
350.00,0.03513
351.00,0.03505
352.00,0.03513
353.00,0.03522
354.00,0.03503
355.00,0.03494
356.00,0.03503
357.00,0.03494
358.00,0.03505
359.00,0.03497
360.00,0.03491
