"2021-10-27_111737 - RawData"
"Wavelength nm.","Abs."
190.00,3.01201
191.00,3.10986
192.00,3.19151
193.00,3.35266
194.00,3.40164
195.00,3.51196
196.00,3.54407
197.00,3.57465
198.00,3.65933
199.00,3.63554
200.00,3.65240
201.00,3.67413
202.00,3.79201
203.00,3.81044
204.00,3.79849
205.00,3.79230
206.00,3.80229
207.00,3.89197
208.00,3.73706
209.00,3.79587
210.00,3.80028
211.00,3.89799
212.00,3.92334
213.00,3.78885
214.00,3.84583
215.00,3.82446
216.00,3.83153
217.00,3.83328
218.00,3.85577
219.00,3.91232
220.00,3.88293
221.00,3.86884
222.00,3.82741
223.00,3.76154
224.00,3.80750
225.00,3.80852
226.00,3.71513
227.00,3.78186
228.00,3.73300
229.00,3.73863
230.00,3.77171
231.00,3.74614
232.00,3.71925
233.00,3.74849
234.00,3.73645
235.00,3.75893
236.00,3.73077
237.00,3.71936
238.00,3.71619
239.00,3.62601
240.00,3.66011
241.00,3.65054
242.00,3.63788
243.00,3.60713
244.00,3.58218
245.00,3.58940
246.00,3.51042
247.00,3.39636
248.00,3.21594
249.00,2.91951
250.00,2.54379
251.00,2.16783
252.00,1.84775
253.00,1.57068
254.00,1.32339
255.00,1.12090
256.00,0.94881
257.00,0.80273
258.00,0.67676
259.00,0.57262
260.00,0.48685
261.00,0.40955
262.00,0.34641
263.00,0.29720
264.00,0.25114
265.00,0.21301
266.00,0.18315
267.00,0.15906
268.00,0.13698
269.00,0.11940
270.00,0.10571
271.00,0.09378
272.00,0.08426
273.00,0.07698
274.00,0.07059
275.00,0.06538
276.00,0.06129
277.00,0.05811
278.00,0.05534
279.00,0.05307
280.00,0.05128
281.00,0.04980
282.00,0.04854
283.00,0.04764
284.00,0.04681
285.00,0.04605
286.00,0.04549
287.00,0.04497
288.00,0.04459
289.00,0.04419
290.00,0.04385
291.00,0.04353
292.00,0.04323
293.00,0.04295
294.00,0.04271
295.00,0.04240
296.00,0.04218
297.00,0.04199
298.00,0.04187
299.00,0.04173
300.00,0.04155
301.00,0.04137
302.00,0.04128
303.00,0.04115
304.00,0.04100
305.00,0.04083
306.00,0.04051
307.00,0.04037
308.00,0.04025
309.00,0.04019
310.00,0.04004
311.00,0.03995
312.00,0.03987
313.00,0.03979
314.00,0.03964
315.00,0.03957
316.00,0.03951
317.00,0.03941
318.00,0.03926
319.00,0.03917
320.00,0.03912
321.00,0.03905
322.00,0.03896
323.00,0.03891
324.00,0.03880
325.00,0.03880
326.00,0.03865
327.00,0.03862
328.00,0.03854
329.00,0.03847
330.00,0.03842
331.00,0.03838
332.00,0.03824
333.00,0.03821
334.00,0.03822
335.00,0.03812
336.00,0.03810
337.00,0.03802
338.00,0.03801
339.00,0.03786
340.00,0.03798
341.00,0.03799
342.00,0.03786
343.00,0.03772
344.00,0.03784
345.00,0.03778
346.00,0.03772
347.00,0.03766
348.00,0.03761
349.00,0.03748
350.00,0.03751
351.00,0.03743
352.00,0.03746
353.00,0.03743
354.00,0.03720
355.00,0.03716
356.00,0.03728
357.00,0.03729
358.00,0.03720
359.00,0.03706
360.00,0.03709
