"2022-03-03_103059 - RawData"
"Wavelength nm.","Abs."
190.00,3.19092
191.00,3.48402
192.00,3.82721
193.00,3.82570
194.00,3.83253
195.00,3.79758
196.00,3.79820
197.00,3.89745
198.00,3.88435
199.00,3.92703
200.00,3.94104
201.00,3.89812
202.00,3.88673
203.00,3.95613
204.00,3.94260
205.00,3.93059
206.00,3.98711
207.00,3.93935
208.00,3.91855
209.00,3.95648
210.00,3.99539
211.00,3.96735
212.00,3.98676
213.00,3.96791
214.00,3.94533
215.00,3.94557
216.00,3.95795
217.00,3.98953
218.00,3.96214
219.00,3.93600
220.00,3.83954
221.00,3.43082
222.00,2.94917
223.00,2.52388
224.00,2.14061
225.00,1.84953
226.00,1.60681
227.00,1.39861
228.00,1.23332
229.00,1.10780
230.00,1.01440
231.00,0.94920
232.00,0.90862
233.00,0.89127
234.00,0.89351
235.00,0.91388
236.00,0.95004
237.00,1.00014
238.00,1.06369
239.00,1.13824
240.00,1.22337
241.00,1.32227
242.00,1.42947
243.00,1.54184
244.00,1.66507
245.00,1.79634
246.00,1.93008
247.00,2.06232
248.00,2.19505
249.00,2.32074
250.00,2.44112
251.00,2.55949
252.00,2.66737
253.00,2.76595
254.00,2.85445
255.00,2.93779
256.00,3.00473
257.00,3.05412
258.00,3.09985
259.00,3.13092
260.00,3.16910
261.00,3.20763
262.00,3.22076
263.00,3.21924
264.00,3.21919
265.00,3.21124
266.00,3.23186
267.00,3.21765
268.00,3.16873
269.00,3.15828
270.00,3.15570
271.00,3.11565
272.00,3.08159
273.00,3.03722
274.00,3.01527
275.00,2.95378
276.00,2.91725
277.00,2.86417
278.00,2.80699
279.00,2.74452
280.00,2.67393
281.00,2.60733
282.00,2.52834
283.00,2.44310
284.00,2.36198
285.00,2.27083
286.00,2.18358
287.00,2.09138
288.00,1.99445
289.00,1.89719
290.00,1.80431
291.00,1.70364
292.00,1.60419
293.00,1.50525
294.00,1.40717
295.00,1.30605
296.00,1.20647
297.00,1.11278
298.00,1.01566
299.00,0.92697
300.00,0.84264
301.00,0.76370
302.00,0.68524
303.00,0.61873
304.00,0.55190
305.00,0.49124
306.00,0.43744
307.00,0.38676
308.00,0.34077
309.00,0.30040
310.00,0.26450
311.00,0.23198
312.00,0.20264
313.00,0.17841
314.00,0.15732
315.00,0.13773
316.00,0.12091
317.00,0.10706
318.00,0.09521
319.00,0.08514
320.00,0.07681
321.00,0.07022
322.00,0.06453
323.00,0.06006
324.00,0.05653
325.00,0.05345
326.00,0.05093
327.00,0.04901
328.00,0.04735
329.00,0.04601
330.00,0.04480
331.00,0.04384
332.00,0.04301
333.00,0.04230
334.00,0.04169
335.00,0.04111
336.00,0.04056
337.00,0.04013
338.00,0.03979
339.00,0.03935
340.00,0.03902
341.00,0.03867
342.00,0.03842
343.00,0.03824
344.00,0.03798
345.00,0.03784
346.00,0.03758
347.00,0.03737
348.00,0.03714
349.00,0.03690
350.00,0.03670
351.00,0.03661
352.00,0.03661
353.00,0.03642
354.00,0.03647
355.00,0.03615
356.00,0.03598
357.00,0.03600
358.00,0.03581
359.00,0.03563
360.00,0.03558
