"2021-10-05_longtermsulfite_150955 - RawData"
"Wavelength nm.","Abs."
190.00,3.04919
191.00,2.98274
192.00,3.15439
193.00,3.35304
194.00,3.39215
195.00,3.41287
196.00,3.56502
197.00,3.56807
198.00,3.57272
199.00,3.61052
200.00,3.72629
201.00,3.65482
202.00,3.66174
203.00,3.72473
204.00,3.67915
205.00,3.69901
206.00,3.78154
207.00,3.71539
208.00,3.73866
209.00,3.76961
210.00,3.72165
211.00,3.68892
212.00,3.71059
213.00,3.73737
214.00,3.67618
215.00,3.67401
216.00,3.60612
217.00,3.69254
218.00,3.67265
219.00,3.68900
220.00,3.68251
221.00,3.67252
222.00,3.55524
223.00,3.53882
224.00,3.52690
225.00,3.48071
226.00,3.48372
227.00,3.46812
228.00,3.46352
229.00,3.47360
230.00,3.41940
231.00,3.41519
232.00,3.36591
233.00,3.25836
234.00,3.10974
235.00,2.87283
236.00,2.61182
237.00,2.35515
238.00,2.10161
239.00,1.86914
240.00,1.65886
241.00,1.46188
242.00,1.28415
243.00,1.12909
244.00,0.98589
245.00,0.85820
246.00,0.74667
247.00,0.64940
248.00,0.56311
249.00,0.48883
250.00,0.42522
251.00,0.36792
252.00,0.32027
253.00,0.27954
254.00,0.24318
255.00,0.21352
256.00,0.18787
257.00,0.16588
258.00,0.14682
259.00,0.13092
260.00,0.11772
261.00,0.10570
262.00,0.09583
263.00,0.08810
264.00,0.08064
265.00,0.07434
266.00,0.06941
267.00,0.06529
268.00,0.06148
269.00,0.05843
270.00,0.05592
271.00,0.05376
272.00,0.05194
273.00,0.05055
274.00,0.04922
275.00,0.04817
276.00,0.04729
277.00,0.04660
278.00,0.04597
279.00,0.04538
280.00,0.04501
281.00,0.04454
282.00,0.04417
283.00,0.04381
284.00,0.04347
285.00,0.04321
286.00,0.04291
287.00,0.04259
288.00,0.04227
289.00,0.04193
290.00,0.04158
291.00,0.04120
292.00,0.04085
293.00,0.04050
294.00,0.04018
295.00,0.03989
296.00,0.03957
297.00,0.03940
298.00,0.03908
299.00,0.03896
300.00,0.03874
301.00,0.03867
302.00,0.03851
303.00,0.03842
304.00,0.03831
305.00,0.03815
306.00,0.03796
307.00,0.03787
308.00,0.03767
309.00,0.03772
310.00,0.03755
311.00,0.03748
312.00,0.03746
313.00,0.03735
314.00,0.03731
315.00,0.03728
316.00,0.03720
317.00,0.03717
318.00,0.03705
319.00,0.03691
320.00,0.03696
321.00,0.03682
322.00,0.03674
323.00,0.03671
324.00,0.03664
325.00,0.03661
326.00,0.03665
327.00,0.03661
328.00,0.03645
329.00,0.03641
330.00,0.03639
331.00,0.03633
332.00,0.03638
333.00,0.03624
334.00,0.03612
335.00,0.03613
336.00,0.03618
337.00,0.03593
338.00,0.03595
339.00,0.03595
340.00,0.03595
341.00,0.03592
342.00,0.03593
343.00,0.03577
344.00,0.03574
345.00,0.03574
346.00,0.03574
347.00,0.03566
348.00,0.03557
349.00,0.03568
350.00,0.03551
351.00,0.03551
352.00,0.03539
353.00,0.03549
354.00,0.03534
355.00,0.03540
356.00,0.03539
357.00,0.03514
358.00,0.03523
359.00,0.03506
360.00,0.03500
