"2021-11-29_longtermsulfite_144826 - RawData"
"Wavelength nm.","Abs."
190.00,2.89780
191.00,3.11969
192.00,3.18507
193.00,3.36334
194.00,3.41783
195.00,3.42371
196.00,3.53642
197.00,3.62868
198.00,3.66637
199.00,3.62585
200.00,3.75824
201.00,3.71397
202.00,3.74400
203.00,3.81406
204.00,3.82761
205.00,3.65161
206.00,3.74353
207.00,3.79071
208.00,3.77879
209.00,3.74930
210.00,3.78270
211.00,3.77271
212.00,3.77724
213.00,3.73473
214.00,3.76970
215.00,3.75027
216.00,3.76132
217.00,3.74994
218.00,3.74742
219.00,3.77031
220.00,3.77632
221.00,3.70728
222.00,3.61829
223.00,3.60619
224.00,3.63411
225.00,3.61264
226.00,3.62419
227.00,3.58745
228.00,3.59499
229.00,3.61108
230.00,3.59357
231.00,3.55975
232.00,3.55917
233.00,3.58577
234.00,3.58969
235.00,3.55421
236.00,3.57213
237.00,3.56459
238.00,3.53168
239.00,3.47726
240.00,3.44690
241.00,3.36804
242.00,3.21347
243.00,2.93758
244.00,2.58607
245.00,2.22084
246.00,1.88991
247.00,1.60396
248.00,1.35623
249.00,1.14827
250.00,0.97383
251.00,0.82253
252.00,0.70056
253.00,0.59813
254.00,0.50903
255.00,0.43819
256.00,0.37889
257.00,0.32942
258.00,0.28735
259.00,0.25359
260.00,0.22627
261.00,0.20164
262.00,0.18161
263.00,0.16617
264.00,0.15187
265.00,0.14000
266.00,0.13060
267.00,0.12305
268.00,0.11603
269.00,0.11034
270.00,0.10570
271.00,0.10158
272.00,0.09821
273.00,0.09538
274.00,0.09282
275.00,0.09048
276.00,0.08856
277.00,0.08693
278.00,0.08536
279.00,0.08391
280.00,0.08261
281.00,0.08145
282.00,0.08038
283.00,0.07945
284.00,0.07863
285.00,0.07771
286.00,0.07693
287.00,0.07625
288.00,0.07549
289.00,0.07481
290.00,0.07423
291.00,0.07365
292.00,0.07309
293.00,0.07245
294.00,0.07188
295.00,0.07141
296.00,0.07074
297.00,0.07027
298.00,0.06972
299.00,0.06929
300.00,0.06876
301.00,0.06828
302.00,0.06778
303.00,0.06737
304.00,0.06683
305.00,0.06636
306.00,0.06570
307.00,0.06525
308.00,0.06470
309.00,0.06429
310.00,0.06374
311.00,0.06322
312.00,0.06270
313.00,0.06223
314.00,0.06174
315.00,0.06126
316.00,0.06075
317.00,0.06021
318.00,0.05974
319.00,0.05920
320.00,0.05878
321.00,0.05836
322.00,0.05794
323.00,0.05751
324.00,0.05716
325.00,0.05669
326.00,0.05630
327.00,0.05603
328.00,0.05565
329.00,0.05536
330.00,0.05501
331.00,0.05467
332.00,0.05444
333.00,0.05415
334.00,0.05396
335.00,0.05373
336.00,0.05341
337.00,0.05321
338.00,0.05296
339.00,0.05270
340.00,0.05257
341.00,0.05237
342.00,0.05215
343.00,0.05188
344.00,0.05185
345.00,0.05164
346.00,0.05145
347.00,0.05116
348.00,0.05106
349.00,0.05083
350.00,0.05069
351.00,0.05042
352.00,0.05034
353.00,0.05031
354.00,0.05000
355.00,0.04982
356.00,0.04991
357.00,0.04962
358.00,0.04941
359.00,0.04926
360.00,0.04933
