"2022-07-20_longtermsulfite_100mM_pH7_1 - RawData"
"Wavelength nm.","Abs."
190.00,2.97702
191.00,3.37677
192.00,3.29538
193.00,3.45387
194.00,3.57188
195.00,3.64859
196.00,3.69600
197.00,3.68080
198.00,3.67744
199.00,3.73546
200.00,3.75223
201.00,3.81895
202.00,3.81943
203.00,3.76051
204.00,3.80923
205.00,3.82190
206.00,3.81525
207.00,3.84030
208.00,3.83504
209.00,3.91084
210.00,3.87335
211.00,3.82819
212.00,3.85008
213.00,3.88271
214.00,3.81079
215.00,3.86211
216.00,3.87671
217.00,3.83591
218.00,3.79889
219.00,3.85962
220.00,3.90857
221.00,3.84157
222.00,3.85222
223.00,3.84520
224.00,3.86151
225.00,3.81857
226.00,3.85263
227.00,3.81680
228.00,3.83458
229.00,3.85669
230.00,3.85431
231.00,3.78125
232.00,3.82631
233.00,3.86871
234.00,3.79337
235.00,3.77425
236.00,3.81459
237.00,3.80737
238.00,3.74474
239.00,3.79665
240.00,3.73897
241.00,3.69160
242.00,3.63985
243.00,3.70026
244.00,3.66489
245.00,3.64334
246.00,3.55453
247.00,3.49536
248.00,3.35960
249.00,3.09679
250.00,2.74182
251.00,2.36966
252.00,2.03917
253.00,1.75180
254.00,1.49275
255.00,1.27789
256.00,1.09164
257.00,0.93289
258.00,0.79575
259.00,0.68256
260.00,0.58723
261.00,0.50060
262.00,0.43011
263.00,0.37427
264.00,0.32056
265.00,0.27528
266.00,0.23946
267.00,0.21037
268.00,0.18318
269.00,0.16100
270.00,0.14337
271.00,0.12747
272.00,0.11440
273.00,0.10413
274.00,0.09480
275.00,0.08691
276.00,0.08063
277.00,0.07538
278.00,0.07079
279.00,0.06680
280.00,0.06348
281.00,0.06070
282.00,0.05818
283.00,0.05612
284.00,0.05435
285.00,0.05275
286.00,0.05142
287.00,0.05016
288.00,0.04912
289.00,0.04808
290.00,0.04729
291.00,0.04639
292.00,0.04561
293.00,0.04488
294.00,0.04424
295.00,0.04358
296.00,0.04298
297.00,0.04260
298.00,0.04221
299.00,0.04181
300.00,0.04156
301.00,0.04126
302.00,0.04100
303.00,0.04076
304.00,0.04050
305.00,0.04031
306.00,0.03978
307.00,0.03952
308.00,0.03934
309.00,0.03920
310.00,0.03909
311.00,0.03889
312.00,0.03876
313.00,0.03873
314.00,0.03859
315.00,0.03847
316.00,0.03841
317.00,0.03824
318.00,0.03812
319.00,0.03809
320.00,0.03792
321.00,0.03786
322.00,0.03783
323.00,0.03777
324.00,0.03777
325.00,0.03758
326.00,0.03745
327.00,0.03745
328.00,0.03732
329.00,0.03726
330.00,0.03729
331.00,0.03723
332.00,0.03717
333.00,0.03702
334.00,0.03700
335.00,0.03691
336.00,0.03696
337.00,0.03674
338.00,0.03679
339.00,0.03665
340.00,0.03665
341.00,0.03665
342.00,0.03659
343.00,0.03658
344.00,0.03638
345.00,0.03636
346.00,0.03644
347.00,0.03630
348.00,0.03627
349.00,0.03625
350.00,0.03629
351.00,0.03618
352.00,0.03607
353.00,0.03609
354.00,0.03604
355.00,0.03616
356.00,0.03600
357.00,0.03603
358.00,0.03587
359.00,0.03581
360.00,0.03575
