"2022-07-20_longtermsulfite_searleslake_pH7_4 - RawData"
"Wavelength nm.","Abs."
190.00,3.01143
191.00,3.10651
192.00,3.27557
193.00,3.31136
194.00,3.45848
195.00,3.53780
196.00,3.61093
197.00,3.65913
198.00,3.67001
199.00,3.67917
200.00,3.67293
201.00,3.64206
202.00,3.77129
203.00,3.72737
204.00,3.81522
205.00,3.74950
206.00,3.79745
207.00,3.80461
208.00,3.78197
209.00,3.81227
210.00,3.81311
211.00,3.77547
212.00,3.72218
213.00,3.78148
214.00,3.78859
215.00,3.80122
216.00,3.74782
217.00,3.72801
218.00,3.75555
219.00,3.74789
220.00,3.84894
221.00,3.80293
222.00,3.68056
223.00,3.60251
224.00,3.64375
225.00,3.65788
226.00,3.62628
227.00,3.58411
228.00,3.61974
229.00,3.61102
230.00,3.60674
231.00,3.55634
232.00,3.59691
233.00,3.60789
234.00,3.59119
235.00,3.54997
236.00,3.54021
237.00,3.54062
238.00,3.51105
239.00,3.47803
240.00,3.45831
241.00,3.39342
242.00,3.26535
243.00,3.02512
244.00,2.69287
245.00,2.32129
246.00,1.97691
247.00,1.67654
248.00,1.41209
249.00,1.19167
250.00,1.00569
251.00,0.84288
252.00,0.71167
253.00,0.60172
254.00,0.50632
255.00,0.43002
256.00,0.36586
257.00,0.31290
258.00,0.26820
259.00,0.23230
260.00,0.20290
261.00,0.17702
262.00,0.15636
263.00,0.14038
264.00,0.12537
265.00,0.11307
266.00,0.10359
267.00,0.09607
268.00,0.08922
269.00,0.08380
270.00,0.07953
271.00,0.07574
272.00,0.07268
273.00,0.07027
274.00,0.06813
275.00,0.06631
276.00,0.06485
277.00,0.06364
278.00,0.06255
279.00,0.06158
280.00,0.06068
281.00,0.05998
282.00,0.05923
283.00,0.05867
284.00,0.05812
285.00,0.05757
286.00,0.05707
287.00,0.05666
288.00,0.05623
289.00,0.05580
290.00,0.05556
291.00,0.05511
292.00,0.05476
293.00,0.05441
294.00,0.05409
295.00,0.05370
296.00,0.05331
297.00,0.05304
298.00,0.05272
299.00,0.05234
300.00,0.05200
301.00,0.05162
302.00,0.05130
303.00,0.05093
304.00,0.05051
305.00,0.05013
306.00,0.04955
307.00,0.04909
308.00,0.04872
309.00,0.04829
310.00,0.04782
311.00,0.04733
312.00,0.04688
313.00,0.04649
314.00,0.04604
315.00,0.04552
316.00,0.04515
317.00,0.04475
318.00,0.04419
319.00,0.04381
320.00,0.04335
321.00,0.04295
322.00,0.04263
323.00,0.04221
324.00,0.04190
325.00,0.04146
326.00,0.04111
327.00,0.04083
328.00,0.04048
329.00,0.04024
330.00,0.04005
331.00,0.03984
332.00,0.03951
333.00,0.03937
334.00,0.03909
335.00,0.03889
336.00,0.03879
337.00,0.03848
338.00,0.03842
339.00,0.03827
340.00,0.03809
341.00,0.03799
342.00,0.03783
343.00,0.03769
344.00,0.03749
345.00,0.03740
346.00,0.03734
347.00,0.03723
348.00,0.03706
349.00,0.03696
350.00,0.03699
351.00,0.03671
352.00,0.03664
353.00,0.03656
354.00,0.03647
355.00,0.03651
356.00,0.03636
357.00,0.03621
358.00,0.03612
359.00,0.03600
360.00,0.03600
