"2022-07-20_longtermsulfite_lowconcentration_pH9_3 - RawData"
"Wavelength nm.","Abs."
190.00,3.05019
191.00,3.30106
192.00,3.48120
193.00,3.54730
194.00,3.47348
195.00,3.60358
196.00,3.66243
197.00,3.69243
198.00,3.78082
199.00,3.88345
200.00,3.90207
201.00,3.81973
202.00,3.76030
203.00,3.89804
204.00,3.83075
205.00,3.92445
206.00,3.88232
207.00,3.81702
208.00,3.84703
209.00,3.84149
210.00,3.91141
211.00,3.89844
212.00,3.89253
213.00,3.84509
214.00,3.84473
215.00,3.91469
216.00,3.85281
217.00,3.83733
218.00,3.91141
219.00,3.87953
220.00,3.94186
221.00,3.85855
222.00,3.79623
223.00,3.82198
224.00,3.81982
225.00,3.77023
226.00,3.77159
227.00,3.79994
228.00,3.74406
229.00,3.73891
230.00,3.74222
231.00,3.74310
232.00,3.72339
233.00,3.77054
234.00,3.75883
235.00,3.71994
236.00,3.71521
237.00,3.74084
238.00,3.74239
239.00,3.70676
240.00,3.69038
241.00,3.63260
242.00,3.61168
243.00,3.61975
244.00,3.56006
245.00,3.52336
246.00,3.46182
247.00,3.29431
248.00,3.05515
249.00,2.71437
250.00,2.34334
251.00,1.99339
252.00,1.69576
253.00,1.44247
254.00,1.21596
255.00,1.03258
256.00,0.87454
257.00,0.74002
258.00,0.62396
259.00,0.52864
260.00,0.44908
261.00,0.37773
262.00,0.32013
263.00,0.27531
264.00,0.23289
265.00,0.19762
266.00,0.17020
267.00,0.14790
268.00,0.12770
269.00,0.11156
270.00,0.09895
271.00,0.08798
272.00,0.07918
273.00,0.07233
274.00,0.06631
275.00,0.06148
276.00,0.05771
277.00,0.05473
278.00,0.05220
279.00,0.05000
280.00,0.04831
281.00,0.04694
282.00,0.04576
283.00,0.04480
284.00,0.04408
285.00,0.04343
286.00,0.04291
287.00,0.04243
288.00,0.04205
289.00,0.04169
290.00,0.04141
291.00,0.04111
292.00,0.04085
293.00,0.04057
294.00,0.04036
295.00,0.04005
296.00,0.03983
297.00,0.03969
298.00,0.03954
299.00,0.03940
300.00,0.03923
301.00,0.03914
302.00,0.03899
303.00,0.03886
304.00,0.03873
305.00,0.03862
306.00,0.03821
307.00,0.03806
308.00,0.03795
309.00,0.03793
310.00,0.03770
311.00,0.03766
312.00,0.03749
313.00,0.03745
314.00,0.03737
315.00,0.03722
316.00,0.03709
317.00,0.03709
318.00,0.03703
319.00,0.03700
320.00,0.03682
321.00,0.03680
322.00,0.03677
323.00,0.03667
324.00,0.03665
325.00,0.03658
326.00,0.03651
327.00,0.03645
328.00,0.03630
329.00,0.03622
330.00,0.03627
331.00,0.03627
332.00,0.03618
333.00,0.03606
334.00,0.03600
335.00,0.03595
336.00,0.03590
337.00,0.03574
338.00,0.03583
339.00,0.03578
340.00,0.03572
341.00,0.03557
342.00,0.03561
343.00,0.03555
344.00,0.03555
345.00,0.03545
346.00,0.03548
347.00,0.03552
348.00,0.03546
349.00,0.03532
350.00,0.03542
351.00,0.03528
352.00,0.03531
353.00,0.03519
354.00,0.03516
355.00,0.03525
356.00,0.03516
357.00,0.03516
358.00,0.03500
359.00,0.03496
360.00,0.03497
