"2022-07-20_longtermsulfite_100mM_pH4_3 - RawData"
"Wavelength nm.","Abs."
190.00,3.84778
191.00,3.69095
192.00,3.83080
193.00,3.66479
194.00,3.82660
195.00,3.88837
196.00,3.83600
197.00,3.90298
198.00,3.92345
199.00,3.94406
200.00,3.96217
201.00,3.94957
202.00,3.95308
203.00,3.96582
204.00,3.97372
205.00,3.95502
206.00,3.95609
207.00,3.95200
208.00,3.97539
209.00,3.99316
210.00,3.96930
211.00,3.97951
212.00,3.96722
213.00,3.98833
214.00,3.98332
215.00,3.99594
216.00,3.99651
217.00,3.97565
218.00,3.99109
219.00,4.00000
220.00,3.98476
221.00,3.97522
222.00,3.86259
223.00,3.42734
224.00,2.95395
225.00,2.57422
226.00,2.24071
227.00,1.94910
228.00,1.71490
229.00,1.53348
230.00,1.39038
231.00,1.28246
232.00,1.20514
233.00,1.15845
234.00,1.13353
235.00,1.13239
236.00,1.15024
237.00,1.18465
238.00,1.23445
239.00,1.29758
240.00,1.37292
241.00,1.46313
242.00,1.56451
243.00,1.67433
244.00,1.79568
245.00,1.92772
246.00,2.06516
247.00,2.20468
248.00,2.35017
249.00,2.49036
250.00,2.63261
251.00,2.77937
252.00,2.91425
253.00,3.04904
254.00,3.16455
255.00,3.27744
256.00,3.42377
257.00,3.51756
258.00,3.58417
259.00,3.70172
260.00,3.73271
261.00,3.81038
262.00,3.85852
263.00,3.88332
264.00,3.89726
265.00,3.85060
266.00,3.91216
267.00,3.91280
268.00,3.90234
269.00,3.90501
270.00,3.87762
271.00,3.91429
272.00,3.89513
273.00,3.91458
274.00,3.89760
275.00,3.95207
276.00,3.89049
277.00,3.72458
278.00,3.78766
279.00,3.85797
280.00,3.81068
281.00,3.74022
282.00,3.65680
283.00,3.62050
284.00,3.53435
285.00,3.41216
286.00,3.34270
287.00,3.26189
288.00,3.09755
289.00,2.97824
290.00,2.87555
291.00,2.71986
292.00,2.57491
293.00,2.43192
294.00,2.27594
295.00,2.11247
296.00,1.95583
297.00,1.80400
298.00,1.64668
299.00,1.50226
300.00,1.36420
301.00,1.23454
302.00,1.10512
303.00,0.99503
304.00,0.88423
305.00,0.78279
306.00,0.69312
307.00,0.60832
308.00,0.53174
309.00,0.46544
310.00,0.40648
311.00,0.35295
312.00,0.30455
313.00,0.26408
314.00,0.22905
315.00,0.19672
316.00,0.16919
317.00,0.14661
318.00,0.12756
319.00,0.11125
320.00,0.09792
321.00,0.08701
322.00,0.07796
323.00,0.07088
324.00,0.06534
325.00,0.06067
326.00,0.05705
327.00,0.05417
328.00,0.05190
329.00,0.04988
330.00,0.04828
331.00,0.04686
332.00,0.04572
333.00,0.04474
334.00,0.04395
335.00,0.04324
336.00,0.04259
337.00,0.04198
338.00,0.04150
339.00,0.04102
340.00,0.04073
341.00,0.04021
342.00,0.03993
343.00,0.03969
344.00,0.03925
345.00,0.03893
346.00,0.03879
347.00,0.03857
348.00,0.03842
349.00,0.03801
350.00,0.03801
351.00,0.03786
352.00,0.03773
353.00,0.03735
354.00,0.03720
355.00,0.03722
356.00,0.03716
357.00,0.03697
358.00,0.03687
359.00,0.03670
360.00,0.03661
