"2022-04-19_130427 - RawData"
"Wavelength nm.","Abs."
190.00,0.21974
191.00,0.16891
192.00,0.13849
193.00,0.11424
194.00,0.09981
195.00,0.08995
196.00,0.08344
197.00,0.07872
198.00,0.07523
199.00,0.07240
200.00,0.07002
201.00,0.06786
202.00,0.06604
203.00,0.06445
204.00,0.06290
205.00,0.06163
206.00,0.06042
207.00,0.05931
208.00,0.05832
209.00,0.05740
210.00,0.05661
211.00,0.05576
212.00,0.05507
213.00,0.05438
214.00,0.05376
215.00,0.05321
216.00,0.05272
217.00,0.05223
218.00,0.05183
219.00,0.05148
220.00,0.05110
221.00,0.05078
222.00,0.05046
223.00,0.05019
224.00,0.04988
225.00,0.04961
226.00,0.04936
227.00,0.04904
228.00,0.04875
229.00,0.04846
230.00,0.04819
231.00,0.04791
232.00,0.04765
233.00,0.04733
234.00,0.04704
235.00,0.04678
236.00,0.04654
237.00,0.04630
238.00,0.04605
239.00,0.04585
240.00,0.04562
241.00,0.04544
242.00,0.04529
243.00,0.04507
244.00,0.04492
245.00,0.04471
246.00,0.04449
247.00,0.04436
248.00,0.04420
249.00,0.04407
250.00,0.04391
251.00,0.04375
252.00,0.04361
253.00,0.04346
254.00,0.04335
255.00,0.04321
256.00,0.04311
257.00,0.04294
258.00,0.04283
259.00,0.04271
260.00,0.04260
261.00,0.04248
262.00,0.04237
263.00,0.04227
264.00,0.04216
265.00,0.04204
266.00,0.04189
267.00,0.04181
268.00,0.04172
269.00,0.04158
270.00,0.04144
271.00,0.04140
272.00,0.04121
273.00,0.04114
274.00,0.04103
275.00,0.04091
276.00,0.04077
277.00,0.04066
278.00,0.04060
279.00,0.04051
280.00,0.04044
281.00,0.04030
282.00,0.04019
283.00,0.04013
284.00,0.03999
285.00,0.03987
286.00,0.03986
287.00,0.03970
288.00,0.03958
289.00,0.03946
290.00,0.03941
291.00,0.03923
292.00,0.03922
293.00,0.03911
294.00,0.03900
295.00,0.03893
296.00,0.03883
297.00,0.03876
298.00,0.03862
299.00,0.03859
300.00,0.03851
301.00,0.03844
302.00,0.03838
303.00,0.03830
304.00,0.03821
305.00,0.03812
306.00,0.03809
307.00,0.03801
308.00,0.03801
309.00,0.03790
310.00,0.03780
311.00,0.03775
312.00,0.03772
313.00,0.03764
314.00,0.03760
315.00,0.03754
316.00,0.03749
317.00,0.03746
318.00,0.03737
319.00,0.03731
320.00,0.03732
321.00,0.03728
322.00,0.03716
323.00,0.03709
324.00,0.03716
325.00,0.03703
326.00,0.03700
327.00,0.03696
328.00,0.03693
329.00,0.03683
330.00,0.03682
331.00,0.03680
332.00,0.03677
333.00,0.03674
334.00,0.03664
335.00,0.03664
336.00,0.03665
337.00,0.03648
338.00,0.03650
339.00,0.03642
340.00,0.03639
341.00,0.03635
342.00,0.03630
343.00,0.03629
344.00,0.03635
345.00,0.03624
346.00,0.03616
347.00,0.03612
348.00,0.03612
349.00,0.03606
350.00,0.03603
351.00,0.03603
352.00,0.03592
353.00,0.03598
354.00,0.03587
355.00,0.03601
356.00,0.03596
357.00,0.03589
358.00,0.03586
359.00,0.03577
360.00,0.03606
