"2021-10-06__170652 blank - RawData"
"Wavelength nm.","Abs."
400.00,0.07339
401.00,0.07059
402.00,0.06781
403.00,0.06535
404.00,0.06325
405.00,0.06140
406.00,0.05981
407.00,0.05852
408.00,0.05730
409.00,0.05632
410.00,0.05548
411.00,0.05467
412.00,0.05402
413.00,0.05347
414.00,0.05293
415.00,0.05247
416.00,0.05215
417.00,0.05190
418.00,0.05156
419.00,0.05124
420.00,0.05098
421.00,0.05072
422.00,0.05051
423.00,0.05029
424.00,0.05003
425.00,0.04987
426.00,0.04968
427.00,0.04950
428.00,0.04932
429.00,0.04918
430.00,0.04903
431.00,0.04890
432.00,0.04880
433.00,0.04866
434.00,0.04851
435.00,0.04840
436.00,0.04828
437.00,0.04817
438.00,0.04802
439.00,0.04790
440.00,0.04778
441.00,0.04767
442.00,0.04756
443.00,0.04741
444.00,0.04726
445.00,0.04715
446.00,0.04701
447.00,0.04689
448.00,0.04678
449.00,0.04665
450.00,0.04652
451.00,0.04637
452.00,0.04625
453.00,0.04616
454.00,0.04604
455.00,0.04593
456.00,0.04581
457.00,0.04567
458.00,0.04559
459.00,0.04546
460.00,0.04536
461.00,0.04524
462.00,0.04515
463.00,0.04503
464.00,0.04492
465.00,0.04480
466.00,0.04472
467.00,0.04460
468.00,0.04449
469.00,0.04442
470.00,0.04431
471.00,0.04419
472.00,0.04411
473.00,0.04404
474.00,0.04391
475.00,0.04381
476.00,0.04373
477.00,0.04364
478.00,0.04356
479.00,0.04346
480.00,0.04338
481.00,0.04327
482.00,0.04318
483.00,0.04311
484.00,0.04298
485.00,0.04292
486.00,0.04282
487.00,0.04271
488.00,0.04262
489.00,0.04253
490.00,0.04243
491.00,0.04236
492.00,0.04227
493.00,0.04222
494.00,0.04213
495.00,0.04205
496.00,0.04198
497.00,0.04192
498.00,0.04184
499.00,0.04178
500.00,0.04170
501.00,0.04161
502.00,0.04155
503.00,0.04146
504.00,0.04140
505.00,0.04134
506.00,0.04126
507.00,0.04120
508.00,0.04114
509.00,0.04108
510.00,0.04099
511.00,0.04094
512.00,0.04088
513.00,0.04083
514.00,0.04077
515.00,0.04074
516.00,0.04066
517.00,0.04060
518.00,0.04054
519.00,0.04051
520.00,0.04044
521.00,0.04041
522.00,0.04034
523.00,0.04028
524.00,0.04022
525.00,0.04019
526.00,0.04012
527.00,0.04008
528.00,0.04005
529.00,0.03999
530.00,0.03995
531.00,0.03992
532.00,0.03989
533.00,0.03984
534.00,0.03978
535.00,0.03975
536.00,0.03975
537.00,0.03976
538.00,0.03978
539.00,0.03979
540.00,0.03976
541.00,0.03976
542.00,0.03972
543.00,0.03969
544.00,0.03967
545.00,0.03964
546.00,0.03961
547.00,0.03958
548.00,0.03957
549.00,0.03955
550.00,0.03952
551.00,0.03951
552.00,0.03947
553.00,0.03943
554.00,0.03940
555.00,0.03937
556.00,0.03932
557.00,0.03931
558.00,0.03926
559.00,0.03922
560.00,0.03922
561.00,0.03920
562.00,0.03923
563.00,0.03929
564.00,0.03929
565.00,0.03929
566.00,0.03928
567.00,0.03928
568.00,0.03926
569.00,0.03925
570.00,0.03925
571.00,0.03923
572.00,0.03925
573.00,0.03923
574.00,0.03922
575.00,0.03920
576.00,0.03918
577.00,0.03915
578.00,0.03914
579.00,0.03915
580.00,0.03925
581.00,0.03937
582.00,0.03940
583.00,0.03943
584.00,0.03941
585.00,0.03943
586.00,0.03947
587.00,0.03957
588.00,0.03960
589.00,0.03966
590.00,0.03975
591.00,0.03987
592.00,0.03992
593.00,0.03998
594.00,0.04004
595.00,0.04008
596.00,0.04010
597.00,0.04013
598.00,0.04013
599.00,0.04016
600.00,0.04019
601.00,0.04025
602.00,0.04031
603.00,0.04034
604.00,0.04034
605.00,0.04033
606.00,0.04033
607.00,0.04031
608.00,0.04030
609.00,0.04028
610.00,0.04027
611.00,0.04031
612.00,0.04033
613.00,0.04042
614.00,0.04062
615.00,0.04068
616.00,0.04066
617.00,0.04062
618.00,0.04065
619.00,0.04073
620.00,0.04089
621.00,0.04095
622.00,0.04102
623.00,0.04109
624.00,0.04109
625.00,0.04111
626.00,0.04115
627.00,0.04121
628.00,0.04131
629.00,0.04144
630.00,0.04156
631.00,0.04169
632.00,0.04182
633.00,0.04190
634.00,0.04193
635.00,0.04196
636.00,0.04196
637.00,0.04192
638.00,0.04185
639.00,0.04181
640.00,0.04172
641.00,0.04164
642.00,0.04156
643.00,0.04152
644.00,0.04150
645.00,0.04160
646.00,0.04166
647.00,0.04164
648.00,0.04164
649.00,0.04169
650.00,0.04173
651.00,0.04181
652.00,0.04199
653.00,0.04213
654.00,0.04228
655.00,0.04253
656.00,0.04274
657.00,0.04282
658.00,0.04282
659.00,0.04280
660.00,0.04274
661.00,0.04265
662.00,0.04268
663.00,0.04272
664.00,0.04295
665.00,0.04318
666.00,0.04326
667.00,0.04324
668.00,0.04318
669.00,0.04314
670.00,0.04320
671.00,0.04321
672.00,0.04326
673.00,0.04333
674.00,0.04347
675.00,0.04358
676.00,0.04359
677.00,0.04372
678.00,0.04384
679.00,0.04378
680.00,0.04376
681.00,0.04369
682.00,0.04359
683.00,0.04349
684.00,0.04335
685.00,0.04321
686.00,0.04308
687.00,0.04295
688.00,0.04282
689.00,0.04265
690.00,0.04262
691.00,0.04245
692.00,0.04231
693.00,0.04219
694.00,0.04211
695.00,0.04204
696.00,0.04195
697.00,0.04181
698.00,0.04172
699.00,0.04170
700.00,0.04167
