"2021-10-06__165716 sulfide tetrazolium - RawData"
"Wavelength nm.","Abs."
400.00,0.06932
401.00,0.06949
402.00,0.06981
403.00,0.07024
404.00,0.07066
405.00,0.07115
406.00,0.07166
407.00,0.07230
408.00,0.07288
409.00,0.07368
410.00,0.07443
411.00,0.07515
412.00,0.07599
413.00,0.07684
414.00,0.07770
415.00,0.07864
416.00,0.07967
417.00,0.08066
418.00,0.08168
419.00,0.08270
420.00,0.08386
421.00,0.08502
422.00,0.08626
423.00,0.08749
424.00,0.08870
425.00,0.09006
426.00,0.09137
427.00,0.09267
428.00,0.09406
429.00,0.09543
430.00,0.09689
431.00,0.09839
432.00,0.09991
433.00,0.10146
434.00,0.10306
435.00,0.10466
436.00,0.10626
437.00,0.10791
438.00,0.10953
439.00,0.11119
440.00,0.11293
441.00,0.11465
442.00,0.11644
443.00,0.11826
444.00,0.12009
445.00,0.12198
446.00,0.12384
447.00,0.12587
448.00,0.12788
449.00,0.12987
450.00,0.13190
451.00,0.13382
452.00,0.13576
453.00,0.13766
454.00,0.13959
455.00,0.14153
456.00,0.14342
457.00,0.14525
458.00,0.14713
459.00,0.14896
460.00,0.15071
461.00,0.15245
462.00,0.15413
463.00,0.15587
464.00,0.15756
465.00,0.15921
466.00,0.16083
467.00,0.16255
468.00,0.16411
469.00,0.16570
470.00,0.16734
471.00,0.16885
472.00,0.17039
473.00,0.17188
474.00,0.17332
475.00,0.17470
476.00,0.17596
477.00,0.17725
478.00,0.17839
479.00,0.17949
480.00,0.18056
481.00,0.18152
482.00,0.18236
483.00,0.18315
484.00,0.18382
485.00,0.18442
486.00,0.18484
487.00,0.18529
488.00,0.18555
489.00,0.18578
490.00,0.18588
491.00,0.18590
492.00,0.18585
493.00,0.18568
494.00,0.18544
495.00,0.18510
496.00,0.18469
497.00,0.18423
498.00,0.18365
499.00,0.18304
500.00,0.18234
501.00,0.18158
502.00,0.18082
503.00,0.17993
504.00,0.17909
505.00,0.17818
506.00,0.17728
507.00,0.17632
508.00,0.17537
509.00,0.17441
510.00,0.17337
511.00,0.17242
512.00,0.17142
513.00,0.17044
514.00,0.16945
515.00,0.16847
516.00,0.16742
517.00,0.16644
518.00,0.16550
519.00,0.16449
520.00,0.16350
521.00,0.16254
522.00,0.16158
523.00,0.16057
524.00,0.15962
525.00,0.15875
526.00,0.15781
527.00,0.15692
528.00,0.15602
529.00,0.15508
530.00,0.15413
531.00,0.15323
532.00,0.15224
533.00,0.15131
534.00,0.15030
535.00,0.14931
536.00,0.14824
537.00,0.14713
538.00,0.14603
539.00,0.14490
540.00,0.14369
541.00,0.14244
542.00,0.14116
543.00,0.13977
544.00,0.13824
545.00,0.13673
546.00,0.13510
547.00,0.13342
548.00,0.13161
549.00,0.12981
550.00,0.12799
551.00,0.12608
552.00,0.12407
553.00,0.12213
554.00,0.12009
555.00,0.11803
556.00,0.11595
557.00,0.11385
558.00,0.11168
559.00,0.10959
560.00,0.10759
561.00,0.10545
562.00,0.10330
563.00,0.10124
564.00,0.09912
565.00,0.09697
566.00,0.09497
567.00,0.09290
568.00,0.09071
569.00,0.08875
570.00,0.08679
571.00,0.08476
572.00,0.08287
573.00,0.08112
574.00,0.07927
575.00,0.07755
576.00,0.07596
577.00,0.07428
578.00,0.07266
579.00,0.07123
580.00,0.06979
581.00,0.06836
582.00,0.06708
583.00,0.06586
584.00,0.06458
585.00,0.06343
586.00,0.06239
587.00,0.06129
588.00,0.06027
589.00,0.05931
590.00,0.05841
591.00,0.05748
592.00,0.05659
593.00,0.05576
594.00,0.05496
595.00,0.05417
596.00,0.05345
597.00,0.05275
598.00,0.05208
599.00,0.05139
600.00,0.05081
601.00,0.05025
602.00,0.04965
603.00,0.04915
604.00,0.04871
605.00,0.04822
606.00,0.04774
607.00,0.04735
608.00,0.04695
609.00,0.04648
610.00,0.04605
611.00,0.04564
612.00,0.04526
613.00,0.04480
614.00,0.04449
615.00,0.04422
616.00,0.04395
617.00,0.04364
618.00,0.04340
619.00,0.04317
620.00,0.04292
621.00,0.04268
622.00,0.04250
623.00,0.04236
624.00,0.04216
625.00,0.04201
626.00,0.04190
627.00,0.04181
628.00,0.04167
629.00,0.04155
630.00,0.04144
631.00,0.04132
632.00,0.04112
633.00,0.04094
634.00,0.04080
635.00,0.04063
636.00,0.04042
637.00,0.04022
638.00,0.04008
639.00,0.03995
640.00,0.03978
641.00,0.03963
642.00,0.03952
643.00,0.03946
644.00,0.03937
645.00,0.03928
646.00,0.03923
647.00,0.03922
648.00,0.03915
649.00,0.03912
650.00,0.03911
651.00,0.03911
652.00,0.03909
653.00,0.03909
654.00,0.03915
655.00,0.03925
656.00,0.03932
657.00,0.03932
658.00,0.03934
659.00,0.03938
660.00,0.03944
661.00,0.03946
662.00,0.03946
663.00,0.03951
664.00,0.03958
665.00,0.03964
666.00,0.03969
667.00,0.03976
668.00,0.03992
669.00,0.04002
670.00,0.04007
671.00,0.04008
672.00,0.04007
673.00,0.04007
674.00,0.04004
675.00,0.03992
676.00,0.03979
677.00,0.03970
678.00,0.03960
679.00,0.03946
680.00,0.03932
681.00,0.03922
682.00,0.03912
683.00,0.03903
684.00,0.03889
685.00,0.03874
686.00,0.03865
687.00,0.03857
688.00,0.03850
689.00,0.03839
690.00,0.03838
691.00,0.03839
692.00,0.03842
693.00,0.03841
694.00,0.03839
695.00,0.03842
696.00,0.03845
697.00,0.03845
698.00,0.03839
699.00,0.03830
700.00,0.03824
