"2021-11-09_longtermsulfite_111903 - RawData"
"Wavelength nm.","Abs."
190.00,2.94801
191.00,2.97604
192.00,3.20552
193.00,3.31844
194.00,3.36613
195.00,3.44597
196.00,3.48502
197.00,3.55699
198.00,3.56889
199.00,3.60092
200.00,3.62953
201.00,3.62567
202.00,3.70303
203.00,3.71719
204.00,3.65408
205.00,3.70645
206.00,3.71094
207.00,3.68208
208.00,3.68077
209.00,3.75136
210.00,3.70142
211.00,3.71407
212.00,3.69429
213.00,3.68796
214.00,3.64832
215.00,3.68918
216.00,3.62700
217.00,3.61743
218.00,3.68811
219.00,3.66034
220.00,3.70912
221.00,3.64125
222.00,3.53613
223.00,3.49475
224.00,3.51709
225.00,3.51283
226.00,3.51143
227.00,3.47049
228.00,3.47473
229.00,3.47272
230.00,3.43565
231.00,3.39188
232.00,3.36057
233.00,3.26303
234.00,3.07083
235.00,2.84152
236.00,2.57388
237.00,2.31808
238.00,2.06512
239.00,1.83601
240.00,1.62912
241.00,1.43344
242.00,1.25887
243.00,1.10823
244.00,0.96825
245.00,0.84152
246.00,0.73019
247.00,0.63399
248.00,0.54854
249.00,0.47554
250.00,0.41267
251.00,0.35640
252.00,0.31000
253.00,0.27017
254.00,0.23456
255.00,0.20531
256.00,0.17989
257.00,0.15819
258.00,0.13927
259.00,0.12358
260.00,0.11063
261.00,0.09888
262.00,0.08919
263.00,0.08150
264.00,0.07420
265.00,0.06805
266.00,0.06317
267.00,0.05919
268.00,0.05557
269.00,0.05254
270.00,0.05029
271.00,0.04817
272.00,0.04646
273.00,0.04510
274.00,0.04395
275.00,0.04295
276.00,0.04214
277.00,0.04150
278.00,0.04088
279.00,0.04034
280.00,0.03993
281.00,0.03955
282.00,0.03923
283.00,0.03896
284.00,0.03873
285.00,0.03850
286.00,0.03825
287.00,0.03812
288.00,0.03790
289.00,0.03772
290.00,0.03758
291.00,0.03741
292.00,0.03725
293.00,0.03705
294.00,0.03691
295.00,0.03680
296.00,0.03671
297.00,0.03658
298.00,0.03648
299.00,0.03635
300.00,0.03624
301.00,0.03619
302.00,0.03612
303.00,0.03606
304.00,0.03596
305.00,0.03593
306.00,0.03564
307.00,0.03568
308.00,0.03560
309.00,0.03549
310.00,0.03539
311.00,0.03540
312.00,0.03532
313.00,0.03531
314.00,0.03525
315.00,0.03520
316.00,0.03520
317.00,0.03510
318.00,0.03511
319.00,0.03502
320.00,0.03500
321.00,0.03497
322.00,0.03496
323.00,0.03485
324.00,0.03482
325.00,0.03481
326.00,0.03484
327.00,0.03473
328.00,0.03468
329.00,0.03464
330.00,0.03465
331.00,0.03459
332.00,0.03467
333.00,0.03459
334.00,0.03452
335.00,0.03458
336.00,0.03450
337.00,0.03441
338.00,0.03438
339.00,0.03438
340.00,0.03438
341.00,0.03436
342.00,0.03442
343.00,0.03432
344.00,0.03426
345.00,0.03429
346.00,0.03423
347.00,0.03423
348.00,0.03426
349.00,0.03416
350.00,0.03416
351.00,0.03423
352.00,0.03426
353.00,0.03410
354.00,0.03416
355.00,0.03412
356.00,0.03400
357.00,0.03401
358.00,0.03397
359.00,0.03391
360.00,0.03403
