"2021-01-11_longtermsulfite_094820 - RawData"
"Wavelength nm.","Abs."
190.00,0.99930
191.00,1.00093
192.00,1.00275
193.00,1.00450
194.00,1.00725
195.00,1.00870
196.00,1.01173
197.00,1.01366
198.00,1.01654
199.00,1.01935
200.00,1.02176
201.00,1.02466
202.00,1.02745
203.00,1.03050
204.00,1.03400
205.00,1.03702
206.00,1.04053
207.00,1.04398
208.00,1.04756
209.00,1.05109
210.00,1.05466
211.00,1.05849
212.00,1.06186
213.00,1.06570
214.00,1.06953
215.00,1.07329
216.00,1.07657
217.00,1.08031
218.00,1.08429
219.00,1.08783
220.00,1.09148
221.00,1.09503
222.00,1.09845
223.00,1.10188
224.00,1.10545
225.00,1.10841
226.00,1.11151
227.00,1.11453
228.00,1.11760
229.00,1.12041
230.00,1.12292
231.00,1.12543
232.00,1.12773
233.00,1.12976
234.00,1.13196
235.00,1.13362
236.00,1.13538
237.00,1.13672
238.00,1.13809
239.00,1.13908
240.00,1.14003
241.00,1.14081
242.00,1.14124
243.00,1.14168
244.00,1.14191
245.00,1.14183
246.00,1.14162
247.00,1.14119
248.00,1.14043
249.00,1.13972
250.00,1.13861
251.00,1.13737
252.00,1.13600
253.00,1.13449
254.00,1.13281
255.00,1.13068
256.00,1.12880
257.00,1.12666
258.00,1.12440
259.00,1.12210
260.00,1.11960
261.00,1.11703
262.00,1.11409
263.00,1.11130
264.00,1.10832
265.00,1.10532
266.00,1.10187
267.00,1.09889
268.00,1.09517
269.00,1.09174
270.00,1.08807
271.00,1.08463
272.00,1.08084
273.00,1.07735
274.00,1.07349
275.00,1.06918
276.00,1.06535
277.00,1.06177
278.00,1.05788
279.00,1.05396
280.00,1.04967
281.00,1.04594
282.00,1.04182
283.00,1.03793
284.00,1.03409
285.00,1.02992
286.00,1.02629
287.00,1.02242
288.00,1.01839
289.00,1.01453
290.00,1.01108
291.00,1.00696
292.00,1.00366
293.00,0.99965
294.00,0.99594
295.00,0.99200
296.00,0.98825
297.00,0.98439
298.00,0.98059
299.00,0.97705
300.00,0.97357
301.00,0.97020
302.00,0.96681
303.00,0.96347
304.00,0.95999
305.00,0.95700
306.00,0.95399
307.00,0.95081
308.00,0.94788
309.00,0.94519
310.00,0.94243
311.00,0.93935
312.00,0.93698
313.00,0.93425
314.00,0.93166
315.00,0.92949
316.00,0.92696
317.00,0.92470
318.00,0.92241
319.00,0.92001
320.00,0.91812
321.00,0.91563
322.00,0.91356
323.00,0.91150
324.00,0.90965
325.00,0.90799
326.00,0.90613
327.00,0.90469
328.00,0.90285
329.00,0.90099
330.00,0.89977
331.00,0.89827
332.00,0.89696
333.00,0.89536
334.00,0.89429
335.00,0.89284
336.00,0.89203
337.00,0.89079
338.00,0.88991
339.00,0.88881
340.00,0.88783
341.00,0.88712
342.00,0.88623
343.00,0.88535
344.00,0.88470
345.00,0.88353
346.00,0.88292
347.00,0.88202
348.00,0.88170
349.00,0.88092
350.00,0.88037
351.00,0.88000
352.00,0.87941
353.00,0.87932
354.00,0.87883
355.00,0.87831
356.00,0.87820
357.00,0.87776
358.00,0.87749
359.00,0.87724
360.00,0.87766
