"2022-01-18_longtermsulfite_112210 - RawData"
"Wavelength nm.","Abs."
190.00,2.85468
191.00,3.03157
192.00,3.19162
193.00,3.22452
194.00,3.47710
195.00,3.52103
196.00,3.54062
197.00,3.53279
198.00,3.56367
199.00,3.58495
200.00,3.57806
201.00,3.67426
202.00,3.68637
203.00,3.68155
204.00,3.72031
205.00,3.66766
206.00,3.72794
207.00,3.78369
208.00,3.77708
209.00,3.80637
210.00,3.76163
211.00,3.79919
212.00,3.73756
213.00,3.71579
214.00,3.74298
215.00,3.79155
216.00,3.75029
217.00,3.72733
218.00,3.69708
219.00,3.71436
220.00,3.77133
221.00,3.78647
222.00,3.65672
223.00,3.61827
224.00,3.59630
225.00,3.62032
226.00,3.58290
227.00,3.59425
228.00,3.57254
229.00,3.60316
230.00,3.53659
231.00,3.54796
232.00,3.57300
233.00,3.53676
234.00,3.54787
235.00,3.54243
236.00,3.52286
237.00,3.51901
238.00,3.47118
239.00,3.45509
240.00,3.43790
241.00,3.39513
242.00,3.29008
243.00,3.06865
244.00,2.75175
245.00,2.38359
246.00,2.03242
247.00,1.72346
248.00,1.45177
249.00,1.22285
250.00,1.03146
251.00,0.86510
252.00,0.72992
253.00,0.61626
254.00,0.51785
255.00,0.43936
256.00,0.37355
257.00,0.31879
258.00,0.27258
259.00,0.23552
260.00,0.20549
261.00,0.17860
262.00,0.15710
263.00,0.14063
264.00,0.12529
265.00,0.11272
266.00,0.10300
267.00,0.09529
268.00,0.08830
269.00,0.08278
270.00,0.07829
271.00,0.07446
272.00,0.07144
273.00,0.06905
274.00,0.06686
275.00,0.06509
276.00,0.06361
277.00,0.06242
278.00,0.06133
279.00,0.06038
280.00,0.05956
281.00,0.05882
282.00,0.05820
283.00,0.05765
284.00,0.05708
285.00,0.05656
286.00,0.05615
287.00,0.05579
288.00,0.05536
289.00,0.05496
290.00,0.05464
291.00,0.05428
292.00,0.05396
293.00,0.05365
294.00,0.05336
295.00,0.05290
296.00,0.05260
297.00,0.05228
298.00,0.05197
299.00,0.05168
300.00,0.05135
301.00,0.05101
302.00,0.05067
303.00,0.05034
304.00,0.04993
305.00,0.04961
306.00,0.04904
307.00,0.04851
308.00,0.04816
309.00,0.04781
310.00,0.04733
311.00,0.04695
312.00,0.04652
313.00,0.04605
314.00,0.04564
315.00,0.04510
316.00,0.04469
317.00,0.04425
318.00,0.04390
319.00,0.04338
320.00,0.04305
321.00,0.04262
322.00,0.04218
323.00,0.04182
324.00,0.04141
325.00,0.04111
326.00,0.04080
327.00,0.04051
328.00,0.04030
329.00,0.03992
330.00,0.03966
331.00,0.03940
332.00,0.03920
333.00,0.03906
334.00,0.03885
335.00,0.03865
336.00,0.03848
337.00,0.03841
338.00,0.03815
339.00,0.03799
340.00,0.03784
341.00,0.03777
342.00,0.03748
343.00,0.03735
344.00,0.03722
345.00,0.03722
346.00,0.03709
347.00,0.03699
348.00,0.03679
349.00,0.03680
350.00,0.03654
351.00,0.03653
352.00,0.03651
353.00,0.03625
354.00,0.03610
355.00,0.03613
356.00,0.03595
357.00,0.03600
358.00,0.03589
359.00,0.03598
360.00,0.03577
