"2022-01-18_longtermsulfite_ND1.0_filter - RawData"
"Wavelength nm.","Abs."
190.00,0.99800
191.00,0.99866
192.00,1.00046
193.00,1.00215
194.00,1.00438
195.00,1.00677
196.00,1.00885
197.00,1.01157
198.00,1.01390
199.00,1.01659
200.00,1.01868
201.00,1.02148
202.00,1.02417
203.00,1.02716
204.00,1.03033
205.00,1.03355
206.00,1.03711
207.00,1.04057
208.00,1.04422
209.00,1.04762
210.00,1.05116
211.00,1.05486
212.00,1.05844
213.00,1.06218
214.00,1.06602
215.00,1.06981
216.00,1.07350
217.00,1.07713
218.00,1.08093
219.00,1.08452
220.00,1.08836
221.00,1.09190
222.00,1.09538
223.00,1.09888
224.00,1.10237
225.00,1.10553
226.00,1.10852
227.00,1.11159
228.00,1.11455
229.00,1.11737
230.00,1.11996
231.00,1.12233
232.00,1.12482
233.00,1.12697
234.00,1.12912
235.00,1.13078
236.00,1.13258
237.00,1.13397
238.00,1.13525
239.00,1.13641
240.00,1.13730
241.00,1.13818
242.00,1.13863
243.00,1.13908
244.00,1.13936
245.00,1.13927
246.00,1.13902
247.00,1.13857
248.00,1.13797
249.00,1.13731
250.00,1.13618
251.00,1.13490
252.00,1.13367
253.00,1.13205
254.00,1.13043
255.00,1.12869
256.00,1.12648
257.00,1.12448
258.00,1.12212
259.00,1.11987
260.00,1.11746
261.00,1.11459
262.00,1.11188
263.00,1.10928
264.00,1.10614
265.00,1.10289
266.00,1.09966
267.00,1.09663
268.00,1.09299
269.00,1.08961
270.00,1.08636
271.00,1.08264
272.00,1.07878
273.00,1.07527
274.00,1.07141
275.00,1.06732
276.00,1.06348
277.00,1.06003
278.00,1.05602
279.00,1.05182
280.00,1.04802
281.00,1.04405
282.00,1.04005
283.00,1.03622
284.00,1.03224
285.00,1.02818
286.00,1.02434
287.00,1.02068
288.00,1.01685
289.00,1.01265
290.00,1.00925
291.00,1.00555
292.00,1.00162
293.00,0.99767
294.00,0.99426
295.00,0.99020
296.00,0.98653
297.00,0.98294
298.00,0.97890
299.00,0.97534
300.00,0.97182
301.00,0.96828
302.00,0.96480
303.00,0.96159
304.00,0.95830
305.00,0.95526
306.00,0.95233
307.00,0.94916
308.00,0.94627
309.00,0.94336
310.00,0.94073
311.00,0.93791
312.00,0.93536
313.00,0.93262
314.00,0.93053
315.00,0.92787
316.00,0.92506
317.00,0.92285
318.00,0.92053
319.00,0.91856
320.00,0.91624
321.00,0.91441
322.00,0.91235
323.00,0.91029
324.00,0.90836
325.00,0.90636
326.00,0.90463
327.00,0.90292
328.00,0.90141
329.00,0.89964
330.00,0.89792
331.00,0.89647
332.00,0.89508
333.00,0.89380
334.00,0.89285
335.00,0.89125
336.00,0.89026
337.00,0.88899
338.00,0.88863
339.00,0.88704
340.00,0.88594
341.00,0.88551
342.00,0.88443
343.00,0.88342
344.00,0.88287
345.00,0.88185
346.00,0.88120
347.00,0.88062
348.00,0.88013
349.00,0.87943
350.00,0.87918
351.00,0.87822
352.00,0.87833
353.00,0.87709
354.00,0.87683
355.00,0.87685
356.00,0.87621
357.00,0.87589
358.00,0.87616
359.00,0.87581
360.00,0.87509
