"2021-12-07_longtermsulfite_10mM_unbuffered_3.txt - RawData"
"Wavelength nm.","Abs."
190.00,2.64302
191.00,2.92508
192.00,3.08025
193.00,3.07843
194.00,3.28152
195.00,3.32887
196.00,3.29434
197.00,3.39565
198.00,3.46898
199.00,3.49286
200.00,3.49591
201.00,3.51457
202.00,3.53021
203.00,3.60229
204.00,3.56262
205.00,3.57945
206.00,3.63301
207.00,3.60167
208.00,3.64948
209.00,3.54622
210.00,3.58154
211.00,3.64221
212.00,3.61656
213.00,3.60382
214.00,3.60745
215.00,3.54419
216.00,3.52728
217.00,3.54594
218.00,3.54071
219.00,3.61499
220.00,3.64101
221.00,3.58873
222.00,3.51653
223.00,3.46202
224.00,3.43735
225.00,3.45921
226.00,3.43622
227.00,3.39114
228.00,3.40993
229.00,3.42279
230.00,3.39925
231.00,3.36275
232.00,3.32216
233.00,3.19719
234.00,3.01956
235.00,2.77350
236.00,2.50970
237.00,2.25227
238.00,2.00563
239.00,1.78358
240.00,1.58438
241.00,1.39560
242.00,1.22656
243.00,1.07834
244.00,0.94063
245.00,0.81685
246.00,0.70941
247.00,0.61615
248.00,0.53365
249.00,0.46280
250.00,0.40219
251.00,0.34825
252.00,0.30325
253.00,0.26442
254.00,0.22969
255.00,0.20132
256.00,0.17694
257.00,0.15604
258.00,0.13780
259.00,0.12280
260.00,0.11035
261.00,0.09888
262.00,0.08940
263.00,0.08203
264.00,0.07506
265.00,0.06920
266.00,0.06453
267.00,0.06071
268.00,0.05719
269.00,0.05434
270.00,0.05212
271.00,0.05006
272.00,0.04849
273.00,0.04718
274.00,0.04601
275.00,0.04506
276.00,0.04427
277.00,0.04369
278.00,0.04311
279.00,0.04263
280.00,0.04222
281.00,0.04181
282.00,0.04152
283.00,0.04120
284.00,0.04105
285.00,0.04076
286.00,0.04048
287.00,0.04027
288.00,0.04012
289.00,0.03981
290.00,0.03964
291.00,0.03940
292.00,0.03922
293.00,0.03899
294.00,0.03882
295.00,0.03864
296.00,0.03842
297.00,0.03830
298.00,0.03819
299.00,0.03806
300.00,0.03796
301.00,0.03783
302.00,0.03770
303.00,0.03761
304.00,0.03754
305.00,0.03748
306.00,0.03722
307.00,0.03712
308.00,0.03705
309.00,0.03691
310.00,0.03694
311.00,0.03696
312.00,0.03676
313.00,0.03667
314.00,0.03673
315.00,0.03664
316.00,0.03650
317.00,0.03653
318.00,0.03644
319.00,0.03636
320.00,0.03630
321.00,0.03624
322.00,0.03624
323.00,0.03615
324.00,0.03609
325.00,0.03607
326.00,0.03598
327.00,0.03592
328.00,0.03593
329.00,0.03596
330.00,0.03587
331.00,0.03583
332.00,0.03578
333.00,0.03584
334.00,0.03564
335.00,0.03563
336.00,0.03558
337.00,0.03551
338.00,0.03554
339.00,0.03549
340.00,0.03539
341.00,0.03534
342.00,0.03534
343.00,0.03539
344.00,0.03526
345.00,0.03516
346.00,0.03517
347.00,0.03517
348.00,0.03517
349.00,0.03514
350.00,0.03513
351.00,0.03503
352.00,0.03502
353.00,0.03505
354.00,0.03490
355.00,0.03497
356.00,0.03484
357.00,0.03490
358.00,0.03494
359.00,0.03470
360.00,0.03445
