4466.84	3.080841e-012	7.043538e-014	0.100628
4570.88	3.042598e-012	6.532088e-014	0.096595
4677.35	2.907530e-012	5.948803e-014	0.092579
4786.30	2.794679e-012	5.338547e-014	0.088522
4897.79	2.762539e-012	4.698350e-014	0.084352
5011.87	2.817947e-012	4.140377e-014	0.080313
5128.61	2.949131e-012	3.675208e-014	0.076453
5248.07	3.153748e-012	3.315698e-014	0.072820
5370.32	3.449050e-012	3.051408e-014	0.069379
5495.41	3.851363e-012	2.959054e-014	0.066318
5623.41	4.224291e-012	3.044955e-014	0.063832
5754.40	4.343127e-012	3.135934e-014	0.061782
5888.44	4.017551e-012	3.236753e-014	0.060455
6025.60	3.462067e-012	3.007823e-014	0.058526
6165.95	2.733164e-012	2.619873e-014	0.056219
6309.57	2.324768e-012	2.092258e-014	0.053056
6456.54	2.167214e-012	1.682535e-014	0.050017
6606.93	2.117072e-012	1.327531e-014	0.047057
6760.83	2.306026e-012	1.103353e-014	0.044409
6918.31	2.446826e-012	8.948006e-015	0.041848
7079.46	2.667982e-012	6.917993e-015	0.039215
7244.36	3.141480e-012	5.618503e-015	0.036640
7413.10	4.115796e-012	5.560736e-015	0.034032
7585.78	5.613317e-012	7.975681e-015	0.031858
7762.47	6.710652e-012	1.068445e-014	0.030255
7943.28	7.918555e-012	1.393937e-014	0.028531
8128.31	9.381498e-012	1.939701e-014	0.026957
8317.64	9.919779e-012	2.440429e-014	0.026297
8511.38	9.538314e-012	2.752361e-014	0.026343
8709.64	8.145901e-012	2.731267e-014	0.027518
8912.51	6.333598e-012	2.266527e-014	0.028799
9120.11	5.416214e-012	1.756146e-014	0.027847
9332.54	6.044721e-012	1.649887e-014	0.025477
9549.93	6.072511e-012	2.011707e-014	0.025715
9772.37	4.114043e-012	1.844208e-014	0.028525
10000.00	2.883107e-012	1.414718e-014	0.027755
10232.93	2.323432e-012	1.087930e-014	0.025672
10471.29	2.154032e-012	8.655521e-015	0.023642
10715.19	2.392736e-012	6.949227e-015	0.021548
10964.78	3.204684e-012	6.986564e-015	0.020126
11220.18	3.193925e-012	8.527118e-015	0.020748
11481.54	2.029242e-012	7.649185e-015	0.021174
11748.98	1.431982e-012	6.167854e-015	0.019897
12022.64	1.204890e-012	5.103259e-015	0.018553
12302.69	1.092339e-012	4.274610e-015	0.017330
12589.25	1.049740e-012	3.637995e-015	0.016252
12882.50	1.047825e-012	3.145394e-015	0.015301
13182.57	1.059565e-012	2.745442e-015	0.014442
13489.63	1.077206e-012	2.419187e-015	0.013664
13803.84	1.096928e-012	2.140757e-015	0.012942
14125.38	1.101293e-012	1.886887e-015	0.012256
14454.40	1.123342e-012	1.649167e-015	0.011580
14791.08	1.175732e-012	1.430411e-015	0.010915
15135.61	1.293651e-012	1.232851e-015	0.010249
15488.17	1.502472e-012	1.080536e-015	0.009604
15848.93	1.862115e-012	1.006947e-015	0.008991
16218.10	2.288804e-012	1.066814e-015	0.008519
16595.87	2.714548e-012	1.197289e-015	0.008112
16982.44	2.982094e-012	1.483399e-015	0.007990
17378.01	2.570819e-012	1.612487e-015	0.008325
17782.79	1.907079e-012	1.502926e-015	0.008643
18197.01	1.383722e-012	1.275120e-015	0.008485
18620.87	1.115838e-012	1.068489e-015	0.008033
19054.61	9.981688e-013	9.072049e-016	0.007543
19498.45	9.463024e-013	7.843334e-016	0.007097
19952.62	9.197592e-013	6.861130e-016	0.006695
20417.38	9.340860e-013	6.060621e-016	0.006319
20892.96	1.009418e-012	5.417413e-016	0.005957
21379.62	1.102266e-012	5.126826e-016	0.005691
21877.62	1.117674e-012	5.015399e-016	0.005525
22387.21	1.097742e-012	4.848876e-016	0.005368
22908.68	1.001408e-012	4.588942e-016	0.005228
23442.29	8.802896e-013	4.267260e-016	0.005077
23988.33	7.489484e-013	3.861693e-016	0.004888
24547.09	6.347038e-013	3.486041e-016	0.004691
25118.86	7.533717e-013	2.817970e-016	0.004257
25703.96	7.440348e-013	2.512856e-016	0.004035
26302.68	7.320031e-013	2.256384e-016	0.003834
26915.35	7.220639e-013	2.015409e-016	0.003637
27542.29	7.150487e-013	1.785556e-016	0.003442
28183.83	7.100888e-013	1.574670e-016	0.003254
28840.32	7.526272e-013	1.420988e-016	0.003079
29512.09	7.853924e-013	1.288111e-016	0.002920
30199.52	8.198479e-013	1.165600e-016	0.002765
30902.95	8.541581e-013	1.059523e-016	0.002620
31622.78	9.311716e-013	9.707023e-017	0.002470
32359.37	9.831475e-013	9.036539e-017	0.002344
33113.11	1.047291e-012	8.422947e-017	0.002217
33884.42	1.152007e-012	8.102492e-017	0.002092
34673.69	1.229784e-012	8.305480e-017	0.002011
35481.34	1.235608e-012	8.013585e-017	0.001933
36307.81	1.241706e-012	7.717381e-017	0.001856
37153.52	1.253912e-012	7.674582e-017	0.001794
38018.94	1.212707e-012	7.400416e-017	0.001747
38904.51	1.171308e-012	6.992087e-017	0.001692
39810.72	1.119213e-012	6.577427e-017	0.001644
40738.03	1.081831e-012	6.185432e-017	0.001591
41686.94	9.843097e-013	5.694387e-017	0.001562
42657.95	9.126671e-013	5.072672e-017	0.001505
43651.58	9.061545e-013	4.630035e-017	0.001431
44668.36	8.870745e-013	4.265906e-017	0.001370
45708.82	8.671314e-013	3.928673e-017	0.001313
46773.51	8.489750e-013	3.600173e-017	0.001255
47863.01	8.489431e-013	3.368233e-017	0.001200
48977.88	8.326347e-013	3.141795e-017	0.001154
50118.72	8.216346e-013	2.901359e-017	0.001103
51286.14	8.029021e-013	2.645823e-017	0.001053
52480.75	7.845980e-013	2.412802e-017	0.001006
53703.18	7.667125e-013	2.200313e-017	0.000960
54954.09	7.492358e-013	2.006544e-017	0.000917
56234.13	7.321586e-013	1.829846e-017	0.000876
57543.99	7.154716e-013	1.668714e-017	0.000837
58884.37	6.991659e-013	1.521776e-017	0.000799
60255.96	6.832327e-013	1.387780e-017	0.000763
61659.50	6.676634e-013	1.265587e-017	0.000729
63095.73	6.524497e-013	1.154157e-017	0.000696
64565.42	6.375833e-013	1.052540e-017	0.000664
66069.34	6.230563e-013	9.598726e-018	0.000635
67608.30	6.088610e-013	8.753660e-018	0.000606
69183.10	5.949896e-013	7.983012e-018	0.000579
70794.58	5.814348e-013	7.280227e-018	0.000553
72443.60	5.681893e-013	6.639326e-018	0.000528
74131.02	5.552460e-013	6.054858e-018	0.000504
75857.76	5.425980e-013	5.521853e-018	0.000481
77624.71	5.302385e-013	5.035778e-018	0.000460
79432.82	5.181609e-013	4.592499e-018	0.000439
81283.05	5.063588e-013	4.188248e-018	0.000419
83176.38	4.948258e-013	3.819587e-018	0.000400
85113.80	4.835558e-013	3.483382e-018	0.000382
87096.36	4.725428e-013	3.176775e-018	0.000365
89125.09	4.617808e-013	2.897160e-018	0.000349
91201.08	4.512642e-013	2.642160e-018	0.000333
93325.43	4.409873e-013	2.409608e-018	0.000318
95499.26	4.309447e-013	2.197527e-018	0.000304
97723.72	4.211310e-013	2.004115e-018	0.000290
100000.00	4.115410e-013	1.827727e-018	0.000277
