100.00	2.083810e-010	1.359331e-010	0.612628
102.33	2.088818e-010	1.360427e-010	0.609617
104.71	2.093806e-010	1.361472e-010	0.606524
107.15	2.098771e-010	1.362464e-010	0.603349
109.65	2.103707e-010	1.363397e-010	0.600090
112.20	2.108608e-010	1.364269e-010	0.596748
114.82	2.113469e-010	1.365075e-010	0.593321
117.49	2.118284e-010	1.365809e-010	0.589810
120.23	2.123047e-010	1.366469e-010	0.586214
123.03	2.127750e-010	1.367049e-010	0.582534
125.89	2.132387e-010	1.367543e-010	0.578769
128.82	2.136950e-010	1.367947e-010	0.574920
131.83	2.141431e-010	1.368255e-010	0.570987
134.90	2.147807e-010	1.370434e-010	0.566922
138.04	2.153481e-010	1.371465e-010	0.562940
141.25	2.159053e-010	1.372405e-010	0.558869
144.54	2.164411e-010	1.373193e-010	0.554696
147.91	2.169915e-010	1.374017e-010	0.550472
151.36	2.175823e-010	1.375027e-010	0.546228
154.88	2.181425e-010	1.375839e-010	0.541874
158.49	2.186623e-010	1.368188e-010	0.540177
162.18	2.191144e-010	1.345436e-010	0.543512
165.96	2.197781e-010	1.346159e-010	0.539252
169.82	2.204154e-010	1.346749e-010	0.534878
173.78	2.209551e-010	1.346846e-010	0.530301
177.83	2.211111e-010	1.314079e-010	0.536454
181.97	2.215198e-010	1.313051e-010	0.531734
186.21	2.219755e-010	1.312112e-010	0.527067
190.55	2.224393e-010	1.311131e-010	0.522377
194.98	2.226581e-010	1.290528e-010	0.524416
199.53	2.229622e-010	1.275888e-010	0.524549
204.17	2.232870e-010	1.273684e-010	0.519727
208.93	2.227581e-010	1.238545e-010	0.526004
213.80	2.229789e-010	1.235313e-010	0.521216
218.78	2.231500e-010	1.231844e-010	0.516320
223.87	2.232743e-010	1.228131e-010	0.511334
229.09	2.233319e-010	1.224149e-010	0.506214
234.42	2.225763e-010	1.196475e-010	0.509264
239.88	2.196732e-010	1.123217e-010	0.530087
245.47	2.167701e-010	1.066800e-010	0.547920
251.19	2.158695e-010	1.051405e-010	0.547612
257.04	2.153259e-010	1.042844e-010	0.543566
263.03	2.136521e-010	1.019621e-010	0.547582
269.15	2.129262e-010	1.010437e-010	0.543475
275.42	2.115646e-010	9.944534e-011	0.543400
281.84	2.092323e-010	9.708619e-011	0.549450
288.40	2.079051e-010	9.574014e-011	0.547080
295.12	2.067054e-010	9.455784e-011	0.543419
302.00	2.051540e-010	9.313885e-011	0.541434
309.03	1.995379e-010	9.224655e-011	0.567821
316.23	1.985544e-010	1.037993e-010	0.568714
323.59	1.977731e-010	1.135400e-010	0.553995
331.13	1.965164e-010	1.239288e-010	0.535031
338.84	1.953379e-010	1.375262e-010	0.508799
346.74	1.930089e-010	1.473773e-010	0.489612
354.81	1.899627e-010	1.555560e-010	0.474065
363.08	1.869257e-010	1.630719e-010	0.459055
371.54	1.832551e-010	1.675012e-010	0.449500
380.19	1.789205e-010	1.682089e-010	0.446199
389.05	1.748336e-010	1.677078e-010	0.443695
398.11	1.699926e-010	1.655567e-010	0.444415
407.38	1.655514e-010	1.628150e-010	0.444959
416.87	1.605513e-010	1.589594e-010	0.447648
426.58	1.563134e-010	1.552884e-010	0.448742
436.52	1.510779e-010	1.504398e-010	0.452703
446.68	1.459628e-010	1.456031e-010	0.456247
457.09	1.411917e-010	1.409857e-010	0.458876
467.74	1.369196e-010	1.368042e-010	0.460149
478.63	1.320549e-010	1.319953e-010	0.462950
489.78	1.278348e-010	1.278004e-010	0.464043
501.19	1.232503e-010	1.232326e-010	0.466054
512.86	1.186987e-010	1.186893e-010	0.467954
524.81	1.145243e-010	1.145190e-010	0.468892
537.03	1.103869e-010	1.103844e-010	0.469742
549.54	1.062842e-010	1.062828e-010	0.470548
562.34	1.022225e-010	1.022217e-010	0.471296
575.44	9.889954e-011	9.889911e-011	0.470232
588.84	9.494266e-011	9.494238e-011	0.470824
602.56	9.171165e-011	9.171146e-011	0.469656
616.60	8.787752e-011	8.787736e-011	0.470089
630.96	8.413222e-011	8.413209e-011	0.470370
645.65	8.105928e-011	8.105917e-011	0.469077
660.69	7.744919e-011	7.744910e-011	0.469223
676.08	7.449258e-011	7.449249e-011	0.467841
691.83	7.106394e-011	7.106386e-011	0.467769
707.95	6.826693e-011	6.826685e-011	0.466205
724.44	6.522062e-011	6.522054e-011	0.465405
741.31	6.233210e-011	6.233203e-011	0.464338
758.58	5.974468e-011	5.974461e-011	0.462600
776.25	5.722312e-011	5.722307e-011	0.460822
794.33	5.405266e-011	5.405260e-011	0.460921
812.83	4.999279e-011	4.999274e-011	0.463583
831.76	4.774545e-011	4.774540e-011	0.461519
851.14	4.556710e-011	4.556706e-011	0.459401
870.96	4.345707e-011	4.345702e-011	0.457225
891.25	4.141469e-011	4.141464e-011	0.454997
912.01	3.944088e-011	3.944084e-011	0.452709
933.25	3.753461e-011	3.753457e-011	0.450371
954.99	3.569496e-011	3.569493e-011	0.447979
977.24	3.392188e-011	3.392184e-011	0.445528
1000.00	3.221468e-011	3.221465e-011	0.443020
1023.29	3.057182e-011	3.057178e-011	0.440474
1047.13	2.899322e-011	2.899318e-011	0.437871
1071.52	2.747656e-011	2.747653e-011	0.435220
1096.48	2.602207e-011	2.602204e-011	0.432505
1122.02	2.462792e-011	2.462789e-011	0.429740
1148.15	2.329237e-011	2.329234e-011	0.426947
1174.90	2.201490e-011	2.201488e-011	0.424101
1202.26	2.079294e-011	2.079291e-011	0.421211
1230.27	1.962611e-011	1.962608e-011	0.418261
1258.93	1.851267e-011	1.851265e-011	0.415251
1288.25	1.745020e-011	1.745017e-011	0.412212
1318.26	1.643855e-011	1.643853e-011	0.409128
1348.96	1.547522e-011	1.547520e-011	0.405989
1380.38	1.455835e-011	1.455833e-011	0.402804
1412.54	1.368700e-011	1.368698e-011	0.399565
1445.44	1.285946e-011	1.285944e-011	0.396266
1479.11	1.207342e-011	1.207340e-011	0.392927
1513.56	1.132852e-011	1.132850e-011	0.389552
1548.82	1.062308e-011	1.062307e-011	0.386095
1584.89	9.954809e-012	9.954794e-012	0.382567
1621.81	9.322204e-012	9.322189e-012	0.378976
1659.59	8.724009e-012	8.723995e-012	0.375327
1698.24	8.158707e-012	8.158693e-012	0.371619
1737.80	7.624582e-012	7.624569e-012	0.367867
1778.28	7.120943e-012	7.120930e-012	0.364099
1819.70	6.647052e-012	6.647039e-012	0.360265
1862.09	6.200901e-012	6.200889e-012	0.356327
1905.46	5.780802e-012	5.780791e-012	0.352277
1949.84	5.385404e-012	5.385393e-012	0.348123
1995.26	5.013497e-012	5.013487e-012	0.343870
2041.74	4.663904e-012	4.663894e-012	0.339527
2089.30	4.335475e-012	4.335465e-012	0.335107
2137.96	4.027323e-012	4.027313e-012	0.330650
2187.76	3.739010e-012	3.739001e-012	0.326205
2238.72	3.469788e-012	3.469779e-012	0.321759
2290.87	3.218329e-012	3.218321e-012	0.317257
2344.23	2.983319e-012	2.983310e-012	0.312658
2398.83	2.763633e-012	2.763625e-012	0.307934
2454.71	2.558291e-012	2.558283e-012	0.303062
2511.89	2.366404e-012	2.366396e-012	0.298019
2570.40	2.187160e-012	2.187153e-012	0.292792
2630.27	2.019834e-012	2.019827e-012	0.287378
2691.53	1.863814e-012	1.863807e-012	0.281798
2754.23	1.718636e-012	1.718630e-012	0.276110
2818.38	1.583939e-012	1.583933e-012	0.270411
2884.03	1.459287e-012	1.459280e-012	0.264785
2951.21	1.344055e-012	1.344049e-012	0.259266
3019.95	1.237506e-012	1.237500e-012	0.253835
3090.30	1.138915e-012	1.138909e-012	0.248455
3162.28	1.047626e-012	1.047620e-012	0.243084
3235.94	9.630585e-013	9.630530e-013	0.237684
3311.31	8.846974e-013	8.846921e-013	0.232215
3388.44	8.120800e-013	8.120748e-013	0.226635
3467.37	7.447907e-013	7.447856e-013	0.220896
3548.13	6.824579e-013	6.824530e-013	0.214947
3630.78	6.247542e-013	6.247494e-013	0.208733
3715.35	5.713967e-013	5.713920e-013	0.202208
3801.89	5.221449e-013	5.221403e-013	0.195344
3890.45	4.767922e-013	4.767878e-013	0.188150
3981.07	4.351489e-013	4.351447e-013	0.180682
4073.80	3.970210e-013	3.970169e-013	0.173042
4168.69	3.621944e-013	3.621904e-013	0.165356
4265.80	3.304318e-013	3.304279e-013	0.157751
4365.16	3.014821e-013	3.014783e-013	0.150335
4466.84	2.750946e-013	2.750908e-013	0.143179
4570.88	2.510310e-013	2.510274e-013	0.136326
4677.35	2.290731e-013	2.290695e-013	0.129795
4786.30	2.090247e-013	2.090213e-013	0.123588
4897.79	1.907114e-013	1.907080e-013	0.117696
5011.87	1.739779e-013	1.739746e-013	0.112106
5128.61	1.586857e-013	1.586825e-013	0.106802
5248.07	1.447107e-013	1.447076e-013	0.101767
5370.32	1.319409e-013	1.319379e-013	0.096985
5495.41	1.202749e-013	1.202719e-013	0.092442
5623.41	1.096199e-013	1.096170e-013	0.088123
5754.40	9.989128e-014	9.988847e-014	0.084016
5888.44	9.101142e-014	9.100868e-014	0.080108
6025.60	8.290889e-014	8.290622e-014	0.076390
6165.95	7.551803e-014	7.551543e-014	0.072850
6309.57	6.877841e-014	6.877587e-014	0.069479
6456.54	6.263439e-014	6.263192e-014	0.066269
6606.93	5.703483e-014	5.703241e-014	0.063212
6760.83	5.193266e-014	5.193031e-014	0.060299
6918.31	4.728469e-014	4.728239e-014	0.057524
7079.46	4.305125e-014	4.304901e-014	0.054879
7244.36	3.919598e-014	3.919379e-014	0.052359
7413.10	3.568554e-014	3.568340e-014	0.049957
7585.78	3.248945e-014	3.248736e-014	0.047668
7762.47	2.957980e-014	2.957776e-014	0.045486
7943.28	2.693109e-014	2.692911e-014	0.043405
8128.31	2.452006e-014	2.451812e-014	0.041422
8317.64	2.232543e-014	2.232354e-014	0.039530
8511.38	2.032784e-014	2.032599e-014	0.037727
8709.64	1.850960e-014	1.850779e-014	0.036007
8912.51	1.685460e-014	1.685284e-014	0.034367
9120.11	1.534818e-014	1.534645e-014	0.032802
