"2021-10-19_lomgtermsulfite_112202 - RawData"
"Wavelength nm.","Abs."
190.00,3.17201
191.00,3.23621
192.00,3.29347
193.00,3.49051
194.00,3.52649
195.00,3.68230
196.00,3.72881
197.00,3.64928
198.00,3.63213
199.00,3.73256
200.00,3.75587
201.00,3.73883
202.00,3.79489
203.00,3.74718
204.00,3.74780
205.00,3.83020
206.00,3.86388
207.00,3.84976
208.00,3.89545
209.00,3.90245
210.00,3.91257
211.00,3.89328
212.00,3.89040
213.00,3.84921
214.00,3.88522
215.00,3.87854
216.00,3.90746
217.00,3.90953
218.00,3.89171
219.00,3.87903
220.00,3.89030
221.00,3.93777
222.00,3.82268
223.00,3.83623
224.00,3.86378
225.00,3.86543
226.00,3.80722
227.00,3.82732
228.00,3.83635
229.00,3.89786
230.00,3.85191
231.00,3.79636
232.00,3.84828
233.00,3.82066
234.00,3.79907
235.00,3.79593
236.00,3.81439
237.00,3.79556
238.00,3.78795
239.00,3.75348
240.00,3.78780
241.00,3.73247
242.00,3.71791
243.00,3.72122
244.00,3.70747
245.00,3.64009
246.00,3.60696
247.00,3.58656
248.00,3.55040
249.00,3.46307
250.00,3.22762
251.00,2.85095
252.00,2.47273
253.00,2.12601
254.00,1.80554
255.00,1.53825
256.00,1.30598
257.00,1.10762
258.00,0.93401
259.00,0.79114
260.00,0.67201
261.00,0.56540
262.00,0.47827
263.00,0.40921
264.00,0.34320
265.00,0.28810
266.00,0.24478
267.00,0.20981
268.00,0.17780
269.00,0.15202
270.00,0.13177
271.00,0.11409
272.00,0.09990
273.00,0.08887
274.00,0.07922
275.00,0.07138
276.00,0.06528
277.00,0.06036
278.00,0.05617
279.00,0.05269
280.00,0.05006
281.00,0.04787
282.00,0.04602
283.00,0.04463
284.00,0.04349
285.00,0.04247
286.00,0.04164
287.00,0.04103
288.00,0.04047
289.00,0.04002
290.00,0.03960
291.00,0.03925
292.00,0.03894
293.00,0.03864
294.00,0.03838
295.00,0.03813
296.00,0.03793
297.00,0.03780
298.00,0.03767
299.00,0.03754
300.00,0.03746
301.00,0.03738
302.00,0.03726
303.00,0.03712
304.00,0.03708
305.00,0.03703
306.00,0.03662
307.00,0.03656
308.00,0.03648
309.00,0.03638
310.00,0.03641
311.00,0.03629
312.00,0.03629
313.00,0.03621
314.00,0.03618
315.00,0.03612
316.00,0.03601
317.00,0.03595
318.00,0.03598
319.00,0.03600
320.00,0.03592
321.00,0.03584
322.00,0.03584
323.00,0.03577
324.00,0.03571
325.00,0.03564
326.00,0.03563
327.00,0.03554
328.00,0.03557
329.00,0.03549
330.00,0.03546
331.00,0.03537
332.00,0.03537
333.00,0.03531
334.00,0.03537
335.00,0.03523
336.00,0.03519
337.00,0.03526
338.00,0.03523
339.00,0.03508
340.00,0.03513
341.00,0.03500
342.00,0.03502
343.00,0.03508
344.00,0.03502
345.00,0.03500
346.00,0.03496
347.00,0.03487
348.00,0.03484
349.00,0.03485
350.00,0.03473
351.00,0.03473
352.00,0.03467
353.00,0.03456
354.00,0.03467
355.00,0.03470
356.00,0.03461
357.00,0.03459
358.00,0.03447
359.00,0.03429
360.00,0.03452
