"2021-10-19_lomgtermsulfite_110635 - RawData"
"Wavelength nm.","Abs."
190.00,2.96242
191.00,3.31258
192.00,3.30562
193.00,3.44925
194.00,3.51501
195.00,3.53175
196.00,3.65027
197.00,3.68047
198.00,3.79848
199.00,3.77283
200.00,3.74522
201.00,3.79010
202.00,3.77556
203.00,3.81183
204.00,3.72540
205.00,3.79956
206.00,3.82477
207.00,3.84332
208.00,3.79167
209.00,3.90620
210.00,3.81758
211.00,3.90614
212.00,3.86177
213.00,3.84807
214.00,3.85909
215.00,3.90701
216.00,3.91974
217.00,3.87570
218.00,3.90402
219.00,3.87830
220.00,3.90349
221.00,3.91895
222.00,3.83598
223.00,3.82062
224.00,3.85146
225.00,3.84630
226.00,3.86266
227.00,3.81175
228.00,3.85211
229.00,3.80943
230.00,3.78850
231.00,3.79628
232.00,3.82852
233.00,3.82788
234.00,3.83495
235.00,3.81021
236.00,3.80418
237.00,3.81892
238.00,3.78487
239.00,3.73129
240.00,3.70006
241.00,3.72282
242.00,3.72058
243.00,3.70886
244.00,3.64340
245.00,3.64981
246.00,3.59842
247.00,3.53491
248.00,3.49409
249.00,3.26868
250.00,2.93832
251.00,2.55688
252.00,2.20947
253.00,1.90103
254.00,1.62076
255.00,1.38930
256.00,1.18857
257.00,1.01627
258.00,0.86531
259.00,0.73990
260.00,0.63570
261.00,0.54214
262.00,0.46529
263.00,0.40498
264.00,0.34727
265.00,0.29849
266.00,0.25951
267.00,0.22746
268.00,0.19809
269.00,0.17426
270.00,0.15491
271.00,0.13774
272.00,0.12370
273.00,0.11261
274.00,0.10268
275.00,0.09427
276.00,0.08757
277.00,0.08199
278.00,0.07710
279.00,0.07286
280.00,0.06941
281.00,0.06647
282.00,0.06381
283.00,0.06165
284.00,0.05974
285.00,0.05797
286.00,0.05658
287.00,0.05527
288.00,0.05397
289.00,0.05286
290.00,0.05183
291.00,0.05080
292.00,0.04979
293.00,0.04889
294.00,0.04807
295.00,0.04735
296.00,0.04659
297.00,0.04605
298.00,0.04550
299.00,0.04501
300.00,0.04463
301.00,0.04428
302.00,0.04388
303.00,0.04356
304.00,0.04326
305.00,0.04303
306.00,0.04256
307.00,0.04233
308.00,0.04210
309.00,0.04190
310.00,0.04173
311.00,0.04160
312.00,0.04141
313.00,0.04126
314.00,0.04115
315.00,0.04094
316.00,0.04074
317.00,0.04065
318.00,0.04060
319.00,0.04053
320.00,0.04034
321.00,0.04024
322.00,0.04012
323.00,0.04005
324.00,0.04002
325.00,0.03978
326.00,0.03964
327.00,0.03964
328.00,0.03954
329.00,0.03946
330.00,0.03932
331.00,0.03925
332.00,0.03923
333.00,0.03903
334.00,0.03903
335.00,0.03891
336.00,0.03888
337.00,0.03882
338.00,0.03874
339.00,0.03857
340.00,0.03856
341.00,0.03844
342.00,0.03838
343.00,0.03836
344.00,0.03822
345.00,0.03836
346.00,0.03819
347.00,0.03806
348.00,0.03799
349.00,0.03795
350.00,0.03793
351.00,0.03789
352.00,0.03764
353.00,0.03763
354.00,0.03764
355.00,0.03752
356.00,0.03757
357.00,0.03748
358.00,0.03728
359.00,0.03712
360.00,0.03751
