"2021-10-19_lomgtermsulfite_114033 - RawData"
"Wavelength nm.","Abs."
190.00,3.20761
191.00,3.11484
192.00,3.42261
193.00,3.40256
194.00,3.36734
195.00,3.57950
196.00,3.64069
197.00,3.63005
198.00,3.72881
199.00,3.76933
200.00,3.64644
201.00,3.68774
202.00,3.82172
203.00,3.80371
204.00,3.72881
205.00,3.82169
206.00,3.84212
207.00,3.89728
208.00,3.86928
209.00,3.85643
210.00,3.90486
211.00,3.82837
212.00,3.90497
213.00,3.83633
214.00,3.81134
215.00,3.90004
216.00,3.91570
217.00,3.84706
218.00,3.82997
219.00,3.89676
220.00,3.89879
221.00,3.85814
222.00,3.87128
223.00,3.84479
224.00,3.82190
225.00,3.79630
226.00,3.83734
227.00,3.76404
228.00,3.81448
229.00,3.81328
230.00,3.83917
231.00,3.75333
232.00,3.70621
233.00,3.75273
234.00,3.75531
235.00,3.74831
236.00,3.76825
237.00,3.77560
238.00,3.71217
239.00,3.67618
240.00,3.66679
241.00,3.62659
242.00,3.63553
243.00,3.62247
244.00,3.57124
245.00,3.57060
246.00,3.54491
247.00,3.40666
248.00,3.22284
249.00,2.90950
250.00,2.52414
251.00,2.15208
252.00,1.83427
253.00,1.56058
254.00,1.31471
255.00,1.11415
256.00,0.94290
257.00,0.79765
258.00,0.67165
259.00,0.56854
260.00,0.48308
261.00,0.40662
262.00,0.34415
263.00,0.29578
264.00,0.25037
265.00,0.21249
266.00,0.18282
267.00,0.15883
268.00,0.13727
269.00,0.11995
270.00,0.10635
271.00,0.09464
272.00,0.08516
273.00,0.07790
274.00,0.07152
275.00,0.06641
276.00,0.06247
277.00,0.05928
278.00,0.05656
279.00,0.05426
280.00,0.05252
281.00,0.05112
282.00,0.04987
283.00,0.04892
284.00,0.04813
285.00,0.04738
286.00,0.04681
287.00,0.04630
288.00,0.04590
289.00,0.04549
290.00,0.04515
291.00,0.04485
292.00,0.04453
293.00,0.04431
294.00,0.04408
295.00,0.04379
296.00,0.04353
297.00,0.04335
298.00,0.04317
299.00,0.04297
300.00,0.04286
301.00,0.04271
302.00,0.04251
303.00,0.04237
304.00,0.04222
305.00,0.04214
306.00,0.04181
307.00,0.04170
308.00,0.04158
309.00,0.04140
310.00,0.04132
311.00,0.04118
312.00,0.04111
313.00,0.04106
314.00,0.04094
315.00,0.04086
316.00,0.04073
317.00,0.04059
318.00,0.04054
319.00,0.04047
320.00,0.04037
321.00,0.04028
322.00,0.04028
323.00,0.04015
324.00,0.04012
325.00,0.04004
326.00,0.03989
327.00,0.03990
328.00,0.03972
329.00,0.03970
330.00,0.03972
331.00,0.03960
332.00,0.03958
333.00,0.03946
334.00,0.03955
335.00,0.03943
336.00,0.03931
337.00,0.03934
338.00,0.03923
339.00,0.03917
340.00,0.03925
341.00,0.03917
342.00,0.03909
343.00,0.03905
344.00,0.03893
345.00,0.03903
346.00,0.03891
347.00,0.03886
348.00,0.03885
349.00,0.03874
350.00,0.03880
351.00,0.03880
352.00,0.03868
353.00,0.03859
354.00,0.03856
355.00,0.03860
356.00,0.03876
357.00,0.03860
358.00,0.03851
359.00,0.03828
360.00,0.03816
