"2021-10-19__110022 - RawData"
"Wavelength nm.","Abs."
190.00,3.09402
191.00,3.47122
192.00,3.66693
193.00,3.62582
194.00,3.74095
195.00,3.70061
196.00,3.75554
197.00,3.79655
198.00,3.78874
199.00,3.81242
200.00,3.82263
201.00,3.71387
202.00,3.86928
203.00,3.81158
204.00,3.87608
205.00,3.86801
206.00,3.91179
207.00,3.91261
208.00,3.94151
209.00,3.88362
210.00,3.92865
211.00,3.93855
212.00,3.94391
213.00,3.93242
214.00,3.95505
215.00,3.95270
216.00,3.94946
217.00,3.93643
218.00,3.96365
219.00,3.85107
220.00,3.54837
221.00,3.08481
222.00,2.64764
223.00,2.24995
224.00,1.90331
225.00,1.64160
226.00,1.42410
227.00,1.24042
228.00,1.09647
229.00,0.98846
230.00,0.90982
231.00,0.85738
232.00,0.82762
233.00,0.81877
234.00,0.82863
235.00,0.85481
236.00,0.89612
237.00,0.95062
238.00,1.01855
239.00,1.09727
240.00,1.18507
241.00,1.28580
242.00,1.39484
243.00,1.50845
244.00,1.63213
245.00,1.76230
246.00,1.89549
247.00,2.02557
248.00,2.15530
249.00,2.27834
250.00,2.39346
251.00,2.50607
252.00,2.60593
253.00,2.69435
254.00,2.76927
255.00,2.84500
256.00,2.89507
257.00,2.95233
258.00,2.98987
259.00,3.01233
260.00,3.03516
261.00,3.04916
262.00,3.05385
263.00,3.04083
264.00,3.02315
265.00,3.01115
266.00,2.99297
267.00,2.96661
268.00,2.93596
269.00,2.89758
270.00,2.86589
271.00,2.81117
272.00,2.77367
273.00,2.72073
274.00,2.66905
275.00,2.61115
276.00,2.55815
277.00,2.49271
278.00,2.42676
279.00,2.36052
280.00,2.29213
281.00,2.22385
282.00,2.14821
283.00,2.07405
284.00,1.99825
285.00,1.91277
286.00,1.83363
287.00,1.75281
288.00,1.66873
289.00,1.58325
290.00,1.50334
291.00,1.41765
292.00,1.33310
293.00,1.24998
294.00,1.16750
295.00,1.08278
296.00,0.99995
297.00,0.92207
298.00,0.84164
299.00,0.76816
300.00,0.69838
301.00,0.63367
302.00,0.56905
303.00,0.51451
304.00,0.46002
305.00,0.41061
306.00,0.36641
307.00,0.32509
308.00,0.28740
309.00,0.25464
310.00,0.22510
311.00,0.19836
312.00,0.17433
313.00,0.15445
314.00,0.13727
315.00,0.12120
316.00,0.10732
317.00,0.09598
318.00,0.08636
319.00,0.07790
320.00,0.07092
321.00,0.06537
322.00,0.06058
323.00,0.05688
324.00,0.05380
325.00,0.05113
326.00,0.04915
327.00,0.04749
328.00,0.04602
329.00,0.04483
330.00,0.04382
331.00,0.04286
332.00,0.04210
333.00,0.04146
334.00,0.04091
335.00,0.04036
336.00,0.03984
337.00,0.03951
338.00,0.03909
339.00,0.03873
340.00,0.03851
341.00,0.03806
342.00,0.03781
343.00,0.03767
344.00,0.03737
345.00,0.03729
346.00,0.03700
347.00,0.03682
348.00,0.03668
349.00,0.03656
350.00,0.03641
351.00,0.03619
352.00,0.03596
353.00,0.03581
354.00,0.03578
355.00,0.03566
356.00,0.03554
357.00,0.03542
358.00,0.03529
359.00,0.03516
360.00,0.03540
