"2021-10-19__105549 - RawData"
"Wavelength nm.","Abs."
190.00,0.21552
191.00,0.16232
192.00,0.13046
193.00,0.10460
194.00,0.08934
195.00,0.07918
196.00,0.07245
197.00,0.06790
198.00,0.06474
199.00,0.06230
200.00,0.06029
201.00,0.05873
202.00,0.05743
203.00,0.05629
204.00,0.05531
205.00,0.05441
206.00,0.05362
207.00,0.05280
208.00,0.05206
209.00,0.05147
210.00,0.05078
211.00,0.05014
212.00,0.04961
213.00,0.04909
214.00,0.04855
215.00,0.04808
216.00,0.04770
217.00,0.04729
218.00,0.04692
219.00,0.04660
220.00,0.04628
221.00,0.04608
222.00,0.04581
223.00,0.04561
224.00,0.04539
225.00,0.04524
226.00,0.04504
227.00,0.04485
228.00,0.04469
229.00,0.04453
230.00,0.04437
231.00,0.04419
232.00,0.04401
233.00,0.04384
234.00,0.04367
235.00,0.04349
236.00,0.04341
237.00,0.04323
238.00,0.04312
239.00,0.04298
240.00,0.04288
241.00,0.04277
242.00,0.04266
243.00,0.04256
244.00,0.04243
245.00,0.04231
246.00,0.04221
247.00,0.04211
248.00,0.04201
249.00,0.04190
250.00,0.04178
251.00,0.04170
252.00,0.04158
253.00,0.04150
254.00,0.04140
255.00,0.04129
256.00,0.04118
257.00,0.04112
258.00,0.04097
259.00,0.04089
260.00,0.04079
261.00,0.04070
262.00,0.04060
263.00,0.04050
264.00,0.04036
265.00,0.04028
266.00,0.04019
267.00,0.04005
268.00,0.03999
269.00,0.03990
270.00,0.03976
271.00,0.03963
272.00,0.03954
273.00,0.03947
274.00,0.03935
275.00,0.03929
276.00,0.03920
277.00,0.03908
278.00,0.03896
279.00,0.03888
280.00,0.03879
281.00,0.03868
282.00,0.03859
283.00,0.03848
284.00,0.03839
285.00,0.03827
286.00,0.03816
287.00,0.03810
288.00,0.03799
289.00,0.03792
290.00,0.03781
291.00,0.03773
292.00,0.03766
293.00,0.03758
294.00,0.03751
295.00,0.03743
296.00,0.03732
297.00,0.03729
298.00,0.03717
299.00,0.03711
300.00,0.03702
301.00,0.03702
302.00,0.03691
303.00,0.03680
304.00,0.03677
305.00,0.03677
306.00,0.03679
307.00,0.03677
308.00,0.03671
309.00,0.03659
310.00,0.03667
311.00,0.03654
312.00,0.03647
313.00,0.03650
314.00,0.03641
315.00,0.03639
316.00,0.03632
317.00,0.03629
318.00,0.03625
319.00,0.03632
320.00,0.03619
321.00,0.03610
322.00,0.03609
323.00,0.03603
324.00,0.03603
325.00,0.03592
326.00,0.03586
327.00,0.03592
328.00,0.03589
329.00,0.03581
330.00,0.03586
331.00,0.03566
332.00,0.03566
333.00,0.03566
334.00,0.03569
335.00,0.03563
336.00,0.03557
337.00,0.03560
338.00,0.03552
339.00,0.03548
340.00,0.03545
341.00,0.03540
342.00,0.03531
343.00,0.03540
344.00,0.03535
345.00,0.03540
346.00,0.03532
347.00,0.03523
348.00,0.03526
349.00,0.03528
350.00,0.03525
351.00,0.03514
352.00,0.03517
353.00,0.03500
354.00,0.03506
355.00,0.03510
356.00,0.03511
357.00,0.03508
358.00,0.03490
359.00,0.03487
360.00,0.03497
