"2022-07-13_longtermsulfite_122129 - RawData"
"Wavelength nm.","Abs."
190.00,0.99571
191.00,0.99849
192.00,1.00056
193.00,1.00172
194.00,1.00394
195.00,1.00648
196.00,1.00896
197.00,1.01086
198.00,1.01393
199.00,1.01642
200.00,1.01927
201.00,1.02197
202.00,1.02473
203.00,1.02771
204.00,1.03079
205.00,1.03412
206.00,1.03766
207.00,1.04112
208.00,1.04434
209.00,1.04776
210.00,1.05122
211.00,1.05461
212.00,1.05803
213.00,1.06158
214.00,1.06526
215.00,1.06882
216.00,1.07240
217.00,1.07607
218.00,1.07967
219.00,1.08310
220.00,1.08664
221.00,1.08998
222.00,1.09325
223.00,1.09663
224.00,1.10023
225.00,1.10324
226.00,1.10629
227.00,1.10915
228.00,1.11206
229.00,1.11487
230.00,1.11739
231.00,1.11986
232.00,1.12231
233.00,1.12422
234.00,1.12627
235.00,1.12802
236.00,1.12949
237.00,1.13091
238.00,1.13211
239.00,1.13313
240.00,1.13402
241.00,1.13467
242.00,1.13527
243.00,1.13531
244.00,1.13562
245.00,1.13551
246.00,1.13512
247.00,1.13466
248.00,1.13414
249.00,1.13321
250.00,1.13208
251.00,1.13089
252.00,1.12936
253.00,1.12787
254.00,1.12617
255.00,1.12444
256.00,1.12228
257.00,1.12035
258.00,1.11792
259.00,1.11536
260.00,1.11304
261.00,1.11028
262.00,1.10751
263.00,1.10495
264.00,1.10184
265.00,1.09865
266.00,1.09547
267.00,1.09239
268.00,1.08867
269.00,1.08553
270.00,1.08205
271.00,1.07808
272.00,1.07466
273.00,1.07120
274.00,1.06715
275.00,1.06332
276.00,1.05946
277.00,1.05580
278.00,1.05170
279.00,1.04773
280.00,1.04398
281.00,1.04012
282.00,1.03621
283.00,1.03230
284.00,1.02832
285.00,1.02426
286.00,1.02057
287.00,1.01651
288.00,1.01286
289.00,1.00880
290.00,1.00542
291.00,1.00156
292.00,0.99774
293.00,0.99408
294.00,0.99013
295.00,0.98628
296.00,0.98259
297.00,0.97906
298.00,0.97513
299.00,0.97151
300.00,0.96790
301.00,0.96457
302.00,0.96095
303.00,0.95782
304.00,0.95439
305.00,0.95131
306.00,0.94817
307.00,0.94530
308.00,0.94255
309.00,0.93935
310.00,0.93674
311.00,0.93407
312.00,0.93140
313.00,0.92883
314.00,0.92661
315.00,0.92392
316.00,0.92175
317.00,0.91925
318.00,0.91724
319.00,0.91475
320.00,0.91281
321.00,0.91068
322.00,0.90849
323.00,0.90652
324.00,0.90437
325.00,0.90274
326.00,0.90086
327.00,0.89986
328.00,0.89778
329.00,0.89619
330.00,0.89461
331.00,0.89331
332.00,0.89191
333.00,0.89046
334.00,0.88922
335.00,0.88795
336.00,0.88647
337.00,0.88551
338.00,0.88440
339.00,0.88365
340.00,0.88313
341.00,0.88184
342.00,0.88095
343.00,0.88010
344.00,0.87943
345.00,0.87833
346.00,0.87781
347.00,0.87669
348.00,0.87662
349.00,0.87590
350.00,0.87604
351.00,0.87521
352.00,0.87474
353.00,0.87410
354.00,0.87387
355.00,0.87297
356.00,0.87332
357.00,0.87273
358.00,0.87231
359.00,0.87222
360.00,0.87311
