"2022-07-13_longtermsulfite_waterblank2 - RawData"
"Wavelength nm.","Abs."
190.00,0.22318
191.00,0.17233
192.00,0.14189
193.00,0.11778
194.00,0.10352
195.00,0.09378
196.00,0.08723
197.00,0.08261
198.00,0.07928
199.00,0.07642
200.00,0.07388
201.00,0.07173
202.00,0.06973
203.00,0.06808
204.00,0.06644
205.00,0.06506
206.00,0.06366
207.00,0.06241
208.00,0.06116
209.00,0.06013
210.00,0.05914
211.00,0.05820
212.00,0.05742
213.00,0.05661
214.00,0.05586
215.00,0.05524
216.00,0.05466
217.00,0.05412
218.00,0.05365
219.00,0.05321
220.00,0.05278
221.00,0.05238
222.00,0.05199
223.00,0.05161
224.00,0.05122
225.00,0.05089
226.00,0.05051
227.00,0.05009
228.00,0.04971
229.00,0.04936
230.00,0.04901
231.00,0.04857
232.00,0.04816
233.00,0.04773
234.00,0.04732
235.00,0.04694
236.00,0.04660
237.00,0.04630
238.00,0.04601
239.00,0.04573
240.00,0.04552
241.00,0.04526
242.00,0.04504
243.00,0.04478
244.00,0.04457
245.00,0.04440
246.00,0.04419
247.00,0.04405
248.00,0.04387
249.00,0.04373
250.00,0.04356
251.00,0.04338
252.00,0.04321
253.00,0.04308
254.00,0.04294
255.00,0.04282
256.00,0.04266
257.00,0.04256
258.00,0.04240
259.00,0.04230
260.00,0.04224
261.00,0.04205
262.00,0.04192
263.00,0.04181
264.00,0.04167
265.00,0.04160
266.00,0.04141
267.00,0.04131
268.00,0.04126
269.00,0.04115
270.00,0.04105
271.00,0.04091
272.00,0.04082
273.00,0.04066
274.00,0.04059
275.00,0.04044
276.00,0.04037
277.00,0.04024
278.00,0.04010
279.00,0.03999
280.00,0.03993
281.00,0.03976
282.00,0.03964
283.00,0.03952
284.00,0.03949
285.00,0.03932
286.00,0.03928
287.00,0.03905
288.00,0.03894
289.00,0.03886
290.00,0.03873
291.00,0.03864
292.00,0.03851
293.00,0.03839
294.00,0.03828
295.00,0.03816
296.00,0.03806
297.00,0.03796
298.00,0.03787
299.00,0.03781
300.00,0.03772
301.00,0.03763
302.00,0.03760
303.00,0.03751
304.00,0.03738
305.00,0.03737
306.00,0.03728
307.00,0.03726
308.00,0.03716
309.00,0.03711
310.00,0.03706
311.00,0.03705
312.00,0.03700
313.00,0.03693
314.00,0.03694
315.00,0.03682
316.00,0.03674
317.00,0.03676
318.00,0.03659
319.00,0.03662
320.00,0.03653
321.00,0.03648
322.00,0.03647
323.00,0.03641
324.00,0.03638
325.00,0.03629
326.00,0.03629
327.00,0.03630
328.00,0.03627
329.00,0.03615
330.00,0.03615
331.00,0.03607
332.00,0.03601
333.00,0.03603
334.00,0.03593
335.00,0.03595
336.00,0.03578
337.00,0.03578
338.00,0.03584
339.00,0.03566
340.00,0.03568
341.00,0.03572
342.00,0.03580
343.00,0.03564
344.00,0.03564
345.00,0.03551
346.00,0.03549
347.00,0.03558
348.00,0.03545
349.00,0.03542
350.00,0.03542
351.00,0.03539
352.00,0.03531
353.00,0.03526
354.00,0.03539
355.00,0.03525
356.00,0.03525
357.00,0.03526
358.00,0.03511
359.00,0.03519
360.00,0.03487
