"2022-07-13_longtermsulfite_lowconcentration_pH9_3 - RawData"
"Wavelength nm.","Abs."
190.00,3.22060
191.00,3.35033
192.00,3.63145
193.00,3.51161
194.00,3.77032
195.00,3.83119
196.00,3.85977
197.00,3.87852
198.00,3.77534
199.00,3.83636
200.00,3.80437
201.00,3.88708
202.00,3.92876
203.00,3.85019
204.00,3.91203
205.00,3.93102
206.00,3.97949
207.00,3.95227
208.00,3.95659
209.00,3.97815
210.00,3.97488
211.00,3.93747
212.00,3.94261
213.00,3.95866
214.00,3.96629
215.00,3.95703
216.00,3.95700
217.00,3.94623
218.00,3.95905
219.00,3.90604
220.00,3.95370
221.00,3.92946
222.00,3.91959
223.00,3.89279
224.00,3.87561
225.00,3.87968
226.00,3.85429
227.00,3.93327
228.00,3.87544
229.00,3.84750
230.00,3.83952
231.00,3.79480
232.00,3.83401
233.00,3.85481
234.00,3.85941
235.00,3.79665
236.00,3.78534
237.00,3.78542
238.00,3.83656
239.00,3.81847
240.00,3.74052
241.00,3.70340
242.00,3.71548
243.00,3.68724
244.00,3.68515
245.00,3.59763
246.00,3.55879
247.00,3.38120
248.00,3.14297
249.00,2.77974
250.00,2.41019
251.00,2.04868
252.00,1.74573
253.00,1.48473
254.00,1.25273
255.00,1.06355
256.00,0.90028
257.00,0.76132
258.00,0.64214
259.00,0.54446
260.00,0.46268
261.00,0.38931
262.00,0.33023
263.00,0.28439
264.00,0.24069
265.00,0.20392
266.00,0.17514
267.00,0.15213
268.00,0.13124
269.00,0.11447
270.00,0.10127
271.00,0.08977
272.00,0.08060
273.00,0.07352
274.00,0.06732
275.00,0.06219
276.00,0.05832
277.00,0.05524
278.00,0.05254
279.00,0.05023
280.00,0.04854
281.00,0.04712
282.00,0.04591
283.00,0.04489
284.00,0.04424
285.00,0.04347
286.00,0.04300
287.00,0.04243
288.00,0.04204
289.00,0.04172
290.00,0.04144
291.00,0.04108
292.00,0.04079
293.00,0.04057
294.00,0.04028
295.00,0.04002
296.00,0.03975
297.00,0.03958
298.00,0.03949
299.00,0.03938
300.00,0.03922
301.00,0.03908
302.00,0.03897
303.00,0.03883
304.00,0.03865
305.00,0.03853
306.00,0.03821
307.00,0.03807
308.00,0.03793
309.00,0.03790
310.00,0.03783
311.00,0.03769
312.00,0.03754
313.00,0.03754
314.00,0.03746
315.00,0.03732
316.00,0.03725
317.00,0.03717
318.00,0.03699
319.00,0.03700
320.00,0.03688
321.00,0.03683
322.00,0.03677
323.00,0.03661
324.00,0.03668
325.00,0.03659
326.00,0.03651
327.00,0.03653
328.00,0.03642
329.00,0.03635
330.00,0.03629
331.00,0.03627
332.00,0.03615
333.00,0.03618
334.00,0.03598
335.00,0.03593
336.00,0.03592
337.00,0.03590
338.00,0.03586
339.00,0.03578
340.00,0.03572
341.00,0.03578
342.00,0.03569
343.00,0.03577
344.00,0.03569
345.00,0.03560
346.00,0.03551
347.00,0.03551
348.00,0.03546
349.00,0.03549
350.00,0.03539
351.00,0.03540
352.00,0.03523
353.00,0.03520
354.00,0.03525
355.00,0.03517
356.00,0.03516
357.00,0.03523
358.00,0.03520
359.00,0.03503
360.00,0.03482
