"2022-01-26_longtermsulfite_113019 - RawData"
"Wavelength nm.","Abs."
190.00,2.92369
191.00,3.06528
192.00,3.42824
193.00,3.24829
194.00,3.47240
195.00,3.55681
196.00,3.62863
197.00,3.63806
198.00,3.59212
199.00,3.68243
200.00,3.60057
201.00,3.72878
202.00,3.71060
203.00,3.69740
204.00,3.81168
205.00,3.82289
206.00,3.84087
207.00,3.83952
208.00,3.82083
209.00,3.85811
210.00,3.86182
211.00,3.84317
212.00,3.78398
213.00,3.81720
214.00,3.82709
215.00,3.80138
216.00,3.82202
217.00,3.81145
218.00,3.84082
219.00,3.85269
220.00,3.82793
221.00,3.86230
222.00,3.81544
223.00,3.75520
224.00,3.74887
225.00,3.73151
226.00,3.77039
227.00,3.73108
228.00,3.78622
229.00,3.78854
230.00,3.75826
231.00,3.73546
232.00,3.74751
233.00,3.67722
234.00,3.76796
235.00,3.68616
236.00,3.71832
237.00,3.69215
238.00,3.72252
239.00,3.70137
240.00,3.63268
241.00,3.66841
242.00,3.60768
243.00,3.60043
244.00,3.60600
245.00,3.55310
246.00,3.49155
247.00,3.38731
248.00,3.22379
249.00,2.89870
250.00,2.52516
251.00,2.15388
252.00,1.83685
253.00,1.56216
254.00,1.31645
255.00,1.11720
256.00,0.94554
257.00,0.79956
258.00,0.67303
259.00,0.56892
260.00,0.48322
261.00,0.40637
262.00,0.34418
263.00,0.29584
264.00,0.25014
265.00,0.21199
266.00,0.18202
267.00,0.15778
268.00,0.13603
269.00,0.11871
270.00,0.10497
271.00,0.09305
272.00,0.08351
273.00,0.07625
274.00,0.06985
275.00,0.06470
276.00,0.06062
277.00,0.05751
278.00,0.05469
279.00,0.05244
280.00,0.05066
281.00,0.04926
282.00,0.04796
283.00,0.04703
284.00,0.04623
285.00,0.04546
286.00,0.04494
287.00,0.04442
288.00,0.04393
289.00,0.04361
290.00,0.04332
291.00,0.04300
292.00,0.04268
293.00,0.04240
294.00,0.04214
295.00,0.04184
296.00,0.04163
297.00,0.04149
298.00,0.04131
299.00,0.04117
300.00,0.04106
301.00,0.04092
302.00,0.04074
303.00,0.04059
304.00,0.04047
305.00,0.04034
306.00,0.03998
307.00,0.03981
308.00,0.03978
309.00,0.03963
310.00,0.03952
311.00,0.03944
312.00,0.03931
313.00,0.03917
314.00,0.03909
315.00,0.03906
316.00,0.03894
317.00,0.03882
318.00,0.03888
319.00,0.03877
320.00,0.03862
321.00,0.03842
322.00,0.03850
323.00,0.03841
324.00,0.03841
325.00,0.03821
326.00,0.03818
327.00,0.03813
328.00,0.03809
329.00,0.03798
330.00,0.03789
331.00,0.03793
332.00,0.03783
333.00,0.03780
334.00,0.03773
335.00,0.03764
336.00,0.03748
337.00,0.03754
338.00,0.03749
339.00,0.03734
340.00,0.03741
341.00,0.03738
342.00,0.03726
343.00,0.03716
344.00,0.03708
345.00,0.03708
346.00,0.03709
347.00,0.03709
348.00,0.03706
349.00,0.03691
350.00,0.03697
351.00,0.03687
352.00,0.03687
353.00,0.03693
354.00,0.03682
355.00,0.03673
356.00,0.03658
357.00,0.03667
358.00,0.03667
359.00,0.03673
360.00,0.03674
