# Reaction ID 	 Column-Integrated Reaction Rate (cm**-2 s**-1)
R174	4.848195e-10
R175	1.163434e+06
R176	2.360163e+04
R177	4.291300e+05
R178	6.060659e+01
R179	9.947871e-05
R180	1.035868e+10
R181	2.301929e+08
R182	9.927070e+08
R183	9.486284e-15
R186	4.019521e-10
R187	2.825207e-41
R188	1.015303e-25
R189	1.405727e+11
R190	9.066799e+07
R192	2.682409e+11
R193	3.021113e-17
R195	4.058760e-01
R196	1.745856e-27
R197	5.960425e-05
R198	1.823029e+02
R199	1.918984e+00
R200	2.302780e+00
R201	1.749542e+00
R202	8.606785e-02
R203	1.060609e+03
R204	4.522361e-01
R205	1.885497e-17
R206	1.163978e+00
R207	1.742885e-05
R209	2.291471e-07
R212	5.989205e-04
R213	1.655873e-08
R214	1.722990e-40
R215	1.962127e-02
R216	1.140680e+02
R217	7.449525e-04
R218	1.745879e-01
R219	2.188512e-05
R220	2.595233e-04
R221	4.576742e-03
R222	1.878364e-04
R223	1.748045e+02
R224	1.474116e+04
R225	4.897232e-01
R226	4.588170e-10
R227	4.034567e+00
R228	1.343542e-11
R229	1.800862e-05
R230	4.897258e+08
R231	5.709031e+04
R232	2.139168e+07
R233	3.435003e-17
R235	4.997150e+07
R236	8.556348e+07
R237	1.406715e+08
R238	4.490837e-07
R239	2.065070e-04
R242	6.778804e-08
R243	4.870291e-05
R244	1.865993e-14
R245	4.561733e-09
R246	7.688254e-01
R247	4.006175e+05
R248	2.774171e-05
R250	1.321245e+04
R251	1.321245e+04
R252	2.655365e-02
R254	9.567496e-01
R255	4.021653e-04
R257	1.988150e+09
R258	1.037740e+01
R259	8.392554e+11
R260	2.514441e+07
R261	1.246198e+08
R263	2.893251e+05
R264	1.298827e+07
R265	3.383822e+07
R266	1.748058e+07
R267	2.230519e+08
R268	1.679675e+00
R269	4.059544e+03
R270	1.553286e+06
R271	2.661588e+02
R272	1.802871e+08
R273	3.751408e+08
R274	1.487763e+07
R275	2.546612e+08
R276	2.662642e-43
R277	1.133069e-08
R278	2.193036e-09
R279	2.302896e-04
R281	1.424134e-04
R282	5.118727e-02
R283	1.358312e-07
R284	1.589686e-10
R287	1.990822e-26
R288	8.366577e-49
R289	3.642743e-05
R291	1.720454e+06
R292	1.859504e+04
R293	1.459426e+03
R294	1.140442e+03
R295	1.259579e+05
R296	1.105626e-02
R297	4.520847e-06
R298	5.421937e-09
R300	5.789399e-33
R301	6.386217e+00
R302	1.464495e+00
R303	9.763300e-01
R304	4.543233e+02
R305	4.543233e+01
R306	4.218800e+01
R307	8.401904e-06
R308	1.268977e-02
R309	6.479207e-04
R310	4.981139e-38
R311	1.749828e-16
R312	2.523381e-11
R313	2.049945e-08
R314	2.485802e-15
R315	1.805550e-09
R316	4.495245e-13
R317	1.269283e-09
R319	8.893773e-05
R320	3.991517e+02
R321	2.812975e+01
R322	1.000688e+03
R323	1.553947e+02
R324	1.111876e+02
R325	3.257903e+00
R326	3.436458e-04
R327	6.791526e-16
R328	1.686087e-14
R329	1.375349e-17
R330	2.034056e-18
R331	9.279211e-03
R332	1.722757e-02
R333	4.275998e-03
R334	4.536652e+01
R335	1.046181e+07
R336	4.276913e-01
R337	1.368108e-01
R338	5.434502e-06
R339	1.634437e-05
R340	1.021523e-04
R341	5.597945e-05
R342	5.720528e-05
R346	4.287532e+07
R347	1.939776e+02
R348	3.042125e+11
R350	6.172019e-03
R351	7.649916e-03
R352	3.357955e-03
R353	5.326511e+10
R354	1.019581e+10
R355	1.088835e-09
R356	1.042351e-03
R357	1.321956e+01
R358	1.277484e+07
R359	8.208862e+05
R360	4.464931e-03
R361	6.706584e-03
R362	3.821723e-08
R363	8.489446e-02
R364	2.001724e+07
R365	4.782880e+06
R366	6.515162e+03
R367	6.700667e-17
R368	2.138206e+09
R369	3.156025e+09
R370	3.465987e+08
R371	5.961421e-07
R372	4.744939e-08
R373	3.470279e-08
R374	3.740085e-04
R375	2.964702e-05
R376	1.423494e+04
R377	1.594469e+05
R378	3.486325e+03
R379	4.030040e+01
R380	1.276873e+04
R381	2.244239e+04
R382	5.368434e+01
R383	4.473695e+01
R384	2.545821e-03
R385	9.526370e+01
R387	1.799944e+00
R389	2.413010e-02
R390	1.663003e-01
R391	3.814939e+01
R392	1.133069e-08
R393	9.113935e+00
R394	9.113935e+00
R395	1.069536e+01
R396	7.938030e+04
R397	8.590965e+01
R398	1.942931e+05
R399	1.134004e+04
R400	1.470571e+05
R401	3.791581e+06
R402	1.161568e+07
R403	1.045591e+07
R404	1.161568e+06
R405	2.099044e+06
R406	3.124919e+05
R407	1.516706e-02
R408	2.194739e+04
R409	7.991111e+02
R411	1.331852e+04
R412	8.102098e+03
R413	2.932637e+07
R414	5.330849e+03
R415	2.287175e+07
R416	9.344742e+06
R417	2.448273e+03
R418	9.539482e+02
R419	8.519468e+05
R420	3.042667e+05
R421	2.953202e-08
R422	3.567630e+01
R423	1.579759e+06
R424	1.533945e+06
R425	4.978544e-03
R426	6.174556e+08
R427	6.174556e+08
R428	7.483277e+09
R429	3.839048e-32
R430	1.780101e-02
R431	1.026090e-03
R432	7.488163e-10
R433	7.793712e+08
R434	1.056465e+06
R435	1.853638e-02
R436	7.944162e-03
R437	1.155522e-09
R438	2.382419e-06
R439	5.380210e+10
R440	1.071837e+05
R441	1.930764e+12
R442	5.418593e+11
R443	7.702286e+08
R444	1.198132e+09
R445	2.480819e+11
R446	1.805780e+04
R447	6.923004e-03
R448	1.244184e+04
R449	9.347927e+05
R450	3.521053e+06
R451	2.336982e+05
R452	2.262294e+01
R453	1.055737e+02
R454	1.286920e+13
R455	8.124647e+08
R456	3.872011e+07
R457	1.056799e-03
R458	3.232936e+13
R459	6.759728e+02
R460	1.058489e+03
R461	2.733901e-05
R462	1.890118e+04
R463	2.775870e+03
R464	1.310969e+09
R465	6.358789e+05
R466	6.358789e+05
R467	4.307212e-12
R468	1.103384e-01
R469	5.099704e+03
R470	3.803837e+05
R471	9.982781e+01
R472	3.850684e-06
R473	2.915588e-09
R474	5.859578e-21
R475	4.043667e-07
R477	8.656987e-07
R478	8.656987e-07
R479	4.139266e-14
R480	2.164256e-13
R481	3.054359e-01
R482	2.991126e-04
R483	1.071176e+05
R485	5.272908e-02
R486	5.272908e-02
R487	1.213979e+04
R488	6.406245e-02
R489	1.109262e+07
R490	1.084828e+05
R491	4.015691e+07
R492	1.664646e-04
R493	4.071852e+08
R494	4.703873e+02
R495	2.378148e-07
R496	2.570137e+03
R498	1.222415e+03
R499	2.420349e+04
R500	5.531061e-01
R501	6.737118e+08
R502	5.299306e+07
R503	8.652118e-01
R504	2.092852e+08
R505	2.870310e+10
R506	3.258142e-09
R507	6.060557e-12
R509	3.738231e-10
R511	2.518266e+12
R512	1.502110e+11
R513	8.533879e+07
R515	2.185058e-08
R516	5.208717e-05
R517	6.921218e-04
R519	2.244027e+09
R520	2.929111e+08
R521	5.139877e+08
R522	2.978412e+09
R523	1.627905e-03
R524	6.921062e+06
R525	2.665862e+07
R526	2.431566e+06
R527	1.669683e+06
R528	1.180742e+09
R533	5.991788e+06
R534	5.460845e-21
R535	3.301482e+07
R536	4.741655e+07
R537	1.347945e+05
R538	1.718511e-09
R540	6.406305e-25
R541	4.337788e+09
R542	6.923260e-26
R543	2.261854e+09
R544	8.662499e+05
R545	3.588314e+06
R546	3.133663e-05
R547	3.958417e-06
R548	5.979450e-03
R549	1.144953e-07
R551	1.060068e+03
R552	1.582504e-12
R553	5.835831e-07
R554	3.215895e+01
R555	1.404685e-24
R556	1.080636e-23
R557	3.825150e+00
R558	1.336129e+04
R559	2.657855e+07
R560	4.546991e+08
R561	7.375810e+08
R562	4.801670e-02
R563	7.663740e+00
R564	9.109255e-01
R565	5.043232e+08
R566	1.553121e+06
R567	1.652433e+08
R568	1.258523e-06
R569	4.339694e+07
R570	5.169187e+05
R571	5.169187e+05
R572	2.638878e+09
R573	4.507759e+09
R574	1.733601e+06
R575	1.797674e+08
R576	1.597932e+07
R577	9.650965e+04
R578	1.848270e+06
R579	1.910237e+05
R596	6.468152e+04
R597	4.743312e+05
R598	2.434086e+02
R599	1.196759e+03
R608	2.156367e-32
R611	1.314682e-38
R617	2.369301e-11
R618	2.425808e+01
R639	1.708846e-12
R640	3.480422e+07
R641	5.489768e-08
R642	2.365548e-19
R643	6.225127e-20
R644	2.306615e-04
R645	4.668214e+11
M2	1.126613e+02
M3	3.118303e+07
M4	1.899177e+08
M5	4.324659e+00
M6	1.716834e+05
M7	8.071947e+00
M9	1.093542e+06
M10	4.965200e+09
M11	2.414835e-08
M12	3.682045e+11
M13	1.025962e+08
M14	3.157358e-02
M15	1.134911e+11
M16	2.457668e+09
M17	2.303006e+12
M18	2.069735e+08
M19	7.464775e+08
M20	6.663339e+09
M21	8.523755e+04
M22	9.235138e-06
M23	3.964953e+02
M24	1.697384e+03
M25	3.090806e-02
M26	2.065203e+04
M27	3.082551e+08
M28	1.907027e+06
M29	1.623618e+08
M31	2.772590e+10
M32	6.396305e+11
M33	9.291435e+10
M34	2.178952e+11
M35	5.277615e+13
M36	7.461015e+06
M37	6.567836e-01
M38	6.455769e+04
M39	5.122338e+11
M40	1.360056e-09
M41	1.811127e+08
M42	3.924922e+10
M43	2.969800e+09
M44	5.745312e+06
M45	1.256473e+06
M46	8.107071e+08
M47	3.664641e+09
M48	1.456294e+09
M49	6.785362e+07
M50	4.392146e+08
M51	2.415665e+09
M52	4.770180e+04
M53	1.308245e+00
M54	2.541415e+04
M55	1.396191e-04
M56	7.772520e-04
M57	3.245454e+08
M58	6.386651e+06
M73	7.120639e-02
M85	5.489768e-08
M86	2.047955e-03
P1	8.814308e+10
P2	6.513899e+10
P3	7.447422e+12
P4	4.504893e+13
P5	7.100552e+09
P6	1.883706e+11
P7	2.645249e+09
P8	8.450909e+11
P9	4.825218e+09
P10	3.524234e+10
P11	7.477589e+06
P12	4.776534e+07
P13	8.413205e+07
P14	3.893575e+10
P15	2.721217e+09
P16	5.934135e+06
P17	4.260393e+06
P18	4.472069e+09
P19	1.131312e+09
P20	2.131111e+09
P21	1.944460e+09
P22	6.077099e+06
P23	6.192078e+05
P24	8.336697e-01
P25	3.429163e+08
P26	1.904730e+06
P27	1.799599e+03
P28	3.856284e+02
P29	3.856284e+02
P30	5.383803e+04
P31	3.092086e-05
P32	1.444314e+05
P33	1.867040e+05
P34	2.113630e+04
P35	4.180774e+08
P36	2.972294e+12
P37	8.664643e+10
P38	0.000000e+00
P39	0.000000e+00
P40	2.184949e+06
P41	3.651538e-04
P42	1.040511e+01
P43	5.243222e-15
P44	1.871407e+06
P45	2.040420e+08
P46	9.727769e+09
P47	3.000040e+11
P48	5.432387e+08
P49	2.711370e+06
P50	1.881136e+05
P51	2.265496e+09
P52	7.230205e+06
P53	4.770050e+04
P54	2.541547e+04
P56	4.643425e-01
P57	4.733030e+00
P58	9.300401e-01
P59	1.162550e+00
P60	2.325100e-01
P61	3.537234e+05
P62	1.623161e+01
P63	3.594142e+01
P64	3.130382e+01
P65	2.550681e+01
P66	6.956404e+00
P67	2.365548e-19
P68	5.489597e-08
P69	2.023959e-03
P70	1.354180e-09
P71	2.423350e+11
T1	2.440090e+02
T2	2.947126e-18
T3	2.814656e-12
T4	1.052879e-21
T5	1.320773e-32
T6	1.213737e+06
T7	3.044519e+07
T8	4.628279e-12
T9	5.184139e-10
T10	5.636517e-11
T11	1.287349e-10
T12	1.680151e+07
T13	5.275489e+08
T14	1.246270e-26
T15	6.959199e-26
T16	9.972741e-15
T17	1.899140e+08
T18	3.653818e+03
T19	4.172654e-27
T20	1.174789e-25
T21	6.413739e-41
T22	2.691440e-42
T23	4.559430e-16
T24	1.851959e-19
T25	8.313143e-18
T26	2.741498e-36
T27	3.772249e-04
T28	6.446326e-48
T29	1.025890e-41
T30	3.938392e-27
T31	3.355949e-06
T32	1.790343e+06
T33	1.092491e-36
T34	3.161909e-41
T35	1.244407e-41
T36	8.459026e+00
T37	7.700122e-02
T38	2.212298e+02
T40	1.480476e-29
T41	1.434523e-43
T42	4.324157e-24
T43	4.747431e+09
T44	2.561973e+03
T46	3.387348e+09
T47	4.388830e+02
T48	5.373501e+01
T49	2.195552e+02
T50	2.374219e-02
T51	1.411991e-05
T52	2.018872e-04
T53	2.494511e+06
T54	2.727213e+10
T55	2.727319e+11
T56	2.781537e+10
T57	3.931540e-73
T58	1.397215e-28
T59	3.580407e-27
T60	2.169267e-39
T91	7.415495e-31
T92	5.560161e-27
T93	4.098534e-33
