0.900000		-1.690966e+206		5.529414e+205		-1.965209e+206		-1.007161e+206		-1.810678e+205		-1.964365e+205		-8.079420e+205		-1.787627e+205		inf		-2.414694e+205		inf		8.868010e+205		-1.511747e+206		-4.358211e+206		-2.470762e+201		-2.470916e+201		-7.929641e+206		-5.301972e+205		4.171166e+206		7.605502e+205		-5.094117e+205		-1.351320e+206		1.367882e+206		-3.538800e+205		-1.893289e+205		-3.549132e+206		-3.577557e+205		-1.124876e+206		-1.080544e+206		-6.147405e+205		-8.634401e+206		-1.438527e+207		1.515051e+206		-1.098202e+203		-8.818681e+205		2.799438e+206		6.904827e+206		-6.893203e+205		1.156196e+206		7.682808e+205		4.612556e+205		3.839551e+205		7.539471e+205		8.567152e+206		8.983282e+206		8.978173e+206		-8.825367e+205		2.313676e+206		2.583606e+206		1.038629e+207		-1.167960e+207		-1.844502e+206		-5.314891e+206		-7.986887e+205		-1.149307e+203		-4.586390e+202		-9.561616e+205		-3.991231e+205		-4.842535e+205		-1.515877e+206		-1.012516e+206		1.120439e+206		3.707756e+206		-2.705784e+205		-2.664072e+205		1.212969e+206		-2.930350e+206		-3.819641e+205		-2.250361e+205		-1.852988e+206		-4.358522e+205		-6.014057e+205		-1.655050e+206		-9.370642e+205		-3.164753e+205		-5.413746e+205		-2.456338e+205		-4.211419e+205		-1.788301e+206		-1.872738e+206		-2.527229e+205		-4.804282e+205		-1.648452e+200		-nan		-nan		
2.700000		-1.670100e+206		5.523735e+205		-7.839990e+205		-1.574679e+205		-1.985987e+205		-1.875764e+205		-5.037985e+205		-2.441390e+205		-8.157296e+212		-2.357312e+205		-3.977208e+210		9.089572e+205		-1.291967e+206		-2.668828e+206		-3.761761e+199		-3.761759e+199		-1.304428e+206		-3.911302e+205		-2.965344e+206		7.599302e+205		-4.463626e+205		-2.109489e+206		5.352981e+205		-3.528378e+205		-1.861325e+205		-1.912388e+206		-2.245744e+205		-3.939819e+205		-4.677801e+205		-2.939412e+205		-1.080075e+206		-1.354379e+206		1.529545e+206		-3.230951e+201		-7.244777e+205		-5.023708e+205		-8.956952e+205		-3.390180e+205		3.778108e+205		2.020384e+205		1.316287e+205		1.011096e+205		3.852094e+205		3.670820e+206		3.755424e+206		3.754235e+206		-6.057667e+205		9.193318e+205		4.763204e+205		8.767425e+205		2.381124e+206		-9.828276e+205		-1.739869e+206		-1.063236e+206		-1.149324e+203		-4.586398e+202		-1.634098e+205		-3.880979e+205		-4.413920e+205		-9.774387e+205		-1.012541e+206		1.063455e+206		-3.461933e+205		-2.016696e+205		-2.655042e+205		1.367131e+206		-9.133632e+205		-3.809919e+205		-2.250961e+205		-1.853006e+206		-3.144073e+203		-3.590880e+205		-1.383931e+206		-7.741762e+205		-3.039455e+205		-5.324015e+205		-2.225118e+205		-4.213006e+205		-1.784056e+206		-1.160646e+206		-2.523801e+205		-4.801111e+205		-1.444707e+200		-nan		-nan		
4.500000		-1.385662e+206		5.516190e+205		-3.296014e+205		-1.838296e+205		-3.135003e+205		-1.842158e+205		-3.040743e+205		-2.827923e+205		-4.610747e+211		-2.343185e+205		-1.631724e+210		9.480232e+205		2.585742e+206		1.271419e+206		1.755047e+202		1.754850e+202		-5.243279e+205		-4.242609e+205		-1.123561e+206		7.592274e+205		-7.204367e+205		6.608788e+206		9.909536e+205		-3.523746e+205		-2.451075e+205		-1.513203e+206		-1.731422e+205		-2.676099e+205		-3.700491e+205		-1.922709e+205		-4.352908e+205		-1.870410e+206		1.544441e+206		3.215976e+205		-5.946161e+205		-2.958298e+205		-6.582539e+205		-2.177340e+205		1.906945e+205		1.723350e+205		1.029803e+205		1.006976e+205		2.822448e+205		7.734747e+205		7.776421e+205		7.775636e+205		-5.073534e+205		5.828080e+205		2.983992e+205		4.643270e+205		3.002521e+205		1.079384e+206		-1.155161e+206		-1.297899e+206		-1.149792e+203		-4.586484e+202		-1.848700e+205		-3.853781e+205		-3.956601e+205		-2.514606e+205		-1.012559e+206		8.884389e+205		-5.372330e+205		-1.758243e+205		-2.668974e+205		2.866600e+205		-4.730709e+205		-3.819208e+205		-2.304328e+205		-1.853669e+206		4.370604e+204		-2.145144e+205		-1.364827e+206		-1.450895e+206		-3.160541e+205		-5.676003e+205		-1.783758e+205		-4.218414e+205		-1.780122e+206		-7.110792e+205		-3.284752e+205		-4.800928e+205		-3.014267e+202		-nan		-nan		
6.300000		3.840785e+205		5.516071e+205		-4.028357e+206		-3.649933e+205		-4.207552e+205		-3.678862e+205		-2.019842e+207		-2.427565e+206		-8.001212e+211		-1.101188e+206		-1.178161e+210		1.336423e+206		1.120597e+206		1.834143e+205		1.303248e+198		-1.843660e+204		-1.606898e+206		-1.023708e+206		3.540081e+205		7.591538e+205		2.312011e+205		6.193107e+206		3.255946e+205		-1.104790e+206		2.231595e+206		1.951691e+206		-4.057404e+205		-2.665969e+205		-4.627094e+205		-8.648776e+205		-2.007574e+206		1.178755e+206		1.501113e+206		-2.739399e+205		-1.251981e+207		-9.367905e+207		1.740151e+206		-2.986695e+206		3.139562e+205		1.697584e+205		1.062564e+205		1.006982e+205		9.921695e+205		7.420936e+205		7.464042e+205		7.463076e+205		7.987271e+205		6.094609e+205		5.623083e+205		3.959205e+205		2.814614e+205		2.745030e+205		2.459394e+206		-1.957927e+206		-1.150946e+203		-4.587087e+202		-3.672798e+205		-6.287872e+205		-5.593422e+205		-4.993189e+205		-1.012626e+206		9.564176e+205		2.015460e+206		-2.288093e+206		1.326074e+207		2.387604e+205		1.021031e+206		4.083389e+206		1.040467e+207		-1.921541e+206		-4.704680e+206		-5.694791e+205		-1.289398e+206		2.821094e+205		8.249542e+205		-3.507972e+208		-2.755005e+205		-4.496694e+205		-1.794857e+206		-4.804046e+205		-3.815801e+205		-4.838797e+205		8.697263e+204		-nan		-nan		
8.100000		5.787438e+205		5.515985e+205		-4.094266e+206		-6.748353e+205		-8.205247e+205		-6.867290e+205		2.104168e+207		-4.437269e+206		-5.665266e+211		-1.815882e+206		-1.092360e+210		2.070677e+206		8.785238e+205		2.981715e+205		-2.145330e+204		-1.861318e+204		2.626516e+206		-1.147155e+206		4.191196e+205		7.591585e+205		4.544077e+205		6.800949e+206		5.720540e+205		-1.199615e+206		8.567496e+205		9.070963e+205		-4.897616e+205		-4.077986e+205		-1.448945e+206		-3.015957e+207		1.666605e+206		1.044667e+206		1.506785e+206		-5.208605e+205		5.673446e+206		-1.882029e+207		1.367764e+206		-9.543720e+206		4.824749e+205		2.252529e+205		1.527223e+205		1.007073e+205		1.126509e+206		7.297887e+205		7.344277e+205		7.343179e+205		7.555262e+205		6.133828e+205		5.915726e+205		5.310812e+205		4.588869e+205		3.801462e+205		1.817827e+206		-2.446374e+206		-1.152412e+203		-4.588060e+202		-6.752964e+205		-1.344165e+206		-1.947111e+206		-6.844191e+205		-1.015533e+206		1.069513e+206		1.331024e+206		-1.289041e+207		1.512556e+206		3.380806e+205		1.017120e+206		1.599515e+206		1.962400e+206		-1.966785e+206		-3.413063e+204		-6.157064e+205		-1.438060e+206		3.167007e+205		6.022051e+205		1.550942e+206		-7.870661e+205		-7.157497e+205		4.178417e+206		-3.456497e+206		-1.089392e+206		-7.960969e+205		-1.432633e+204		-nan		-nan		
9.900000		7.817916e+205		5.515936e+205		-2.479921e+206		-8.430899e+205		-1.286410e+206		-8.644677e+205		3.505770e+206		-6.940437e+206		2.393385e+211		-2.992006e+206		-1.225713e+210		4.977116e+206		7.765418e+205		4.467098e+205		-3.680381e+204		-3.364041e+204		1.194732e+206		-2.025638e+206		4.424931e+205		7.591637e+205		7.763207e+205		8.496559e+206		7.916050e+205		-1.201083e+206		6.745081e+205		6.931559e+205		-5.915307e+205		-6.054736e+205		7.603210e+206		1.622805e+206		8.167045e+205		7.466832e+205		1.516373e+206		-1.004940e+206		3.781648e+206		5.829781e+206		1.085514e+206		5.392494e+206		5.406454e+205		2.601254e+205		1.756480e+205		1.045631e+205		9.258276e+205		7.183667e+205		7.232744e+205		7.231448e+205		7.457217e+205		6.161086e+205		5.307148e+205		5.685785e+205		4.659933e+205		4.076655e+205		1.732863e+206		-2.836905e+206		-1.154026e+203		-5.051786e+202		-8.603714e+205		-3.604250e+206		-6.602281e+206		-8.163820e+205		-1.024495e+206		1.093411e+206		1.327861e+206		-5.223328e+206		1.725329e+206		3.866049e+205		8.343699e+205		1.110670e+206		1.629529e+206		-1.983874e+206		5.138076e+204		-5.852128e+205		-1.725198e+206		3.485797e+205		5.566959e+205		9.881332e+205		-6.979002e+206		-1.216566e+206		7.684485e+205		1.959591e+206		-4.946642e+206		-1.863777e+206		-1.074183e+204		-nan		-nan		
11.700000		1.039805e+206		5.516026e+205		-2.213068e+206		-1.015575e+206		-1.887417e+206		-1.048890e+206		1.558076e+206		-1.438029e+207		-5.154048e+212		-7.983242e+206		-1.440131e+210		-4.492291e+206		7.080282e+205		7.845069e+205		1.290292e+196		-4.819782e+203		8.086637e+205		-8.110832e+206		4.450070e+205		7.591195e+205		1.083057e+206		3.994511e+207		1.053739e+206		-1.203035e+206		5.823058e+205		5.535142e+205		-1.133241e+206		-1.898607e+206		7.972420e+205		8.241290e+205		5.967412e+205		5.840632e+205		1.552244e+206		-3.430368e+205		2.825964e+206		2.040288e+206		8.027541e+205		1.325662e+206		5.630924e+205		2.677707e+205		1.815024e+205		1.294774e+205		8.016363e+205		7.000102e+205		7.048270e+205		7.047065e+205		7.435594e+205		6.178515e+205		5.119151e+205		5.476338e+205		4.133087e+205		3.846125e+205		1.696823e+206		-3.460607e+206		-1.159493e+203		-5.494146e+202		-1.054256e+206		4.624869e+206		9.189665e+206		-1.140924e+206		-1.075663e+206		1.089455e+206		1.246759e+206		-7.209665e+206		1.472065e+206		4.330354e+205		6.411580e+205		7.180020e+205		1.346049e+206		-2.009074e+206		7.331823e+203		-6.205821e+205		-2.756514e+206		3.601463e+205		5.718533e+205		5.559745e+205		1.395024e+206		1.283713e+206		4.790142e+205		9.808674e+205		1.472678e+206		1.782434e+206		-3.897480e+203		-nan		-nan		
13.500000		1.166628e+206		5.516142e+205		-2.588358e+206		-1.150838e+206		-2.082525e+206		-1.192390e+206		1.337011e+206		-1.801279e+208		4.032430e+211		2.251869e+208		-1.886590e+210		-2.634382e+206		7.759706e+205		1.040179e+206		1.620745e+196		2.288740e+203		7.684922e+205		-7.480357e+206		5.035995e+205		7.588749e+205		1.233481e+206		-8.470028e+206		1.178540e+206		-1.259942e+206		6.642344e+205		6.499783e+205		-1.850744e+206		-1.253585e+207		5.875223e+205		7.329590e+205		5.960461e+205		5.876727e+205		1.628565e+206		3.931007e+204		2.344652e+206		2.435547e+206		7.692278e+205		8.574778e+205		5.827693e+205		2.777288e+205		1.881261e+205		1.384173e+205		8.082527e+205		6.778301e+205		6.820631e+205		6.819625e+205		6.971382e+205		6.189428e+205		5.053892e+205		5.124566e+205		4.055923e+205		3.699143e+205		1.671703e+206		-3.856206e+206		-1.168868e+203		-5.680087e+202		-7.149076e+206		1.057321e+206		1.073380e+206		6.305604e+206		-1.170521e+206		1.009273e+206		1.000953e+206		5.477722e+206		8.358019e+205		4.508586e+205		5.749214e+205		5.770846e+205		9.960098e+205		-2.052424e+206		2.389590e+203		-7.295874e+205		-4.102863e+206		3.547346e+205		5.510214e+205		3.434194e+205		6.208003e+205		4.365476e+205		3.560575e+205		7.192234e+205		5.298226e+205		7.732714e+205		1.954674e+203		-nan		-nan		
15.300000		1.270505e+206		5.515978e+205		-3.126676e+206		-1.328254e+206		-2.319836e+206		-1.377947e+206		1.359783e+206		6.495275e+206		6.776292e+206		3.110531e+206		-3.422814e+210		-2.589791e+206		8.708178e+205		1.198737e+206		1.289633e+196		-8.849454e+203		8.068146e+205		-3.763980e+206		5.802459e+205		7.584378e+205		1.133345e+206		-4.123669e+206		1.281507e+206		-1.776638e+208		7.737968e+205		6.974374e+205		-1.509192e+206		-7.622233e+206		6.059002e+205		7.324008e+205		6.446300e+205		6.379691e+205		1.712336e+206		-6.759859e+206		2.382263e+206		3.413437e+206		8.047810e+205		7.347663e+205		6.076979e+205		2.909887e+205		1.968136e+205		1.454699e+205		8.222096e+205		6.863812e+205		6.901607e+205		6.900665e+205		7.827943e+205		6.138735e+205		4.783296e+205		4.836166e+205		4.196690e+205		3.811927e+205		1.844023e+206		-3.979370e+206		-1.177340e+203		-5.749327e+202		-2.842403e+207		7.399301e+205		8.391396e+205		1.412791e+206		-1.269112e+206		1.079413e+206		9.243063e+205		2.159212e+206		6.416890e+205		4.948559e+205		6.013879e+205		5.516661e+205		8.022959e+205		-2.101142e+206		-3.034499e+205		-9.054963e+205		-3.435633e+206		3.698704e+205		5.078924e+205		3.420776e+205		6.060534e+205		3.908752e+205		2.676604e+205		5.369149e+205		4.179606e+205		7.490083e+205		-9.158879e+203		-nan		-nan		
17.100000		1.456991e+206		5.515741e+205		-2.716633e+206		-1.351888e+206		-2.702580e+206		-1.395436e+206		1.526973e+206		3.071366e+206		3.678770e+206		1.509816e+206		4.976450e+210		-2.890741e+206		9.962077e+205		1.404693e+206		2.923445e+196		-5.865456e+203		8.959245e+205		-2.912937e+206		6.777487e+205		7.578755e+205		1.109995e+206		-3.073596e+206		1.472778e+206		1.082632e+206		9.045953e+205		7.093793e+205		-1.317844e+206		-7.956503e+206		6.039440e+205		7.338325e+205		6.778573e+205		6.725722e+205		1.778313e+206		-5.252082e+204		2.880617e+206		2.315672e+207		8.667063e+205		7.543289e+205		5.730854e+205		2.729238e+205		1.849211e+205		1.364994e+205		7.264998e+205		6.557016e+205		6.585469e+205		6.584734e+205		9.152249e+205		3.890984e+205		4.261360e+205		4.435904e+205		4.164059e+205		3.921577e+205		2.130049e+206		-4.017026e+206		-1.183154e+203		-5.780701e+202		-3.994811e+207		5.748332e+205		7.088694e+205		9.357489e+205		-1.313376e+206		1.141742e+206		8.291967e+205		1.540061e+206		5.357806e+205		5.218945e+205		6.526864e+205		5.376538e+205		6.488186e+205		-2.154815e+206		-1.032067e+204		-1.134648e+206		-3.230915e+206		3.852299e+205		4.737362e+205		3.453213e+205		5.862425e+205		3.609731e+205		2.136918e+205		4.280726e+205		3.534802e+205		7.109693e+205		-5.070429e+203		-nan		-nan		
